"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km"
"Black-capped Kingfisher","Halcyon pileata","","","X",26,0.0384615384615385,0.25,0.230769230769231,16.4615384615385,2.40475741496977
"Collared Kingfisher","Todiramphus chloris","","","",NA,NA,NA,NA,NA,NA
"Crested Kingfisher","Megaceryle lugubris","","","",NA,NA,NA,NA,NA,NA
"Pied Kingfisher","Ceryle rudis","","X","X",240,0.0708333333333333,0.433854166666667,0.583333333333333,12.9375,0.809406554004396
"Blue-bearded Bee-eater","Nyctyornis athertoni","","X","X",79,0.0886075949367089,0.387658227848101,0.518987341772152,17.1139240506329,1.13764365998133
"Asian Green Bee-eater","Merops orientalis","X","X","X",346,0.11271676300578,0.658959537572254,0.794797687861272,10.8757225433526,0.699997488931873
"Blue-throated Bee-eater","Merops viridis","","","",NA,NA,NA,NA,NA,NA
"Blue-cheeked Bee-eater","Merops persicus","","","",NA,NA,NA,NA,NA,NA
"Blue-tailed Bee-eater","Merops philippinus","","X","X",199,0.0301507537688442,0.509422110552764,0.683417085427136,14.3718592964824,0.851950166496172
"European Bee-eater","Merops apiaster","","","",20,NA,0.321428571428571,0.4,17.6,2.41477626728702
"Chestnut-headed Bee-eater","Merops leschenaulti","","X","X",108,0.0925925925925926,0.553240740740741,0.685185185185185,16.0740740740741,1.13034369500536
"European Roller","Coracias garrulus","","","X",25,0.08,0.2,0.16,14.36,2.46076939729562
"Indian Roller","Coracias benghalensis","X","X","X",281,0.0818505338078292,0.481316725978648,0.608540925266904,12.0889679715302,0.752929850238352
"Indochinese Roller","Coracias affinis","","","",NA,NA,NA,NA,NA,NA
"Dollarbird","Eurystomus orientalis","","","X",4,NA,0.4375,0.5,19.75,7.73206958064915
"Malabar Barbet","Psilopogon malabaricus","X","X","X",81,0.172839506172839,0.628086419753086,0.765432098765432,16.1481481481481,1.10462457233948
"Coppersmith Barbet","Psilopogon haemacephalus","X","X","X",284,0.0950704225352113,0.546214788732394,0.665492957746479,12.137323943662,0.750996897121538
"Blue-eared Barbet","Psilopogon cyanotis","","","",NA,NA,NA,NA,NA,NA
"Great Barbet","Psilopogon virens","","","",NA,NA,NA,NA,NA,NA
"Lineated Barbet","Psilopogon lineatus","","","",NA,NA,NA,NA,NA,NA
"Brown-headed Barbet","Psilopogon zeylanicus","","","X",49,0.102040816326531,0.357142857142857,0.387755102040816,15.1428571428571,1.30583306743243
"White-cheeked Barbet","Psilopogon viridis","X","X","X",186,0.193548387096774,0.75,0.881720430107527,14.6397849462366,0.870330812851482
"Golden-throated Barbet","Psilopogon franklinii","","","",NA,NA,NA,NA,NA,NA
"Blue-throated Barbet","Psilopogon asiaticus","","","",NA,NA,NA,NA,NA,NA
"Yellow-rumped Honeyguide","Indicator xanthonotus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Wryneck","Jynx torquilla","","","X",34,0.0294117647058824,0.235294117647059,0.294117647058824,17.9411764705882,1.86133547188883
"Speckled Piculet","Picumnus innominatus","","","X",44,0.0681818181818182,0.272727272727273,0.454545454545455,18.1136363636364,1.38037430823251
"White-browed Piculet","Sasia ochracea","","","",NA,NA,NA,NA,NA,NA
"Heart-spotted Woodpecker","Hemicircus canente","X","X","X",74,0.108108108108108,0.498310810810811,0.621621621621622,16.7297297297297,1.05212306250331
"Brown-capped Pygmy Woodpecker","Yungipicus nanus","","X","X",87,0.0919540229885057,0.443965517241379,0.620689655172414,16.3103448275862,1.11252981671232
"Gray-capped Pygmy Woodpecker","Yungipicus canicapillus","","","",NA,NA,NA,NA,NA,NA
"Yellow-crowned Woodpecker","Leiopicus mahrattensis","","X","X",87,0.0804597701149425,0.28735632183908,0.482758620689655,15.3448275862069,1.28373803196601
"Brown-fronted Woodpecker","Dendrocoptes auriceps","","","",NA,NA,NA,NA,NA,NA
"Rufous-bellied Woodpecker","Dendrocopos hyperythrus","","","",NA,NA,NA,NA,NA,NA
"Fulvous-breasted Woodpecker","Dendrocopos macei","","","",NA,NA,NA,NA,NA,NA
"Freckle-breasted Woodpecker","Dendrocopos analis","","","",NA,NA,NA,NA,NA,NA
"Stripe-breasted Woodpecker","Dendrocopos atratus","","","",NA,NA,NA,NA,NA,NA
"Darjeeling Woodpecker","Dendrocopos darjellensis","","","",NA,NA,NA,NA,NA,NA
"Great Spotted Woodpecker","Dendrocopos major","","","",NA,NA,NA,NA,NA,NA
"Himalayan Woodpecker","Dendrocopos himalayensis","","","",NA,NA,NA,NA,NA,NA
"Sind Woodpecker","Dendrocopos assimilis","","","",NA,NA,NA,NA,NA,NA
"Crimson-naped Woodpecker","Dryobates cathpharius","","","",NA,NA,NA,NA,NA,NA
"Bay Woodpecker","Blythipicus pyrrhotis","","","",NA,NA,NA,NA,NA,NA
"Greater Flameback","Chrysocolaptes guttacristatus","","","X",88,0.125,0.636363636363636,0.795454545454545,15.6477272727273,1.17127987660904
"White-naped Woodpecker","Chrysocolaptes festivus","","X","X",105,0.019047619047619,0.366666666666667,0.580952380952381,15.552380952381,1.15650797699571
"Rufous Woodpecker","Micropternus brachyurus","","X","X",93,0.0645161290322581,0.504032258064516,0.720430107526882,15.7849462365591,1.14024292403504
"Pale-headed Woodpecker","Gecinulus grantia","","","",NA,NA,NA,NA,NA,NA
"Himalayan Flameback","Dinopium shorii","","","",NA,NA,NA,NA,NA,NA
"Common Flameback","Dinopium javanense","","","X",34,0.0294117647058824,0.316176470588235,0.441176470588235,18.2352941176471,1.60686427313656
"Black-rumped Flameback","Dinopium benghalense","X","X","X",222,0.121621621621622,0.574887387387387,0.707207207207207,14.0720720720721,0.767085042250792
"Lesser Yellownape","Picus chlorolophus","","","X",76,0.0921052631578947,0.480263157894737,0.631578947368421,16.7236842105263,1.08825060085799
"Streak-throated Woodpecker","Picus xanthopygaeus","","","X",52,0.0769230769230769,0.319711538461538,0.538461538461538,17.7115384615385,1.41830397252742
"Scaly-bellied Woodpecker","Picus squamatus","","","",NA,NA,NA,NA,NA,NA
"Gray-headed Woodpecker","Picus canus","","","",NA,NA,NA,NA,NA,NA
"Greater Yellownape","Chrysophlegma flavinucha","","","",NA,NA,NA,NA,NA,NA
"Great Slaty Woodpecker","Mulleripicus pulverulentus","","","",NA,NA,NA,NA,NA,NA
"White-bellied Woodpecker","Dryocopus javensis","","","X",69,0.101449275362319,0.498188405797101,0.681159420289855,16.3768115942029,1.12296452736744
"Andaman Woodpecker","Dryocopus hodgei","","","",NA,NA,NA,NA,NA,NA
"Collared Falconet","Microhierax caerulescens","","","",NA,NA,NA,NA,NA,NA
"Pied Falconet","Microhierax melanoleucos","","","",NA,NA,NA,NA,NA,NA
"Lesser Kestrel","Falco naumanni","","","",2,NA,NA,NA,25,0
"Eurasian Kestrel","Falco tinnunculus","","X","X",204,0.053921568627451,0.347426470588235,0.441176470588235,14.1519607843137,0.845394187492567
"Red-necked Falcon","Falco chicquera","","","X",65,0.0461538461538462,0.286538461538462,0.338461538461538,16.4153846153846,1.5392866556571
"Red-footed Falcon","Falco vespertinus","","","",NA,NA,NA,NA,NA,NA
"Amur Falcon","Falco amurensis","","","X",16,NA,0.234375,0.25,16.5,2.74283308521196
"Merlin","Falco columbarius","","","",NA,NA,NA,NA,NA,NA
"Eurasian Hobby","Falco subbuteo","","","X",6,NA,0.233333333333333,0.333333333333333,19.8333333333333,5.34177415388475
"Oriental Hobby","Falco severus","","","",NA,NA,NA,NA,NA,NA
"Laggar Falcon","Falco jugger","","","X",7,0.142857142857143,0.257142857142857,NA,16.1428571428571,5.43421260779026
"Saker Falcon","Falco cherrug","","","",NA,NA,NA,NA,NA,NA
"Peregrine Falcon","Falco peregrinus","","X","X",112,0.0714285714285714,0.358258928571429,0.4375,17.2767857142857,0.965133579654431
"Alexandrine Parakeet","Psittacula eupatria","","","X",46,0.0869565217391304,0.328804347826087,0.456521739130435,18.5434782608696,1.54451542481793
"Rose-ringed Parakeet","Psittacula krameri","X","X","X",322,0.093167701863354,0.594332298136646,0.726708074534162,11.416149068323,0.709448391983641
"Slaty-headed Parakeet","Psittacula himalayana","","","",NA,NA,NA,NA,NA,NA
"Gray-headed Parakeet","Psittacula finschii","","","",NA,NA,NA,NA,NA,NA
"Plum-headed Parakeet","Psittacula cyanocephala","X","X","X",208,0.134615384615385,0.513221153846154,0.692307692307692,13.9567307692308,0.815770878019807
"Blossom-headed Parakeet","Psittacula roseata","","","",NA,NA,NA,NA,NA,NA
"Malabar Parakeet","Psittacula columboides","","","X",92,0.152173913043478,0.601902173913043,0.739130434782609,15.7065217391304,1.11370609587753
"Derbyan Parakeet","Psittacula derbiana","","","",NA,NA,NA,NA,NA,NA
"Red-breasted Parakeet","Psittacula alexandri","","","",NA,NA,NA,NA,NA,NA
"Nicobar Parakeet","Psittacula caniceps","","","",NA,NA,NA,NA,NA,NA
"Long-tailed Parakeet","Psittacula longicauda","","","",NA,NA,NA,NA,NA,NA
"Vernal Hanging-Parrot","Loriculus vernalis","","","X",109,0.165137614678899,0.660550458715596,0.825688073394495,15.8623853211009,1.0245947829397
"Long-tailed Broadbill","Psarisomus dalhousiae","","","",NA,NA,NA,NA,NA,NA
"Gray-lored Broadbill","Serilophus rubropygius","","","",NA,NA,NA,NA,NA,NA
"Blue-naped Pitta","Hydrornis nipalensis","","","",NA,NA,NA,NA,NA,NA
"Blue Pitta","Hydrornis cyaneus","","","",NA,NA,NA,NA,NA,NA
"Indian Pitta","Pitta brachyura","","X","X",126,0.0952380952380952,0.411706349206349,0.619047619047619,16.515873015873,0.938810447742314
"Blue-winged Pitta","Pitta moluccensis","","","",NA,NA,NA,NA,NA,NA
"Western Hooded Pitta","Pitta sordida","","","",NA,NA,NA,NA,NA,NA
"Mangrove Pitta","Pitta megarhyncha","","","",NA,NA,NA,NA,NA,NA
"White-bellied Minivet","Pericrocotus erythropygius","","X","X",20,NA,0.26875,0.25,17,2.6411241625689
"Small Minivet","Pericrocotus cinnamomeus","","X","X",260,0.0807692307692308,0.489903846153846,0.673076923076923,12.8192307692308,0.768422832669691
"Gray-chinned Minivet","Pericrocotus solaris","","","",NA,NA,NA,NA,NA,NA
"Short-billed Minivet","Pericrocotus brevirostris","","","",NA,NA,NA,NA,NA,NA
"Long-tailed Minivet","Pericrocotus ethologus","","","",NA,NA,NA,NA,NA,NA
"Orange Minivet","Pericrocotus flammeus","","","X",99,0.141414141414141,0.693181818181818,0.808080808080808,15.2424242424242,1.06345314834007
"Scarlet Minivet","Pericrocotus speciosus","","","",NA,NA,NA,NA,NA,NA
"Ashy Minivet","Pericrocotus divaricatus","","","",NA,NA,NA,NA,NA,NA
"Brown-rumped Minivet","Pericrocotus cantonensis","","","",NA,NA,NA,NA,NA,NA
"Rosy Minivet","Pericrocotus roseus","","","",NA,NA,NA,NA,NA,NA
"Large Cuckooshrike","Coracina macei","","X","X",123,0.0813008130081301,0.394308943089431,0.528455284552846,16.0406504065041,1.00161303954857
"Andaman Cuckooshrike","Coracina dobsoni","","","",NA,NA,NA,NA,NA,NA
"Pied Triller","Lalage nigra","","","",NA,NA,NA,NA,NA,NA
"Black-winged Cuckooshrike","Lalage melaschistos","","","",NA,NA,NA,NA,NA,NA
"Black-headed Cuckooshrike","Lalage melanoptera","","X","X",170,0.105882352941176,0.491176470588235,0.647058823529412,15.3,0.871006593490105
"Black-headed Shrike-Babbler","Pteruthius rufiventer","","","",NA,NA,NA,NA,NA,NA
"White-browed Shrike-Babbler","Pteruthius aeralatus","","","",NA,NA,NA,NA,NA,NA
"Green Shrike-Babbler","Pteruthius xanthochlorus","","","",NA,NA,NA,NA,NA,NA
"Black-eared Shrike-Babbler","Pteruthius melanotis","","","",NA,NA,NA,NA,NA,NA
"Clicking Shrike-Babbler","Pteruthius intermedius","","","",NA,NA,NA,NA,NA,NA
"White-bellied Erpornis","Erpornis zantholeuca","","","",NA,NA,NA,NA,NA,NA
"Mangrove Whistler","Pachycephala cinerea","","","",NA,NA,NA,NA,NA,NA
"Eurasian Golden Oriole","Oriolus oriolus","","","",NA,NA,NA,NA,NA,NA
"Indian Golden Oriole","Oriolus kundoo","X","X","X",247,0.097165991902834,0.544028340080972,0.672064777327935,13.2186234817814,0.774436921321743
"Black-naped Oriole","Oriolus chinensis","","X","X",87,0.0459770114942529,0.367816091954023,0.505747126436782,17.8275862068966,1.0240451069783
"Slender-billed Oriole","Oriolus tenuirostris","","","",NA,NA,NA,NA,NA,NA
"Black-hooded Oriole","Oriolus xanthornus","X","X","X",111,0.117117117117117,0.547297297297297,0.702702702702703,16.6216216216216,1.02267069017812
"Maroon Oriole","Oriolus traillii","","","",NA,NA,NA,NA,NA,NA
"Ashy Woodswallow","Artamus fuscus","","X","X",163,0.0920245398773006,0.541411042944785,0.687116564417178,15.5030674846626,0.867156454245335
"White-breasted Woodswallow","Artamus leucorynchus","","","",NA,NA,NA,NA,NA,NA
"Malabar Woodshrike","Tephrodornis sylvicola","X","X","X",69,0.130434782608696,0.452898550724638,0.608695652173913,16.3768115942029,1.20796859195693
"Large Woodshrike","Tephrodornis virgatus","","","",NA,NA,NA,NA,NA,NA
"Common Woodshrike","Tephrodornis pondicerianus","X","X","X",194,0.0979381443298969,0.376932989690722,0.561855670103093,14.0515463917526,0.861966436931143
"Bar-winged Flycatcher-shrike","Hemipus picatus","","","X",83,0.0963855421686747,0.433734939759036,0.626506024096386,16.2650602409639,1.08253367735599
"Common Iora","Aegithina tiphia","X","X","X",310,0.112903225806452,0.574596774193548,0.725806451612903,11.8,0.710279696830346
"White-tailed Iora","Aegithina nigrolutea","","","X",24,NA,0.317708333333333,0.416666666666667,14.6666666666667,2.37621751147401
"White-throated Fantail","Rhipidura albicollis","","","",NA,NA,NA,NA,NA,NA
"Spot-breasted Fantail","Rhipidura albogularis","","X","X",176,0.0454545454545455,0.392755681818182,0.625,13.625,0.956898161200601
"White-browed Fantail","Rhipidura aureola","","","X",34,0.0294117647058824,0.375,0.470588235294118,16.2058823529412,2.03672266023514
"Black Drongo","Dicrurus macrocercus","X","X","X",340,0.0941176470588235,0.627573529411765,0.797058823529412,11.0411764705882,0.699759338854913
"Ashy Drongo","Dicrurus leucophaeus","X","X","X",231,0.108225108225108,0.542207792207792,0.658008658008658,13.7705627705628,0.770419123220733
"White-bellied Drongo","Dicrurus caerulescens","","X","X",107,0.121495327102804,0.436915887850467,0.579439252336449,15.1495327102804,1.19775806273676
"Crow-billed Drongo","Dicrurus annectens","","","",NA,NA,NA,NA,NA,NA
"Bronzed Drongo","Dicrurus aeneus","","","X",90,0.144444444444444,0.593055555555556,0.722222222222222,15.9444444444444,1.13725517121512
"Lesser Racket-tailed Drongo","Dicrurus remifer","","","",NA,NA,NA,NA,NA,NA
"Hair-crested Drongo","Dicrurus hottentottus","","X","X",71,0.126760563380282,0.325704225352113,0.52112676056338,17.9859154929577,1.22990545292324
"Andaman Drongo","Dicrurus andamanensis","","","",NA,NA,NA,NA,NA,NA
"Greater Racket-tailed Drongo","Dicrurus paradiseus","","","X",102,0.147058823529412,0.714460784313726,0.823529411764706,15.8235294117647,1.12281071824543
"Black-naped Monarch","Hypothymis azurea","","X","X",111,0.0900900900900901,0.551801801801802,0.702702702702703,16.7117117117117,0.960916449965593
"Amur Paradise-Flycatcher","Terpsiphone incei","","","",NA,NA,NA,NA,NA,NA
"Blyth's Paradise-Flycatcher","Terpsiphone affinis","","","",NA,NA,NA,NA,NA,NA
"Indian Paradise-Flycatcher","Terpsiphone paradisi","X","X","X",206,0.111650485436893,0.573422330097087,0.694174757281553,14.4514563106796,0.811830123434939
"Red-backed Shrike","Lanius collurio","","","",NA,NA,NA,NA,NA,NA
"Red-tailed Shrike","Lanius phoenicuroides","","","",NA,NA,NA,NA,NA,NA
"Isabelline Shrike","Lanius isabellinus","","","X",7,NA,0.204081632653061,NA,11.7142857142857,4.3135754697621
"Brown Shrike","Lanius cristatus","X","X","X",228,0.118421052631579,0.503837719298246,0.635964912280702,13.8684210526316,0.779970340908646
"Burmese Shrike","Lanius collurioides","","","",NA,NA,NA,NA,NA,NA
"Bay-backed Shrike","Lanius vittatus","X","X","X",238,0.046218487394958,0.36922268907563,0.508403361344538,11.827731092437,0.845481339785291
"Long-tailed Shrike","Lanius schach","X","X","X",292,0.0787671232876712,0.487157534246575,0.650684931506849,11.8493150684932,0.750466534632662
"Gray-backed Shrike","Lanius tephronotus","","","",NA,NA,NA,NA,NA,NA
"Great Gray Shrike","Lanius excubitor","","","X",35,0.0571428571428571,0.239285714285714,0.457142857142857,10.9428571428571,1.92668151157861
"Lesser Gray Shrike","Lanius minor","","","",NA,NA,NA,NA,NA,NA
"Masked Shrike","Lanius nubicus","","","",NA,NA,NA,NA,NA,NA
"Woodchat Shrike","Lanius senator","","","",NA,NA,NA,NA,NA,NA
"Eurasian Jay","Garrulus glandarius","","","",NA,NA,NA,NA,NA,NA
"Black-headed Jay","Garrulus lanceolatus","","","",NA,NA,NA,NA,NA,NA
"Yellow-billed Blue-Magpie","Urocissa flavirostris","","","",NA,NA,NA,NA,NA,NA
"Red-billed Blue-Magpie","Urocissa erythroryncha","","","",NA,NA,NA,NA,NA,NA
"Common Green-Magpie","Cissa chinensis","","","",NA,NA,NA,NA,NA,NA
"Rufous Treepie","Dendrocitta vagabunda","X","X","X",234,0.0897435897435897,0.586004273504274,0.760683760683761,13.5854700854701,0.774654711883911
"Gray Treepie","Dendrocitta formosae","","","",NA,NA,NA,NA,NA,NA
"White-bellied Treepie","Dendrocitta leucogastra","","","X",43,0.0465116279069767,0.444767441860465,0.581395348837209,17.3720930232558,1.61096235572275
"Collared Treepie","Dendrocitta frontalis","","","",NA,NA,NA,NA,NA,NA
"Andaman Treepie","Dendrocitta bayleii","","","",NA,NA,NA,NA,NA,NA
"Black-rumped Magpie","Pica bottanensis","","","",NA,NA,NA,NA,NA,NA
"Eurasian Magpie","Pica pica","","","",NA,NA,NA,NA,NA,NA
"Eurasian Nutcracker","Nucifraga caryocatactes","","","",NA,NA,NA,NA,NA,NA
"Kashmir Nutcracker","Nucifraga multipunctata","","","",NA,NA,NA,NA,NA,NA
"Red-billed Chough","Pyrrhocorax pyrrhocorax","","","",NA,NA,NA,NA,NA,NA
"Yellow-billed Chough","Pyrrhocorax graculus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Jackdaw","Corvus monedula","","","",NA,NA,NA,NA,NA,NA
"House Crow","Corvus splendens","X","X","X",322,0.0869565217391304,0.61917701863354,0.751552795031056,11.4130434782609,0.714923513331048
"Rook","Corvus frugilegus","","","",NA,NA,NA,NA,NA,NA
"Carrion Crow","Corvus corone","","","",NA,NA,NA,NA,NA,NA
"Hooded Crow","Corvus cornix","","","",NA,NA,NA,NA,NA,NA
"Large-billed Crow","Corvus macrorhynchos","X","X","X",298,0.157718120805369,0.628775167785235,0.721476510067114,11.9765100671141,0.731349622265258
"Pied Crow","Corvus albus","","","",NA,NA,NA,NA,NA,NA
"Common Raven","Corvus corax","","","",NA,NA,NA,NA,NA,NA
"Yellow-bellied Fairy-Fantail","Chelidorhynx hypoxanthus","","","",NA,NA,NA,NA,NA,NA
"Gray-headed Canary-Flycatcher","Culicicapa ceylonensis","","","X",32,0.21875,0.3828125,0.5,17.75,1.9160392615009
"Fire-capped Tit","Cephalopyrus flammiceps","","","",NA,NA,NA,NA,NA,NA
"Yellow-browed Tit","Sylviparus modestus","","","",NA,NA,NA,NA,NA,NA
"Sultan Tit","Melanochlora sultanea","","","",NA,NA,NA,NA,NA,NA
"Coal Tit","Periparus ater","","","",NA,NA,NA,NA,NA,NA
"Rufous-naped Tit","Periparus rufonuchalis","","","",NA,NA,NA,NA,NA,NA
"Rufous-vented Tit","Periparus rubidiventris","","","",NA,NA,NA,NA,NA,NA
"Gray-crested Tit","Lophophanes dichrous","","","",NA,NA,NA,NA,NA,NA
"Azure Tit","Cyanistes cyanus","","","",NA,NA,NA,NA,NA,NA
"Ground Tit","Pseudopodoces humilis","","","",NA,NA,NA,NA,NA,NA
"Green-backed Tit","Parus monticolus","","","",NA,NA,NA,NA,NA,NA
"Cinereous Tit","Parus cinereus","","X","X",211,0.0995260663507109,0.496445497630332,0.639810426540284,13.4928909952607,0.831710788294875
"White-naped Tit","Machlolophus nuchalis","","","X",7,NA,0.36734693877551,0.571428571428571,10.4285714285714,4.85512787335892
"Himalayan Black-lored Tit","Machlolophus xanthogenys","","","",NA,NA,NA,NA,NA,NA
"Indian Yellow Tit","Machlolophus aplonotus","","","X",64,0.171875,0.52734375,0.6875,16.421875,1.14898991343726
"Yellow-cheeked Tit","Machlolophus spilonotus","","","",NA,NA,NA,NA,NA,NA
"White-crowned Penduline-Tit","Remiz coronatus","","","",NA,NA,NA,NA,NA,NA
"Greater Hoopoe-Lark","Alaemon alaudipes","","","",NA,NA,NA,NA,NA,NA
"Rufous-tailed Lark","Ammomanes phoenicura","","X","X",187,0.053475935828877,0.347593582887701,0.379679144385027,11.3048128342246,0.96249463193624
"Desert Lark","Ammomanes deserti","","","",NA,NA,NA,NA,NA,NA
"Black-crowned Sparrow-Lark","Eremopterix nigriceps","","","",NA,NA,NA,NA,NA,NA
"Ashy-crowned Sparrow-Lark","Eremopterix griseus","","X","X",248,0.0604838709677419,0.415322580645161,0.467741935483871,11,0.828910738818931
"Singing Bushlark","Mirafra javanica","","","X",1,NA,NA,NA,24,NA
"Bengal Bushlark","Mirafra assamica","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Bushlark","Mirafra affinis","","X","X",152,0.0526315789473684,0.473684210526316,0.598684210526316,14.4539473684211,0.997577127354391
"Indian Bushlark","Mirafra erythroptera","","X","X",114,0.0175438596491228,0.327850877192982,0.447368421052632,11.2631578947368,1.13267402232223
"Horned Lark","Eremophila alpestris","","","",NA,NA,NA,NA,NA,NA
"Greater Short-toed Lark","Calandrella brachydactyla","","","X",58,NA,0.224137931034483,0.224137931034483,13.1724137931034,1.72483687224364
"Mongolian Short-toed Lark","Calandrella dukhunensis","","","",NA,NA,NA,NA,NA,NA
"Hume's Lark","Calandrella acutirostris","","","",NA,NA,NA,NA,NA,NA
"Bimaculated Lark","Melanocorypha bimaculata","","","",NA,NA,NA,NA,NA,NA
"Tibetan Lark","Melanocorypha maxima","","","",NA,NA,NA,NA,NA,NA
"Turkestan Short-toed Lark","Alaudala heinei","","","",NA,NA,NA,NA,NA,NA
"Sand Lark","Alaudala raytal","","","",NA,NA,NA,NA,NA,NA
"Eurasian Skylark","Alauda arvensis","","","",NA,NA,NA,NA,NA,NA
"Oriental Skylark","Alauda gulgula","","X","X",153,0.0196078431372549,0.356209150326797,0.418300653594771,14.483660130719,0.982374571338813
"Crested Lark","Galerida cristata","","","",NA,NA,NA,NA,NA,NA
"Malabar Lark","Galerida malabarica","","","X",80,0.0625,0.425,0.5125,16.1,1.22560769736817
"Tawny Lark","Galerida deva","","X","X",51,0.0784313725490196,0.362745098039216,0.411764705882353,15.5882352941176,1.90873581598526
"Common Tailorbird","Orthotomus sutorius","X","X","X",320,0.1,0.59609375,0.728125,11.49375,0.710712830246368
"Dark-necked Tailorbird","Orthotomus atrogularis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Prinia","Prinia crinigera","","","",NA,NA,NA,NA,NA,NA
"Black-throated Prinia","Prinia atrogularis","","","",NA,NA,NA,NA,NA,NA
"Rufous-crowned Prinia","Prinia khasiana","","","",NA,NA,NA,NA,NA,NA
"Hill Prinia","Prinia superciliaris","","","",NA,NA,NA,NA,NA,NA
"Gray-crowned Prinia","Prinia cinereocapilla","","","",NA,NA,NA,NA,NA,NA
"Rufous-fronted Prinia","Prinia buchanani","","","X",18,0.0555555555555556,0.261904761904762,0.5,12.4444444444444,2.36744048228932
"Rufescent Prinia","Prinia rufescens","","","",NA,NA,NA,NA,NA,NA
"Gray-breasted Prinia","Prinia hodgsonii","","X","X",170,0.0941176470588235,0.405882352941176,0.541176470588235,14.7176470588235,0.94456277620348
"Delicate Prinia","Prinia lepida","","","",NA,NA,NA,NA,NA,NA
"Jungle Prinia","Prinia sylvatica","","X","X",158,0.0569620253164557,0.414556962025316,0.525316455696203,12.7848101265823,1.00227998375644
"Yellow-bellied Prinia","Prinia flaviventris","","","",NA,NA,NA,NA,NA,NA
"Ashy Prinia","Prinia socialis","X","X","X",323,0.0712074303405573,0.574303405572755,0.718266253869969,11.359133126935,0.711884144167795
"Plain Prinia","Prinia inornata","","X","X",294,0.054421768707483,0.441751700680272,0.540816326530612,11.6802721088435,0.746087456151097
"Zitting Cisticola","Cisticola juncidis","","X","X",178,0.050561797752809,0.368679775280899,0.466292134831461,13.8876404494382,0.947951018830508
"Golden-headed Cisticola","Cisticola exilis","","","X",12,0.0833333333333333,0.30952380952381,0.0833333333333333,19.0833333333333,3.11269719670639
"Thick-billed Warbler","Arundinax aedon","","","X",49,0.0204081632653061,0.24234693877551,0.469387755102041,19.2857142857143,1.41969480288312
"Booted Warbler","Iduna caligata","","X","X",247,0.0607287449392713,0.41751012145749,0.554655870445344,12.9271255060729,0.789335229132555
"Sykes's Warbler","Iduna rama","","","",NA,NA,NA,NA,NA,NA
"Black-browed Reed Warbler","Acrocephalus bistrigiceps","","","",NA,NA,NA,NA,NA,NA
"Moustached Warbler","Acrocephalus melanopogon","","","",NA,NA,NA,NA,NA,NA
"Sedge Warbler","Acrocephalus schoenobaenus","","","",NA,NA,NA,NA,NA,NA
"Paddyfield Warbler","Acrocephalus agricola","","X","X",111,0.027027027027027,0.296171171171171,0.324324324324324,15.6036036036036,1.10950346962229
"Blunt-winged Warbler","Acrocephalus concinens","","","",NA,NA,NA,NA,NA,NA
"Blyth's Reed Warbler","Acrocephalus dumetorum","","X","X",304,0.0723684210526316,0.514391447368421,0.638157894736842,11.9078947368421,0.717606054648148
"Large-billed Reed Warbler","Acrocephalus orinus","","","",NA,NA,NA,NA,NA,NA
"Great Reed Warbler","Acrocephalus arundinaceus","","","",NA,NA,NA,NA,NA,NA
"Oriental Reed Warbler","Acrocephalus orientalis","","","",NA,NA,NA,NA,NA,NA
"Clamorous Reed Warbler","Acrocephalus stentoreus","","X","X",213,0.0516431924882629,0.372652582159624,0.492957746478873,13.5962441314554,0.824013887139146
"Pallas's Grasshopper Warbler","Helopsaltes certhiola","","","X",1,1,NA,NA,25,NA
"Lanceolated Warbler","Locustella lanceolata","","","",NA,NA,NA,NA,NA,NA
"Brown Bush Warbler","Locustella luteoventris","","","",NA,NA,NA,NA,NA,NA
"Common Grasshopper Warbler","Locustella naevia","","","",5,NA,0.342857142857143,0.4,20.8,2.18256363022937
"Long-billed Bush Warbler","Locustella major","","","",NA,NA,NA,NA,NA,NA
"Chinese Bush Warbler","Locustella tacsanowskia","","","",NA,NA,NA,NA,NA,NA
"Baikal Bush Warbler","Locustella davidi","","","",NA,NA,NA,NA,NA,NA
"West Himalayan Bush Warbler","Locustella kashmirensis","","","",NA,NA,NA,NA,NA,NA
"Spotted Bush Warbler","Locustella thoracica","","","",NA,NA,NA,NA,NA,NA
"Russet Bush Warbler","Locustella mandelli","","","",NA,NA,NA,NA,NA,NA
"Broad-tailed Grassbird","Schoenicola platyurus","","","X",10,NA,0.157142857142857,NA,20.3,2.08760192033294
"Bristled Grassbird","Schoenicola striatus","","","X",3,NA,0.388888888888889,0.333333333333333,21,3.92
"Striated Grassbird","Megalurus palustris","","","",NA,NA,NA,NA,NA,NA
"Scaly-breasted Cupwing","Pnoepyga albiventer","","","",NA,NA,NA,NA,NA,NA
"Immaculate Cupwing","Pnoepyga immaculata","","","",NA,NA,NA,NA,NA,NA
"Pygmy Cupwing","Pnoepyga pusilla","","","",NA,NA,NA,NA,NA,NA
