"eBird.English.Name.2025","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Rufous-capped Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-chinned Laughingthrush","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Rufous-crowned Prinia",NA,NA,NA,NA
"Rufous-faced Warbler","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Rufous-fronted Babbler",NA,NA,NA,NA
"Rufous-fronted Prinia",NA,NA,NA,NA
"Rufous-gorgeted Flycatcher",NA,NA,NA,NA
"Rufous-headed Parrotbill","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-naped Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-necked Hornbill","Insufficient Data","Insufficient Data",NA,"High"
"Rufous-necked Laughingthrush",NA,NA,NA,NA
"Rufous-necked Snowfinch",NA,NA,NA,NA
"Rufous-tailed Lark",NA,NA,NA,NA
"Rufous-tailed Rock-Thrush",NA,NA,NA,NA
"Rufous-tailed Scrub-Robin",NA,NA,NA,NA
"Rufous-throated Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-throated Partridge","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-throated Wren-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-vented Grass Babbler",NA,NA,NA,NA
"Rufous-vented Laughingthrush","Insufficient Data","Insufficient Data",NA,"High"
"Rufous-vented Tit",NA,NA,NA,NA
"Rufous-vented Yuhina","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-winged Buzzard",NA,NA,NA,NA
"Rufous-winged Fulvetta","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Russet Bush Warbler",NA,NA,NA,NA
"Russet Sparrow",NA,NA,NA,NA
"Rustic Bunting",NA,NA,NA,NA
"Rusty-bellied Shortwing","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Rusty-capped Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rusty-cheeked Scimitar-Babbler","Trend Inconclusive","Increase",NA,"Low"
"Rusty-flanked Treecreeper","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rusty-fronted Barwing","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rusty-tailed Flycatcher","Rapid Decline","Stable",NA,"Moderate"
"Sabine's Gull",NA,NA,NA,NA
"Saker Falcon",NA,NA,NA,NA
"Sakhalin Leaf Warbler",NA,NA,NA,NA
"Sand Lark",NA,NA,NA,NA
"Sanderling",NA,NA,NA,NA
"Sandwich Tern",NA,NA,NA,NA
"Sapphire Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sarus Crane",NA,NA,NA,NA
"Satyr Tragopan","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Saunders's Tern",NA,NA,NA,NA
"Savanna Nightjar",NA,NA,NA,NA
"Scaly Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Scaly Thrush","Insufficient Data","Trend Inconclusive",NA,"Low"
"Scaly-bellied Woodpecker","Insufficient Data","Trend Inconclusive",NA,"Low"
"Scaly-breasted Cupwing","Insufficient Data","Trend Inconclusive",NA,"Low"
"Scaly-breasted Munia",NA,NA,NA,NA
"Scarlet Finch",NA,NA,NA,NA
"Scarlet Minivet","Stable","Trend Inconclusive",NA,"Low"
"Scarlet-backed Flowerpecker","Stable","Trend Inconclusive",NA,"Low"
"Sclater's Monal",NA,NA,NA,NA
"Sedge Warbler",NA,NA,NA,NA
"Sharp-tailed Sandpiper",NA,NA,NA,NA
"Shikra",NA,NA,NA,NA
"Short-billed Minivet","Decline","Trend Inconclusive",NA,"Moderate"
"Short-eared Owl",NA,NA,NA,NA
"Short-tailed Shearwater",NA,NA,NA,NA
"Short-toed Snake-Eagle",NA,NA,NA,NA
"Siberian Blue Robin",NA,NA,NA,NA
"Siberian Crane",NA,NA,NA,NA
"Siberian Pipit",NA,NA,NA,NA
"Siberian Rubythroat",NA,NA,NA,NA
"Siberian Stonechat",NA,NA,NA,NA
"Siberian Thrush",NA,NA,NA,NA
"Sichuan Leaf Warbler",NA,NA,NA,NA
"Sikkim Treecreeper","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sikkim Wedge-billed Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Sillem's Rosefinch",NA,NA,NA,NA
"Silver-backed Needletail",NA,NA,NA,NA
"Silver-eared Mesia","Insufficient Data","Insufficient Data",NA,"Low"
"Sind Sparrow",NA,NA,NA,NA
"Sind Woodpecker",NA,NA,NA,NA
"Singing Bushlark",NA,NA,NA,NA
"Sirkeer Malkoha","Insufficient Data","Insufficient Data",NA,"Moderate"
"Slaty-backed Flycatcher",NA,NA,NA,NA
"Slaty-backed Forktail","Insufficient Data","Decline",NA,"Moderate"
"Slaty-bellied Tesia","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-blue Flycatcher",NA,NA,NA,NA
"Slaty-breasted Rail",NA,NA,NA,NA
"Slaty-headed Parakeet","Stable","Stable",NA,"Low"
"Slaty-legged Crake",NA,NA,NA,NA
"Slender-billed Babbler",NA,NA,NA,NA
"Slender-billed Gull",NA,NA,NA,NA
"Slender-billed Oriole","Insufficient Data","Insufficient Data",NA,"High"
"Slender-billed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Slender-billed Vulture",NA,NA,NA,NA
"Small Buttonquail",NA,NA,NA,NA
"Small Minivet","Trend Inconclusive","Stable",NA,"Low"
"Small Niltava","Stable","Stable",NA,"Low"
"Small Pratincole",NA,NA,NA,NA
"Smew",NA,NA,NA,NA
"Smoky Warbler",NA,NA,NA,NA
"Snow Partridge",NA,NA,NA,NA
"Snow Pigeon",NA,NA,NA,NA
"Snowy-browed Flycatcher","Insufficient Data","Trend Inconclusive",NA,"Low"
"Snowy-throated Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Sociable Lapwing",NA,NA,NA,NA
"Solitary Snipe",NA,NA,NA,NA
"Song Thrush",NA,NA,NA,NA
"Sooty Gull",NA,NA,NA,NA
"Sooty Shearwater",NA,NA,NA,NA
"Sooty Tern",NA,NA,NA,NA
"South Polar Skua",NA,NA,NA,NA
"Southern Hill Myna","Trend Inconclusive","Stable",NA,"Low"
"Southern Nutcracker","Insufficient Data","Trend Inconclusive",NA,"Low"
"Spanish Sparrow",NA,NA,NA,NA
"Speckled Piculet","Stable","Trend Inconclusive",NA,"Low"
"Speckled Wood-Pigeon","Insufficient Data","Trend Inconclusive",NA,"Low"
"Spectacled Finch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spoon-billed Sandpiper",NA,NA,NA,NA
"Spot-bellied Eagle-Owl",NA,NA,NA,NA
"Spot-billed Pelican",NA,NA,NA,NA
"Spot-breasted Fantail","Increase","Trend Inconclusive",NA,"Low"
"Spot-breasted Laughingthrush",NA,NA,NA,NA
"Spot-breasted Parrotbill",NA,NA,NA,NA
"Spot-breasted Scimitar-Babbler",NA,NA,NA,NA
"Spot-throated Babbler",NA,NA,NA,NA
"Spot-winged Grosbeak","Insufficient Data","Trend Inconclusive",NA,"Low"
"Spot-winged Rosefinch",NA,NA,NA,NA
"Spot-winged Starling","Insufficient Data","Rapid Decline",NA,"High"
"Spotted Bush Warbler",NA,NA,NA,NA
"Spotted Crake",NA,NA,NA,NA
"Spotted Dove",NA,NA,NA,NA
"Spotted Elachura","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Flycatcher",NA,NA,NA,NA
"Spotted Forktail",NA,NA,NA,NA
"Spotted Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spotted Owlet",NA,NA,NA,NA
"Spotted Redshank",NA,NA,NA,NA
"Spotted Sandgrouse",NA,NA,NA,NA
"Square-tailed Bulbul","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"Square-tailed Drongo-Cuckoo","Insufficient Data","Insufficient Data",NA,"Low"
"Sri Lanka Bay-Owl",NA,NA,NA,NA
"Sri Lanka Frogmouth",NA,NA,NA,NA
"Steppe Eagle",NA,NA,NA,NA
"Stork-billed Kingfisher",NA,NA,NA,NA
"Streak-breasted Scimitar-Babbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Streak-throated Barwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Streak-throated Swallow",NA,NA,NA,NA
"Streak-throated Woodpecker","Stable","Trend Inconclusive",NA,"Low"
"Streaked Laughingthrush",NA,NA,NA,NA
"Streaked Rosefinch",NA,NA,NA,NA
"Streaked Shearwater",NA,NA,NA,NA
"Streaked Spiderhunter","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Streaked Weaver",NA,NA,NA,NA
"Streaked Wren-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Striated Babbler",NA,NA,NA,NA
"Striated Bulbul","Insufficient Data","Decline",NA,"Moderate"
"Striated Grassbird",NA,NA,NA,NA
"Striated Laughingthrush","Insufficient Data","Trend Inconclusive",NA,"Low"
"Striated Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"Striolated Bunting",NA,NA,NA,NA
"Stripe-breasted Woodpecker",NA,NA,NA,NA
"Stripe-throated Yuhina","Insufficient Data","Decline",NA,"Moderate"
"Striped Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sulphur-bellied Warbler",NA,NA,NA,NA
"Sultan Tit","Insufficient Data","Trend Inconclusive",NA,"Low"
"Swamp Francolin",NA,NA,NA,NA
"Swamp Grass Babbler",NA,NA,NA,NA
"Swinhoe's Snipe",NA,NA,NA,NA
"Swinhoe's Storm-Petrel",NA,NA,NA,NA
"Sykes's Nightjar",NA,NA,NA,NA
"Sykes's Warbler",NA,NA,NA,NA
"Taiga Bean-Goose",NA,NA,NA,NA
"Taiga Flycatcher",NA,NA,NA,NA
"Tawny Eagle",NA,NA,NA,NA
"Tawny Fish-Owl",NA,NA,NA,NA
"Tawny Lark",NA,NA,NA,NA
"Tawny Owl",NA,NA,NA,NA
"Tawny Pipit",NA,NA,NA,NA
"Tawny-bellied Babbler",NA,NA,NA,NA
"Tawny-breasted Wren-Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Temminck's Stint",NA,NA,NA,NA
"Temminck's Tragopan","Insufficient Data","Insufficient Data",NA,"High"
"Terek Sandpiper",NA,NA,NA,NA
"Thick-billed Flowerpecker","Trend Inconclusive","Rapid Decline",NA,"Moderate"
"Thick-billed Green-Pigeon",NA,NA,NA,NA
"Thick-billed Warbler",NA,NA,NA,NA
"Three-banded Rosefinch",NA,NA,NA,NA
"Tibetan Blackbird",NA,NA,NA,NA
"Tibetan Lark",NA,NA,NA,NA
"Tibetan Partridge",NA,NA,NA,NA
"Tibetan Sand-Plover",NA,NA,NA,NA
"Tibetan Sandgrouse",NA,NA,NA,NA
"Tibetan Serin","Insufficient Data","Insufficient Data",NA,"Moderate"
"Tibetan Snowcock",NA,NA,NA,NA
"Tickell's Blue Flycatcher","Stable","Stable",NA,"Low"
"Tickell's Leaf Warbler",NA,NA,NA,NA
"Tickell's Thrush","Insufficient Data","Trend Inconclusive",NA,"Low"
"Tree Pipit",NA,NA,NA,NA
"Tricolored Munia",NA,NA,NA,NA
"Tristram's Bunting",NA,NA,NA,NA
"Tropical Shearwater",NA,NA,NA,NA
"Trumpeter Finch",NA,NA,NA,NA
"Tufted Duck",NA,NA,NA,NA
"Tundra Bean-Goose",NA,NA,NA,NA
"Tundra Swan",NA,NA,NA,NA
"Turkestan Short-toed Lark",NA,NA,NA,NA
"Twite",NA,NA,NA,NA
"Two-barred Warbler",NA,NA,NA,NA
"Tytler's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Ultramarine Flycatcher","Stable","Stable",NA,"Low"
"Upland Buzzard",NA,NA,NA,NA
"Upland Pipit",NA,NA,NA,NA
"Van Hasselt's Sunbird",NA,NA,NA,NA
"Variable Wheatear",NA,NA,NA,NA
"Variegated Laughingthrush","Insufficient Data","Stable",NA,"Low"
"Velvet-fronted Nuthatch","Decline","Trend Inconclusive",NA,"Moderate"
"Verditer Flycatcher","Stable","Stable",NA,"Low"
"Vernal Hanging-Parrot","Trend Inconclusive","Rapid Increase",NA,"Low"
"Vigors's Sunbird",NA,NA,NA,NA
"Vinaceous Rosefinch",NA,NA,NA,NA
"Violet Cuckoo",NA,NA,NA,NA
"Wallcreeper",NA,NA,NA,NA
"Ward's Trogon","Insufficient Data","Insufficient Data",NA,"Moderate"
"Water Pipit",NA,NA,NA,NA
"Water Rail",NA,NA,NA,NA
"Watercock",NA,NA,NA,NA
"Wayanad Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Wedge-tailed Green-Pigeon","Trend Inconclusive","Stable",NA,"Low"
"Wedge-tailed Shearwater",NA,NA,NA,NA
"West Himalayan Bush Warbler",NA,NA,NA,NA
"Western Crowned Warbler","Rapid Decline","Stable",NA,"Moderate"
"Western Hooded Pitta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Western House-Martin",NA,NA,NA,NA
"Western Marsh Harrier",NA,NA,NA,NA
"Western Reef-Heron",NA,NA,NA,NA
"Western Tragopan","Insufficient Data","Insufficient Data",NA,"High"
"Western Yellow Wagtail",NA,NA,NA,NA
"Whinchat",NA,NA,NA,NA
"Whiskered Tern",NA,NA,NA,NA
"Whiskered Yuhina","Trend Inconclusive","Stable",NA,"Low"
"Whistler's Warbler","Trend Inconclusive","Stable",NA,"Low"
"White Stork",NA,NA,NA,NA
"White Wagtail",NA,NA,NA,NA
"White-backed Thrush",NA,NA,NA,NA
"White-bellied Blue Flycatcher","Rapid Decline","Decline",NA,"High"
"White-bellied Drongo","Decline","Trend Inconclusive",NA,"Moderate"
"White-bellied Erpornis","Insufficient Data","Trend Inconclusive",NA,"Low"
"White-bellied Heron",NA,NA,NA,NA
"White-bellied Minivet","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-bellied Redstart",NA,NA,NA,NA
"White-bellied Sea-Eagle",NA,NA,NA,NA
"White-bellied Sholakili","Trend Inconclusive","Trend Inconclusive",NA,"High"
"White-bellied Treepie","Decline","Trend Inconclusive",NA,"Moderate"
"White-bellied Woodpecker","Rapid Decline","Stable",NA,"Moderate"
"White-breasted Parrotbill","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-breasted Waterhen",NA,NA,NA,NA
"White-breasted Woodswallow",NA,NA,NA,NA
"White-browed Bulbul","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"White-browed Bush-Robin","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-browed Bushchat",NA,NA,NA,NA
"White-browed Crake",NA,NA,NA,NA
"White-browed Fantail","Rapid Decline","Decline",NA,"High"
"White-browed Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-browed Laughingthrush",NA,NA,NA,NA
"White-browed Piculet","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Scimitar-Babbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"White-browed Shrike-Babbler","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"White-browed Tit-Warbler",NA,NA,NA,NA
"White-browed Wagtail",NA,NA,NA,NA
"White-capped Bunting",NA,NA,NA,NA
"White-capped Redstart",NA,NA,NA,NA
"White-cheeked Barbet",NA,NA,NA,NA
"White-cheeked Nuthatch","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-cheeked Partridge","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-cheeked Starling",NA,NA,NA,NA
"White-cheeked Tern",NA,NA,NA,NA
"White-cheeked Tit",NA,NA,NA,NA
"White-collared Blackbird","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"White-crested Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"White-crowned Forktail",NA,NA,NA,NA
"White-crowned Penduline-Tit",NA,NA,NA,NA
"White-eared Bulbul",NA,NA,NA,NA
"White-eared Night Heron",NA,NA,NA,NA
"White-eyed Buzzard",NA,NA,NA,NA
"White-eyed Gull",NA,NA,NA,NA
"White-faced Storm-Petrel",NA,NA,NA,NA
"White-gorgeted Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-headed Duck",NA,NA,NA,NA
"White-headed Starling",NA,NA,NA,NA
"White-hooded Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-naped Tit","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-naped Woodpecker","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-naped Yuhina","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-nest Swiftlet",NA,NA,NA,NA
"White-rumped Munia",NA,NA,NA,NA
"White-rumped Shama","Stable","Stable",NA,"Low"
"White-rumped Snowfinch",NA,NA,NA,NA
"White-rumped Spinetail","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"White-rumped Vulture",NA,NA,NA,NA
"White-shouldered Starling",NA,NA,NA,NA
"White-spectacled Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"White-tailed Eagle",NA,NA,NA,NA
"White-tailed Flycatcher",NA,NA,NA,NA
"White-tailed Iora","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-tailed Lapwing",NA,NA,NA,NA
"White-tailed Nuthatch","Trend Inconclusive","Stable",NA,"Low"
"White-tailed Robin","Insufficient Data","Insufficient Data",NA,"Low"
"White-tailed Stonechat",NA,NA,NA,NA
"White-tailed Tropicbird",NA,NA,NA,NA
"White-throated Bulbul","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"White-throated Bushchat",NA,NA,NA,NA
"White-throated Dipper",NA,NA,NA,NA
"White-throated Fantail","Increase","Stable",NA,"Low"
"White-throated Kingfisher",NA,NA,NA,NA
"White-throated Laughingthrush","Stable","Trend Inconclusive",NA,"Low"
"White-throated Needletail",NA,NA,NA,NA
"White-throated Redstart",NA,NA,NA,NA
"White-throated Tit","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-winged Duck",NA,NA,NA,NA
"White-winged Grosbeak",NA,NA,NA,NA
"White-winged Redstart",NA,NA,NA,NA
"White-winged Tern",NA,NA,NA,NA
"Whooper Swan",NA,NA,NA,NA
"Willow Warbler",NA,NA,NA,NA
"Wilson's Storm-Petrel",NA,NA,NA,NA
"Wire-tailed Swallow",NA,NA,NA,NA
"Wood Sandpiper",NA,NA,NA,NA
"Wood Snipe",NA,NA,NA,NA
"Wood Warbler",NA,NA,NA,NA
"Woodchat Shrike",NA,NA,NA,NA
"Wreathed Hornbill","Insufficient Data","Insufficient Data",NA,"High"
"Yellow Bittern",NA,NA,NA,NA
"Yellow-bellied Fairy-Fantail","Decline","Trend Inconclusive",NA,"Moderate"
"Yellow-bellied Flowerpecker",NA,NA,NA,NA
"Yellow-bellied Prinia",NA,NA,NA,NA
"Yellow-bellied Warbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Yellow-billed Babbler",NA,NA,NA,NA
"Yellow-billed Blue-Magpie","Trend Inconclusive","Stable",NA,"Low"
"Yellow-billed Chough",NA,NA,NA,NA
"Yellow-breasted Bunting",NA,NA,NA,NA
"Yellow-breasted Greenfinch",NA,NA,NA,NA
"Yellow-browed Bulbul","Rapid Decline","Stable",NA,"Moderate"
"Yellow-browed Bunting",NA,NA,NA,NA
"Yellow-browed Tit","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"Yellow-browed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-cheeked Tit","Insufficient Data","Trend Inconclusive",NA,"Low"
"Yellow-crowned Woodpecker","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"Yellow-eyed Babbler",NA,NA,NA,NA
"Yellow-eyed Pigeon",NA,NA,NA,NA
"Yellow-footed Green-Pigeon",NA,NA,NA,NA
"Yellow-legged Buttonquail",NA,NA,NA,NA
"Yellow-rumped Flycatcher",NA,NA,NA,NA
"Yellow-rumped Honeyguide","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Bulbul","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Sparrow","Decline","Stable",NA,"Low"
"Yellow-vented Flowerpecker",NA,NA,NA,NA
"Yellow-vented Warbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Yellow-wattled Lapwing",NA,NA,NA,NA
"Yellowhammer",NA,NA,NA,NA
"Yunnan Nuthatch",NA,NA,NA,NA
"Zappey's Flycatcher",NA,NA,NA,NA
"Zitting Cisticola",NA,NA,NA,NA
