"eBird.English.Name.2024","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10"
"White-browed Laughingthrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Necklaced Laughingthrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mount Victoria Babax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-throated Laughingthrush",-2.99652599178154,3.56527251088554,10.1270710135526,-5.04937934541457,7.62518246303473,20.299744271484,-2.83890695109181,3.01077753085322,8.86046201279825,-2.43794905147739,3.25307382241406,8.94409669630552,-2.33155198635132,3.31776760053924,8.9670871874298,-2.31789962428776,3.36394025981617,9.04578014392009,-2.67091372306881,3.04795957331318,8.76683286969518,-2.64689305458737,3.25740169293819,9.16169644046375,-2.9556637930736,3.34328368915099,9.64223117137559,-2.84188539354302,4.10278139037449,11.047448174292
"Gray-sided Laughingthrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goldcrest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wallcreeper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-cheeked Nuthatch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beautiful Nuthatch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Velvet-fronted Nuthatch",-1.16548195609226,1.54778217763928,4.26104631137083,-2.02579211040529,2.92064754597342,7.86708720235213,-1.64051430747295,0.558791448543518,2.75809720455998,-1.07217203951242,1.29000295749269,3.65217795449781,-1.14314384268397,1.0850943199532,3.31333248259037,-1.1039700491229,1.14622807758124,3.39642620428539,-1.15944300658949,1.11218342389863,3.38380985438675,-1.51470058270495,0.767368934778507,3.04943845226196,-1.47076780804421,0.974942078786136,3.42065196561648,-1.1022690126073,1.75655846079251,4.61538593419233
"Yunnan Nuthatch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-tailed Nuthatch",-4.29690822992168,0.199366542577666,4.69564131507701,-6.28476303188608,3.48925763379756,13.2632782994812,-3.69249319801048,0.536210537779584,4.76491427356964,-3.77681539644286,0.11059147090947,3.9979983382618,-3.61638258149978,0.211848039579531,4.04007866065885,-3.45781105016537,0.425238774356088,4.30828859887754,-3.60053943426351,0.378545654314899,4.35763074289331,-4.13357195167209,-0.248896539782344,3.6357788721074,-3.83050579018419,0.647700563296651,5.12590691677749,-4.90294529946034,-0.560544387324314,3.78185652481172
"Indian Nuthatch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-bellied Nuthatch",-4.80636738771132,-2.47513273473654,-0.143898081761767,-7.30284277081901,-2.84704011393213,1.60876254295475,-4.17964779556006,-2.11416460313119,-0.0486814107023235,-4.05096503751503,-2.0251355689588,0.000693899597420611,-4.07007798615033,-2.14397924538456,-0.217880504618783,-3.96215337907873,-2.02331450945864,-0.0844756398385573,-4.0026532427724,-2.02950084576496,-0.0563484487575157,-4.28426321550179,-2.29228827020795,-0.300313324914098,-4.38273571061288,-2.27705650641331,-0.171377302213732,-4.6264702072141,-2.30480258655988,0.0168650340943315
"Chestnut-vented Nuthatch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kashmir Nuthatch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hodgson's Treecreeper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bar-tailed Treecreeper",-4.76317762088351,-2.38562338627993,-0.00806915167635536,-8.81785245541837,-4.15719174699695,0.503468961424467,-4.75569781136795,-2.68922256308671,-0.622747314805479,-4.48317838665993,-2.40135823586254,-0.319538085065141,-4.49735746007461,-2.51777843014499,-0.538199400215374,-4.48423040253224,-2.4690070051761,-0.453783607819948,-4.39841574561345,-2.36930468734751,-0.340193629081577,-4.8845896149626,-2.85126901492729,-0.817948414891979,-4.67966837232492,-2.46852857049453,-0.257388768664136,-4.95224714945331,-2.52447852175611,-0.0967098940589
"Rusty-flanked Treecreeper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sikkim Treecreeper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hume's Treecreeper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Spotted Creeper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Wren",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spotted Elachura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-throated Dipper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown Dipper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian Glossy Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golden-crested Myna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Hill Myna",-2.38529090984352,0.38208569458543,3.14946229901438,-5.16831505003008,-0.0040295311038719,5.16025598782234,-2.91594508015765,-0.566562517567543,1.78282004502256,-2.45514149972528,-0.0122931722401497,2.43055515524498,-2.57475879433506,-0.297714038198002,1.97933071793906,-2.54498643690761,-0.238126034653159,2.06873436760129,-2.35492280743835,0.00469908269162433,2.3643209728216,-2.72980071398227,-0.337118689804334,2.0555633343736,-2.62409462611323,-0.0111518628061572,2.60179090050092,-3.59500092568155,-1.09511095012497,1.4047790254316
"Southern Hill Myna",-5.89731711021162,1.35397033122942,8.60525777267046,-12.1026932775568,0.333441943860036,12.7695771652769,-5.4576869001287,0.961031065769626,7.37974903166795,-5.31805283444384,1.19889580991671,7.71584445427726,-5.22155876829688,1.0433714504366,7.30830166917007,-5.1405453299797,0.977554284142189,7.09565389826407,-5.43311316351962,0.840789644664393,7.11469245284841,-5.58400914890787,0.83918355248381,7.26237625387549,-5.71598517490758,1.12739650881959,7.97077819254676,-5.70483229867856,1.5347689190735,8.77437013682556
"European Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosy Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daurian Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-cheeked Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Pied Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-shouldered Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brahminy Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-tailed Starling",-1.66796099309928,-0.166867591440221,1.33422581021884,-1.57423557990253,1.53969826764844,4.6536321151994,-0.756691316968528,0.69601097354568,2.14871326405989,-0.565497137252873,0.895490840430319,2.35647881811351,-0.651620061192734,0.786784215834873,2.22518849286248,-0.730915068232047,0.695040242854324,2.1209955539407,-0.769891430443928,0.673270127204662,2.11643168485325,-0.926990904135644,0.525504988918423,1.97800088197249,-0.472066034187527,1.09576492130296,2.66359587679344,-0.0524376995182869,1.76958708861926,3.59161187675682
"Malabar Starling",1.65774487040616,6.69889462127692,11.7400443721477,2.64883051793275,11.9262318089711,21.2036331000094,1.19234470285584,5.53124030503369,9.87013590721153,1.69006478139324,5.98114766674138,10.2722305520895,1.94037362582572,6.3491462851404,10.7579189444551,1.84270293423341,6.1844868121768,10.5262706901202,1.53569273733947,5.96246204521106,10.3892313530826,1.53198494422353,6.01909082113185,10.5061966980402,1.64001290512596,6.34219686955037,11.0443808339748,1.7158774954287,6.88879521161468,12.0617129278007
"White-headed Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-billed Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-cheeked Starling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Myna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bank Myna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jungle Myna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collared Myna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Myna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spot-winged Starling",-6.45124064914187,2.52327130971808,11.497783268578,-19.3091702013753,-9.50489955595733,0.299371089460665,-9.15540882740181,-3.6760905555796,1.8032277162426,-8.87831444387083,-3.37472986230225,2.12885471926634,-8.59278955648395,-3.57180979910597,1.44916995827202,-8.47451907543188,-3.35532644671173,1.76386618200842,-8.29091232038258,-2.94186696271448,2.40717839495361,-8.70491033753566,-2.91914302736796,2.86662428279974,-9.89329498065988,-4.74055428479263,0.412186411074618,-10.7944745986613,-5.86724753261545,-0.940020466569569
"Grandala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-tailed Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alpine Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dark-sided Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-billed Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White's Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scaly Thrush",-8.32277588113285,-6.23889596503013,-4.1550160489274,-13.6075455280655,-9.43460767715842,-5.26166982625134,-6.70842804550583,-4.62186388662151,-2.53529972773718,-6.41515489968694,-4.17834775960804,-1.94154061952914,-6.56433921075006,-4.58449690055069,-2.60465459035131,-6.7278341677705,-4.74940367540353,-2.77097318303656,-6.75581995826773,-4.80112290724853,-2.84642585622932,-6.8091820898702,-4.82941543910647,-2.84964878834274,-6.72038908678889,-4.55254867446583,-2.38470826214277,-5.53404834073715,-2.40844339247177,0.717161555793601
"Nilgiri Thrush",-10.6455531287657,-6.01405881970379,-1.38256451064187,-21.8063114306933,-15.113720467036,-8.42112950337856,-10.597023093561,-6.85576280455413,-3.11450251554726,-10.4699611951145,-7.05827872365849,-3.64659625220246,-10.1794713970051,-6.96565123196524,-3.75183106692537,-10.4462120535527,-7.09849478080433,-3.75077750805593,-10.5590899390628,-7.26567964031899,-3.97226934157518,-10.8701023657698,-7.66037978033996,-4.45065719491015,-10.4706756595614,-6.06627902970887,-1.66188239985638,-11.8340641148446,-7.80855136948454,-3.78303862412446
"Purple Cochoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green Cochoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pied Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Orange-headed Thrush",-4.25775107414307,-3.00433465138681,-1.75091822863054,-7.71907024932879,-5.45594380144182,-3.19281735355485,-3.84594745764135,-2.75794389692967,-1.66994033621799,-3.61615904175752,-2.52618284191973,-1.43620664208193,-3.7456444483913,-2.70102171055463,-1.65639897271796,-3.70790709391308,-2.66594576020066,-1.62398442648824,-3.81459342232528,-2.73842008428951,-1.66224674625375,-3.95643022469978,-2.88736920485219,-1.81830818500461,-3.51304380263667,-2.32785089234508,-1.14265798205349,-3.93397497340317,-2.71209906936857,-1.49022316533396
"Chinese Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mistle Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Song Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese Blackbird",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-winged Blackbird",-3.44246739719153,-1.08382228121412,1.27482283476329,-5.00005305957152,-0.440864573519884,4.11832391253176,-3.22899566573171,-1.19548401825261,0.838027629226496,-2.97868518433306,-0.915258913690383,1.14816735695229,-2.85780423262152,-0.801756060180398,1.25429211226072,-2.86786313409976,-0.832077744108779,1.2037076458822,-3.05347257539624,-1.00673345740205,1.04000566059213,-3.05563107007524,-0.96682069007838,1.12198968991848,-3.08584255347704,-0.942217973052903,1.20140660737124,-2.66524317725393,0.0376456711028894,2.74053451945971
"Indian Blackbird",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tickell's Thrush",-2.31964791790366,1.60006276381296,5.51977344552957,-8.57274351217216,-1.92881715496949,4.71510920223318,-4.68224990486196,-1.75907785680301,1.16409419125594,-4.24874122621916,-1.2933519589752,1.66203730826876,-4.11731592209581,-1.35772750328595,1.40186091552392,-3.97330302172743,-1.08033853439839,1.81262595293065,-4.37706667817544,-1.46185114423417,1.4533643897071,-4.89450956255206,-2.04489434739258,0.804720867766889,-4.67673738946,-1.6158384105616,1.44506056833679,-4.49028319554293,-0.757071861199216,2.9761394731445
"Black-breasted Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-sided Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eyebrowed Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-backed Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tibetan Blackbird",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fieldfare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-collared Blackbird",-8.86280276502327,-5.47967756451445,-2.09655236400563,-14.9750062666246,-8.7633745294884,-2.55174279235216,-7.88800765468399,-5.07536786072101,-2.26272806675803,-7.47309683689257,-4.39325520380062,-1.31341357070868,-7.60647723881164,-4.59480539390431,-1.58313354899698,-7.34177758890898,-4.47005812579886,-1.59833866268874,-7.78966131742325,-5.0330607116326,-2.27646010584195,-7.55052457635422,-4.48272319823477,-1.41492182011532,-7.3419643972366,-3.77170729717528,-0.201450197113957,-8.07670180865211,-4.47881271912437,-0.880923629596627
"Chestnut Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-throated Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-throated Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dusky Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naumann's Thrush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-streaked Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dark-sided Flycatcher",-9.42188211456185,-0.9984934658636,7.42489518283465,-17.0665658123196,1.53808748914946,20.1427407906185,-8.68239250716346,-1.79731298967055,5.08776652782237,-8.3347672478468,-1.59374883251237,5.14726958282207,-8.04333291445147,-1.50185458724058,5.03962373997031,-7.99510553983708,-1.29723349789889,5.40063854403929,-8.34891289239048,-1.54208119154273,5.26475050930502,-8.71761858585723,-1.70523494278655,5.30714870028413,-9.01437547222008,-1.3949646426117,6.22444618699667,-9.40049173226743,-2.1619862460697,5.07651924012804
"Ferruginous Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian Brown Flycatcher",-2.89421099712524,-1.12414442408532,0.645922148954607,-5.53328234391239,-2.20763031738469,1.118021709143,-2.81718437031069,-1.24079252585782,0.335599318595051,-2.58637030473909,-1.00912794565163,0.56811441343583,-2.61593076599795,-1.06674268137229,0.482445403253358,-2.65021692056384,-1.11048426132825,0.42924839790735,-2.64992737235533,-1.06938928942585,0.511148793503624,-2.72763219696077,-1.17194849621034,0.383735204540078,-2.69037142692,-0.97363056915043,0.743110288619139,-2.6320295515798,-0.779725930236149,1.0725776911075
"Brown-breasted Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spotted Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-tailed Scrub-Robin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Robin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Magpie-Robin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-rumped Shama",-1.05781353086683,1.1410625436863,3.33993861823942,-4.50825499660613,-0.78109982023294,2.94605535614025,-2.25933078985182,-0.499935588224464,1.25945961340289,-1.87360425787512,-0.116575642971639,1.64045297193184,-1.80351937083363,-0.0416649276339862,1.72018951556565,-1.77069695945091,-0.0292967094731343,1.71210354050464,-1.94027312825657,-0.183336727033112,1.57359967419035,-2.15380092185027,-0.416850444440534,1.32010003296921,-1.93128369819281,-0.0014868426626494,1.92831001286752,-1.83379769144746,0.326361378688949,2.48652044882536
"Andaman Shama",4.6409134755973,12.1418871333796,19.6428607911619,2.6848026422836,19.9534192327633,37.222035823243,3.15192736489318,13.0321990709544,22.9124707770156,2.66255683198997,10.9898454712489,19.3171341105078,2.87048390356692,10.3289582572643,17.7874326109617,3.36826387824547,11.4523226607422,19.5363814432389,1.87843395256939,9.81843201338565,17.7584300742019,1.92688450068387,9.64982253297318,17.3727605652625,4.01673054089756,14.0523260533225,24.0879215657474,3.39452139244289,14.7419063350963,26.0892912777497
"White-tailed Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nilgiri Sholakili",-43.2122208803389,11.8163459994142,66.8449128791674,-149.178144498552,24.125637925216,197.429420348984,-82.8580105363551,18.5856912116679,120.029392959691,-396272.788901529,233.36690559749,396739.522712724,-14.5136272024822,13.3628836560244,41.239394514531,-18.4696560761478,13.3688408984592,45.2073378730663,-23.674338814147,14.3840641576337,52.4424671294144,-28.034334461488,10.7924707573424,49.6192759761728,-214.682419124944,18.0621867871837,250.806792699311,-114.533867333867,18.6974419648539,151.928751263575
"White-bellied Sholakili",-16.4927466772005,3.94347628790708,24.3796992530147,-91.1697616953152,17.4641622308531,126.098086157021,-95.3974328391183,10.3219359366644,116.041304712447,-38.7038514735771,8.87158768537129,56.4470268443197,-17.5172447503748,6.39692909185256,30.3111029340799,-16.8912437899529,6.61799142562206,30.1272266411971,-19.2944298642115,7.09394954653917,33.4823289572898,-32.0050699433094,6.70874982745404,45.4225695982175,-29.5576545432924,5.56162333127349,40.6809012058394,-257.722356785937,14.3997717000449,286.521900186026
"Large Niltava",-1.67044897749859,4.11527832897935,9.9010056354573,-8.95465903402443,-0.343948261822989,8.26676251037846,-4.27170900170655,-0.397969040471497,3.47577092076356,-3.4868612999331,0.883441201350785,5.25374370263467,-3.51475179464571,0.687469511111158,4.88969081686803,-3.52718761121617,0.664787589305083,4.85676278982634,-3.50489098334453,0.7079451189745,4.92078122129353,-3.71195169978837,0.80155255863571,5.31505681705979,-3.75383000813354,0.843172278760022,5.44017456565358,-4.52341398114536,-0.011711721051498,4.49999053904237
