"eBird.English.Name.2022","eBird.Scientific.Name.2022","eBird.Code","Order","Family","SOIB.Concern.Status","SOIB.Long.Term.Status","SOIB.Current.Status","SOIB.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km","proj2023.lci","proj2023.mean","proj2023.rci","proj2024.lci","proj2024.mean","proj2024.rci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SOIBv2.Long.Term.Status","SOIBv2.Current.Status","SOIBv2.Range.Status","SOIBv2.Priority.Status"
"Chestnut-headed Bee-eater","Merops leschenaulti","chbeat1","Coraciiformes","Meropidae (Bee-eaters)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Within-India Migrant",NA,NA,NA,"Chestnut-headed Bee-eater","Merops leschenaulti","Chestnut-headed Bee-eater","Merops leschenaulti","Least Concern","Schedule-II","","",NA,"","","",45,0.0666666666666667,0.213888888888889,0.244444444444444,11.9777777777778,1.70651695471296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.566,21.614,21.662,NA,NA,"Moderate",NA
"European Roller","Coracias garrulus","eurrol1","Coraciiformes","Coraciidae (Rollers)","Low","Data Deficient","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Passage Migrant & Localized Summer Migrant",NA,NA,NA,"European Roller","Coracias garrulus","European Roller","Coracias garrulus","Least Concern","Schedule-II","","Appendix I",NA,"","","",272,0.0110294117647059,0.223805147058824,0.272058823529412,9.88235294117647,0.622702069359182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.363,37.419,37.475,NA,NA,"Large",NA
"Indian Roller","Coracias benghalensis","indrol2","Coraciiformes","Coraciidae (Rollers)","Low","Stable","Strong Decline","Very Large","Diurnal","Diurnal","Omnivore","No","No","No","None","Open Habitat","Resident",NA,NA,NA,"Indian Roller","Coracias benghalensis","Indian Roller","Coracias benghalensis","Least Concern","Schedule-II","","",NA,"","","X",1534,0.0573663624511082,0.360984354628422,0.49348109517601,7.30443285528031,0.255665394259575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.458,211.502,211.546,"Insufficient Data","Insufficient Data","Very Large","Low"
"Indochinese Roller","Coracias affinis","indrol3","Coraciiformes","Coraciidae (Rollers)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","Open Habitat","Resident & Local Migrant",NA,NA,NA,"Indochinese Roller","Coracias affinis","Indochinese Roller","Coracias affinis","Least Concern","Schedule-II","","",NA,"","","",48,0.145833333333333,0.286458333333333,0.395833333333333,9.14583333333333,1.11948759148732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.341,9.341,9.341,NA,NA,"Moderate",NA
"Dollarbird","Eurystomus orientalis","dollar1","Coraciiformes","Coraciidae (Rollers)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",NA,NA,NA,"Dollarbird","Eurystomus orientalis","Oriental Dollarbird","Eurystomus orientalis","Least Concern","Schedule-II","","",NA,"","","",5,NA,0.36,0.4,12.8,1.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.236,12.281,12.326,NA,NA,"Moderate",NA
"Malabar Barbet","Psilopogon malabaricus","crfbar1","Piciformes","Megalaimidae (Asian Barbets)","Moderate","Moderate Decline","Uncertain",NA,"Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,NA,"Malabar Barbet","Psilopogon malabaricus","Malabar Barbet","Psilopogon malabaricus","Least Concern","Schedule-II","","",NA,"","","",3,NA,0.5,NA,17.6666666666667,4.28419316921064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.03,9.041,9.052,NA,NA,"Moderate",NA
"Coppersmith Barbet","Psilopogon haemacephalus","copbar1","Piciformes","Megalaimidae (Asian Barbets)","Low","Stable","Uncertain",NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","None","Forest & Plantation","Resident",NA,NA,NA,"Coppersmith Barbet","Psilopogon haemacephalus","Coppersmith Barbet","Psilopogon haemacephalus","Least Concern","Schedule-II","","",NA,"","","",1355,0.0546125461254613,0.363560885608856,0.543911439114391,7.89963099630996,0.272580960526888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.49,191.533,191.576,NA,NA,"Very Large",NA
"Blue-eared Barbet","Psilopogon duvaucelii","blebar1","Piciformes","Megalaimidae (Asian Barbets)","Low","Data Deficient","Uncertain",NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","None","Forest","Resident",NA,NA,NA,"Blue-eared Barbet","Psilopogon duvaucelii","Black-eared Barbet","Psilopogon duvaucelii","Least Concern","Schedule-II","","",NA,"","","",7,NA,0.314285714285714,0.428571428571429,12,2.53034911952218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.903,9.966,10.029,NA,NA,"Moderate",NA
"Great Barbet","Psilopogon virens","grebar1","Piciformes","Megalaimidae (Asian Barbets)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","None","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Great Barbet","Psilopogon virens","Great Barbet","Psilopogon virens","Least Concern","Schedule-II","","",NA,"","","",11,0.0909090909090909,0.290909090909091,0.272727272727273,11.3636363636364,2.63323551096334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.724,22.751,22.778,NA,NA,"Moderate",NA
"Lineated Barbet","Psilopogon lineatus","linbar1","Piciformes","Megalaimidae (Asian Barbets)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","None","Forest & Plantation","Resident",NA,NA,NA,"Lineated Barbet","Psilopogon lineatus","Lineated Barbet","Psilopogon lineatus","Least Concern","Schedule-II","","",NA,"","","",81,0.0740740740740741,0.399691358024691,0.666666666666667,8.69135802469136,0.790207780994169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.192,21.228,21.264,NA,NA,"Moderate",NA
"Brown-headed Barbet","Psilopogon zeylanicus","brhbar1","Piciformes","Megalaimidae (Asian Barbets)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Fruit & Nect","No","Yes","No","Indian Subcontinent","None","Resident",NA,NA,NA,"Brown-headed Barbet","Psilopogon zeylanicus","Brown-headed Barbet","Psilopogon zeylanicus","Least Concern","Schedule-II","","",NA,"","","",421,0.0380047505938242,0.305225653206651,0.508313539192399,7.29691211401425,0.468805114637034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.919,79.963,80.007,NA,NA,"Large",NA
"White-cheeked Barbet","Psilopogon viridis","whcbar1","Piciformes","Megalaimidae (Asian Barbets)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Mainland India","None","Resident",NA,NA,NA,"White-cheeked Barbet","Psilopogon viridis","White-cheeked Barbet","Psilopogon viridis","Least Concern","Schedule-II","","",NA,"","","",57,0.087719298245614,0.543859649122807,0.649122807017544,14.2631578947368,1.57724949647983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.524,24.537,24.55,NA,NA,"Moderate",NA
"Golden-throated Barbet","Psilopogon franklinii","gotbar2","Piciformes","Megalaimidae (Asian Barbets)","Moderate","Data Deficient","Strong Decline",NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","None","Forest","Resident",NA,NA,NA,"Golden-throated Barbet","Psilopogon franklinii","Golden-throated Barbet","Psilopogon franklinii","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.823,6.87,6.917,NA,NA,"Moderate",NA
"Blue-throated Barbet","Psilopogon asiaticus","bltbar2","Piciformes","Megalaimidae (Asian Barbets)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","None","Forest & Plantation","Resident",NA,NA,NA,"Blue-throated Barbet","Psilopogon asiaticus","Blue-throated Barbet","Psilopogon asiaticus","Least Concern","Schedule-II","","",NA,"","","",136,0.0588235294117647,0.407169117647059,0.632352941176471,7.42647058823529,0.721117539805792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.166,37.196,37.226,NA,NA,"Large",NA
"Yellow-rumped Honeyguide","Indicator xanthonotus","yerhon1","Piciformes","Indicatoridae (Honeyguides)","Moderate","Data Deficient","Data Deficient",NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Yellow-rumped Honeyguide","Indicator xanthonotus","Yellow-rumped Honeyguide","Indicator xanthonotus","Near Threatened","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.834,1.878,1.922,NA,NA,"Restricted",NA
"Eurasian Wryneck","Jynx torquilla","eurwry","Piciformes","Picidae (Woodpeckers)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Eurasian Wryneck","Jynx torquilla","Eurasian Wryneck","Jynx torquilla","Least Concern","Schedule-II","","",NA,"","X","X",360,0.0222222222222222,0.26875,0.419444444444444,10.7333333333333,0.554243017268844,63.1538461662339,85.774717809008,116.709627932554,57.5571988436995,82.5888995731828,118.806476270388,52.3850672361227,79.5317900175031,121.154744257498,47.6389842160415,76.5978331565076,123.699612014279,43.3016000163772,73.7817261383843,126.410852630324,39.3475493859735,71.0784071779461,129.271416055904,35.748608762488,68.4830440876441,132.271779547929,NA,NA,NA,-5.66604120076049,-3.60225045626888,-1.53845971177727,61.54,61.626,61.712,"Insufficient Data","Decline","Large","Moderate"
"Speckled Piculet","Picumnus innominatus","spepic1","Piciformes","Picidae (Woodpeckers)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",NA,NA,NA,"Speckled Piculet","Picumnus innominatus","Speckled Piculet","Picumnus innominatus","Least Concern","Schedule-II","","",NA,"","","",9,NA,0.288888888888889,0.444444444444444,11.8888888888889,1.61508322607861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.304,26.361,26.418,NA,NA,"Large",NA
"White-browed Piculet","Sasia ochracea","whbpic3","Piciformes","Picidae (Woodpeckers)","Low","Data Deficient","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",1,NA,NA,"White-browed Piculet","Sasia ochracea","White-browed Piculet","Sasia ochracea","Least Concern","Schedule-II","","",NA,"","","",2,NA,0.5,NA,12.5,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.313,8.38,8.447,NA,NA,"Moderate",NA
"Heart-spotted Woodpecker","Hemicircus canente","heswoo1","Piciformes","Picidae (Woodpeckers)","High","Strong Decline","Strong Decline",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",1,NA,NA,"Heart-spotted Woodpecker","Hemicircus canente","Heart-spotted Woodpecker","Hemicircus canente","Least Concern","Schedule-I","","",NA,"","","",3,NA,0.416666666666667,0.333333333333333,14,7.92124569328167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.398,12.436,12.474,NA,NA,"Moderate",NA
"Brown-capped Pygmy Woodpecker","Yungipicus nanus","bncwoo3","Piciformes","Picidae (Woodpeckers)","Moderate","Moderate Decline","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"Brown-capped Pygmy Woodpecker","Yungipicus nanus","Indian Pygmy Woodpecker","Picoides nanus","Least Concern","Schedule-II","","",NA,"","","",212,0.0235849056603774,0.211674528301887,0.382075471698113,9.75943396226415,0.741878763014195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.035,70.099,70.163,NA,NA,"Large",NA
"Gray-capped Pygmy Woodpecker","Yungipicus canicapillus","gycwoo1","Piciformes","Picidae (Woodpeckers)","Moderate","Uncertain","Moderate Decline",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Grey-capped Pygmy Woodpecker","Yungipicus canicapillus","Grey-capped Woodpecker","Picoides canicapillus","Least Concern","Schedule-II","","",NA,"","","",17,NA,0.235294117647059,0.294117647058824,9.70588235294118,1.96550265633031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.858,12.858,12.858,NA,NA,"Moderate",NA
"Yellow-crowned Woodpecker","Leiopicus mahrattensis","yecwoo1","Piciformes","Picidae (Woodpeckers)","High","Strong Decline","Moderate Decline",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest & Plantation","Resident",1,NA,NA,"Yellow-crowned Woodpecker","Leiopicus mahrattensis","Yellow-crowned Woodpecker","Leiopicus mahrattensis","Least Concern","Schedule-I","","",NA,"","","",471,0.0424628450106157,0.247346072186837,0.401273885350318,9.76433121019108,0.479641451630784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.583,97.659,97.735,NA,NA,"Large",NA
"Brown-fronted Woodpecker","Dendrocoptes auriceps","brfwoo1","Piciformes","Picidae (Woodpeckers)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Brown-fronted Woodpecker","Dendrocoptes auriceps","Brown-fronted Woodpecker","Leiopicus auriceps","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.013,10.044,10.075,NA,NA,"Moderate",NA
"Rufous-bellied Woodpecker","Dendrocopos hyperythrus","rubwoo1","Piciformes","Picidae (Woodpeckers)","Low","Data Deficient","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Rufous-bellied Woodpecker","Dendrocopos hyperythrus","Rufous-bellied Woodpecker","Dendrocopos hyperythrus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.373,5.405,5.437,NA,NA,"Moderate",NA
"Fulvous-breasted Woodpecker","Dendrocopos macei","fubwoo2","Piciformes","Picidae (Woodpeckers)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",NA,NA,NA,"Fulvous-breasted Woodpecker","Dendrocopos macei","Fulvous-breasted Woodpecker","Dendrocopos macei","Least Concern","Schedule-II","","",NA,"","","",96,0.0520833333333333,0.322916666666667,0.395833333333333,8.32291666666667,0.863219594511126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.531,30.589,30.647,NA,NA,"Large",NA
"Freckle-breasted Woodpecker","Dendrocopos analis","frbwoo1","Piciformes","Picidae (Woodpeckers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest & Plantation","Resident",NA,NA,1,"Freckle-breasted Woodpecker","Dendrocopos analis","Freckle-breasted Woodpecker","Dendrocopos analis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stripe-breasted Woodpecker","Dendrocopos atratus","stbwoo4","Piciformes","Picidae (Woodpeckers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",NA,NA,NA,"Stripe-breasted Woodpecker","Dendrocopos atratus","Stripe-breasted Woodpecker","Dendrocopos atratus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darjeeling Woodpecker","Dendrocopos darjellensis","darwoo1","Piciformes","Picidae (Woodpeckers)","Moderate","Data Deficient","Data Deficient",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",1,NA,NA,"Darjeeling Woodpecker","Dendrocopos darjellensis","Darjeeling Woodpecker","Dendrocopos darjellensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.605,2.652,2.699,NA,NA,"Restricted",NA
"Great Spotted Woodpecker","Dendrocopos major","grswoo","Piciformes","Picidae (Woodpeckers)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","Forest","Resident",NA,1,NA,"Great Spotted Woodpecker","Dendrocopos major","Great Spotted Woodpecker","Dendrocopos major","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Woodpecker","Dendrocopos himalayensis","himwoo1","Piciformes","Picidae (Woodpeckers)","Low","Uncertain","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Himalayan Woodpecker","Dendrocopos himalayensis","Himalayan Woodpecker","Dendrocopos himalayensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.182,9.209,9.236,NA,NA,"Moderate",NA
"Sind Woodpecker","Dendrocopos assimilis","sinwoo1","Piciformes","Picidae (Woodpeckers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest & Plantation","Resident",NA,1,NA,"Sind Woodpecker","Dendrocopos assimilis","Sind Woodpecker","Dendrocopos assimilis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crimson-breasted Woodpecker","Dryobates cathpharius","crbwoo3","Piciformes","Picidae (Woodpeckers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",1,NA,NA,"Crimson-breasted Woodpecker","Dryobates cathpharius","Scarlet-breasted Woodpecker","Dryobates cathpharius","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.898,2.946,2.994,NA,NA,"Restricted",NA
"Bay Woodpecker","Blythipicus pyrrhotis","baywoo1","Piciformes","Picidae (Woodpeckers)","Low","Data Deficient","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Bay Woodpecker","Blythipicus pyrrhotis","Bay Woodpecker","Blythipicus pyrrhotis","Least Concern","Schedule-II","","",NA,"","","",1,NA,1,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.123,8.173,8.223,NA,NA,"Moderate",NA
"Greater Flameback","Chrysocolaptes guttacristatus","grefla1","Piciformes","Picidae (Woodpeckers)","Low","Stable","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",1,NA,NA,"Greater Flameback","Chrysocolaptes guttacristatus","Greater Flameback","Chrysocolaptes guttacristatus","Least Concern","Schedule-II","","",NA,"","","",50,NA,0.2625,0.36,9.56,1.21296568789063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.562,37.605,37.648,NA,NA,"Large",NA
"White-naped Woodpecker","Chrysocolaptes festivus","whnwoo1","Piciformes","Picidae (Woodpeckers)","Low","Stable","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"White-naped Woodpecker","Chrysocolaptes festivus","White-naped Woodpecker","Chrysocolaptes festivus","Least Concern","Schedule-II","","",NA,"","","",161,0.0062111801242236,0.244565217391304,0.434782608695652,11.695652173913,0.871598188758159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.098,49.169,49.24,NA,NA,"Large",NA
"Rufous Woodpecker","Micropternus brachyurus","rufwoo2","Piciformes","Picidae (Woodpeckers)","Low","Stable","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest & Plantation","Resident",1,NA,NA,"Rufous Woodpecker","Micropternus brachyurus","Rufous Woodpecker","Micropternus brachyurus","Least Concern","Schedule-II","","",NA,"","","",66,NA,0.227272727272727,0.424242424242424,10.0909090909091,1.24013810248872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.737,42.793,42.849,NA,NA,"Large",NA
"Pale-headed Woodpecker","Gecinulus grantia","pahwoo1","Piciformes","Picidae (Woodpeckers)","Moderate","Data Deficient","Data Deficient",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",1,NA,NA,"Pale-headed Woodpecker","Gecinulus grantia","Pale-headed Woodpecker","Gecinulus grantia","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.361,2.413,2.465,NA,NA,"Restricted",NA
"Himalayan Flameback","Dinopium shorii","himfla1","Piciformes","Picidae (Woodpeckers)","Moderate","Moderate Decline","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident",NA,NA,NA,"Himalayan Flameback","Dinopium shorii","Himalayan Flameback","Dinopium shorii","Least Concern","Schedule-II","","",NA,"","","",5,NA,0.35,NA,7.2,2.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.423,2.468,2.513,NA,NA,"Restricted",NA
"Common Flameback","Dinopium javanense","comfla1","Piciformes","Picidae (Woodpeckers)","Moderate","Data Deficient","Data Deficient",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",1,NA,NA,"Common Flameback","Dinopium javanense","Common Flameback","Dinopium javanense","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.871,4.916,4.961,NA,NA,"Moderate",NA
"Black-rumped Flameback","Dinopium benghalense","bkrfla1","Piciformes","Picidae (Woodpeckers)","Low","Stable","Moderate Increase",NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","None","Resident",NA,NA,NA,"Black-rumped Flameback","Dinopium benghalense","Black-rumped Flameback","Dinopium benghalense","Least Concern","Schedule-II","","",NA,"","","",866,0.0415704387990762,0.32621247113164,0.517321016166282,8.87066974595843,0.358173784573765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.376,143.423,143.47,NA,NA,"Very Large",NA
