"eBird.English.Name.2024","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Rusty-cheeked Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-breasted Scimitar-Babbler",NA,NA,NA,NA
"Gray-throated Babbler",NA,NA,NA,NA
"Sikkim Wedge-billed Babbler",NA,NA,NA,NA
"Cachar Wedge-billed Babbler",NA,NA,NA,NA
"Snowy-throated Babbler",NA,NA,NA,NA
"Indian Grassbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-hooded Babbler",NA,NA,NA,NA
"Yellow-throated Fulvetta",NA,NA,NA,NA
"Rufous-winged Fulvetta",NA,NA,NA,NA
"Rufous-throated Fulvetta",NA,NA,NA,NA
"Rusty-capped Fulvetta",NA,NA,NA,NA
"Puff-throated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Marsh Babbler",NA,NA,NA,NA
"Spot-throated Babbler",NA,NA,NA,NA
"Buff-breasted Babbler",NA,NA,NA,NA
"Rufous-vented Grass Babbler",NA,NA,NA,NA
"Swamp Grass Babbler",NA,NA,NA,NA
"Abbott's Babbler",NA,NA,NA,NA
"Streaked Wren-Babbler",NA,NA,NA,NA
"Eyebrowed Wren-Babbler",NA,NA,NA,NA
"Long-billed Wren-Babbler",NA,NA,NA,NA
"Brown-cheeked Fulvetta",NA,NA,NA,NA
"Nepal Fulvetta","Insufficient Data","Insufficient Data",NA,"Low"
"Striated Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Himalayan Cutia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Scaly Laughingthrush",NA,NA,NA,NA
"Brown-capped Laughingthrush",NA,NA,NA,NA
"Blue-winged Laughingthrush",NA,NA,NA,NA
"Streaked Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Bhutan Laughingthrush",NA,NA,NA,NA
"Striped Laughingthrush",NA,NA,NA,NA
"Variegated Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Black-faced Laughingthrush",NA,NA,NA,NA
"Elliot's Laughingthrush",NA,NA,NA,NA
"Chestnut-crowned Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Assam Laughingthrush",NA,NA,NA,NA
"Banasura Laughingthrush",NA,NA,NA,NA
"Nilgiri Laughingthrush",NA,NA,NA,NA
"Palani Laughingthrush",NA,NA,NA,NA
"Ashambu Laughingthrush",NA,NA,NA,NA
"Long-tailed Sibia",NA,NA,NA,NA
"Rufous Sibia","Stable","Trend Inconclusive",NA,"Low"
"Beautiful Sibia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray Sibia",NA,NA,NA,NA
"Hoary-throated Barwing",NA,NA,NA,NA
"Streak-throated Barwing",NA,NA,NA,NA
"Blue-winged Minla","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-tailed Minla","Insufficient Data","Insufficient Data",NA,"Low"
"Rusty-fronted Barwing",NA,NA,NA,NA
"Red-billed Leiothrix","Insufficient Data","Insufficient Data",NA,"Low"
"Silver-eared Mesia","Insufficient Data","Insufficient Data",NA,"Low"
"Red-tailed Minla",NA,NA,NA,NA
"Rufous-backed Sibia",NA,NA,NA,NA
"Bugun Liocichla",NA,NA,NA,NA
"Red-faced Liocichla",NA,NA,NA,NA
"Large Gray Babbler","Trend Inconclusive","Rapid Decline",NA,"Moderate"
"Slender-billed Babbler",NA,NA,NA,NA
"Rufous Babbler",NA,NA,NA,NA
"Jungle Babbler","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Yellow-billed Babbler",NA,NA,NA,NA
"Common Babbler","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Striated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-breasted Laughingthrush",NA,NA,NA,NA
"Lesser Necklaced Laughingthrush",NA,NA,NA,NA
"White-crested Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-chinned Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Moustached Laughingthrush",NA,NA,NA,NA
"Spotted Laughingthrush","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Wayanad Laughingthrush",NA,NA,NA,NA
"Rufous-vented Laughingthrush",NA,NA,NA,NA
"Yellow-throated Laughingthrush",NA,NA,NA,NA
"Rufous-necked Laughingthrush",NA,NA,NA,NA
"Chestnut-backed Laughingthrush",NA,NA,NA,NA
"White-browed Laughingthrush",NA,NA,NA,NA
"Greater Necklaced Laughingthrush",NA,NA,NA,NA
"Mount Victoria Babax",NA,NA,NA,NA
"White-throated Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Gray-sided Laughingthrush",NA,NA,NA,NA
"Goldcrest","Insufficient Data","Insufficient Data",NA,"Low"
"Wallcreeper","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Nuthatch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chestnut-bellied Nuthatch","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-vented Nuthatch",NA,NA,NA,NA
"Kashmir Nuthatch",NA,NA,NA,NA
"White-tailed Nuthatch","Decline","Trend Inconclusive",NA,"Moderate"
"White-cheeked Nuthatch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yunnan Nuthatch",NA,NA,NA,NA
"Velvet-fronted Nuthatch","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Beautiful Nuthatch",NA,NA,NA,NA
"Hodgson's Treecreeper","Insufficient Data","Insufficient Data",NA,"Low"
"Bar-tailed Treecreeper","Insufficient Data","Insufficient Data",NA,"Low"
"Rusty-flanked Treecreeper","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Sikkim Treecreeper","Insufficient Data","Insufficient Data",NA,"Moderate"
"Hume's Treecreeper",NA,NA,NA,NA
"Indian Spotted Creeper",NA,NA,NA,NA
"Eurasian Wren","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Elachura",NA,NA,NA,NA
"White-throated Dipper","Insufficient Data","Insufficient Data",NA,"Low"
"Brown Dipper","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Glossy Starling",NA,NA,NA,NA
"Golden-crested Myna",NA,NA,NA,NA
"Common Hill Myna",NA,NA,NA,NA
"Southern Hill Myna",NA,NA,NA,NA
"European Starling","Insufficient Data","Insufficient Data",NA,"Low"
"Rosy Starling","Insufficient Data","Insufficient Data",NA,"Low"
"Daurian Starling",NA,NA,NA,NA
"Chestnut-cheeked Starling",NA,NA,NA,NA
"Indian Pied Starling","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"White-shouldered Starling",NA,NA,NA,NA
"Brahminy Starling","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-tailed Starling","Insufficient Data","Insufficient Data",NA,"Low"
"Malabar Starling",NA,NA,NA,NA
"White-headed Starling",NA,NA,NA,NA
"Red-billed Starling",NA,NA,NA,NA
"White-cheeked Starling",NA,NA,NA,NA
"Common Myna","Insufficient Data","Insufficient Data",NA,"Low"
"Bank Myna","Rapid Decline","Rapid Decline",NA,"High"
"Jungle Myna","Insufficient Data","Insufficient Data",NA,"Low"
"Collared Myna",NA,NA,NA,NA
"Great Myna",NA,NA,NA,NA
"Spot-winged Starling","Insufficient Data","Insufficient Data",NA,"Moderate"
"Grandala","Insufficient Data","Insufficient Data",NA,"Moderate"
"Long-tailed Thrush",NA,NA,NA,NA
"Alpine Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Himalayan Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dark-sided Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Long-billed Thrush","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Scaly Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Nilgiri Thrush",NA,NA,NA,NA
"Purple Cochoa",NA,NA,NA,NA
"Green Cochoa",NA,NA,NA,NA
"Siberian Thrush",NA,NA,NA,NA
"Pied Thrush","Insufficient Data","Insufficient Data",NA,"High"
"Orange-headed Thrush","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Chinese Thrush",NA,NA,NA,NA
"Mistle Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Song Thrush",NA,NA,NA,NA
"Chinese Blackbird",NA,NA,NA,NA
"Gray-winged Blackbird","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Blackbird",NA,NA,NA,NA
"Japanese Thrush",NA,NA,NA,NA
"Tickell's Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Black-breasted Thrush",NA,NA,NA,NA
"Gray-sided Thrush",NA,NA,NA,NA
"Eyebrowed Thrush",NA,NA,NA,NA
"White-backed Thrush",NA,NA,NA,NA
"Tibetan Blackbird","Insufficient Data","Insufficient Data",NA,"High"
"Fieldfare",NA,NA,NA,NA
"White-collared Blackbird","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Chestnut Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Red-throated Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dusky Thrush",NA,NA,NA,NA
"Naumann's Thrush",NA,NA,NA,NA
"Dark-sided Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Ferruginous Flycatcher",NA,NA,NA,NA
"Asian Brown Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Brown-breasted Flycatcher",NA,NA,NA,NA
"Spotted Flycatcher",NA,NA,NA,NA
"Rufous-tailed Scrub-Robin",NA,NA,NA,NA
"Indian Robin","Stable","Trend Inconclusive",NA,"Low"
"Oriental Magpie-Robin","Insufficient Data","Insufficient Data",NA,"Low"
"White-rumped Shama","Insufficient Data","Insufficient Data",NA,"Low"
"Andaman Shama",NA,NA,NA,NA
"White-gorgeted Flycatcher",NA,NA,NA,NA
"Nilgiri Sholakili",NA,NA,NA,NA
"White-bellied Sholakili",NA,NA,NA,NA
"White-tailed Flycatcher",NA,NA,NA,NA
"White-bellied Blue Flycatcher",NA,NA,NA,NA
"Pale-chinned Flycatcher",NA,NA,NA,NA
"Pale Blue Flycatcher",NA,NA,NA,NA
"Blue-throated Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Large Blue Flycatcher",NA,NA,NA,NA
"Hill Blue Flycatcher",NA,NA,NA,NA
"Tickell's Blue Flycatcher","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Nicobar Jungle Flycatcher",NA,NA,NA,NA
"Large Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Small Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-bellied Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Chinese Vivid Niltava",NA,NA,NA,NA
"Blue-and-white Flycatcher",NA,NA,NA,NA
"Zappey's Flycatcher",NA,NA,NA,NA
"Nilgiri Flycatcher",NA,NA,NA,NA
"Verditer Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Rusty-bellied Shortwing",NA,NA,NA,NA
"Gould's Shortwing",NA,NA,NA,NA
"Lesser Shortwing","Insufficient Data","Insufficient Data",NA,"Low"
"Himalayan Shortwing","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Blue Robin","Insufficient Data","Insufficient Data",NA,"Low"
"Siberian Blue Robin",NA,NA,NA,NA
"White-bellied Redstart","Insufficient Data","Insufficient Data",NA,"Moderate"
"Bluethroat","Insufficient Data","Insufficient Data",NA,"Low"
"Malabar Whistling-Thrush",NA,NA,NA,NA
"Blue Whistling-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Little Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"White-crowned Forktail",NA,NA,NA,NA
"Spotted Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Black-backed Forktail",NA,NA,NA,NA
"Slaty-backed Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Firethroat",NA,NA,NA,NA
"Siberian Rubythroat","Insufficient Data","Insufficient Data",NA,"Low"
"Himalayan Rubythroat","Insufficient Data","Insufficient Data",NA,"Low"
"Chinese Rubythroat",NA,NA,NA,NA
"White-tailed Robin","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-fronted Robin",NA,NA,NA,NA
"Red-flanked Bluetail",NA,NA,NA,NA
"Himalayan Bluetail","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-breasted Bush-Robin","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-browed Bush-Robin","Insufficient Data","Insufficient Data",NA,"Low"
"Golden Bush-Robin","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-rumped Flycatcher",NA,NA,NA,NA
"Mugimaki Flycatcher",NA,NA,NA,NA
"Slaty-backed Flycatcher",NA,NA,NA,NA
"Black-and-orange Flycatcher",NA,NA,NA,NA
"Slaty-blue Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Snowy-browed Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Pygmy Flycatcher",NA,NA,NA,NA
"Rufous-gorgeted Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Sapphire Flycatcher",NA,NA,NA,NA
"Little Pied Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Ultramarine Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Rusty-tailed Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Taiga Flycatcher",NA,NA,NA,NA
"Kashmir Flycatcher",NA,NA,NA,NA
"Red-breasted Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-fronted Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Plumbeous Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-backed Redstart",NA,NA,NA,NA
"White-capped Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-capped Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Common Redstart",NA,NA,NA,NA
"Hodgson's Redstart",NA,NA,NA,NA
"White-throated Redstart",NA,NA,NA,NA
"White-winged Redstart",NA,NA,NA,NA
"Black Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Daurian Redstart",NA,NA,NA,NA
"Chestnut-bellied Rock-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-capped Rock-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-tailed Rock-Thrush",NA,NA,NA,NA
"Blue Rock-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Whinchat",NA,NA,NA,NA
"White-browed Bushchat","Insufficient Data","Insufficient Data",NA,"High"
"White-throated Bushchat","Insufficient Data","Insufficient Data",NA,"High"
"Siberian Stonechat","Insufficient Data","Insufficient Data",NA,"Low"
"Amur Stonechat",NA,NA,NA,NA
"White-tailed Stonechat","Insufficient Data","Insufficient Data",NA,"Low"
"Pied Bushchat","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Jerdon's Bushchat",NA,NA,NA,NA
"Gray Bushchat","Insufficient Data","Insufficient Data",NA,"Low"
"Northern Wheatear",NA,NA,NA,NA
"Isabelline Wheatear",NA,NA,NA,NA
"Desert Wheatear","Insufficient Data","Insufficient Data",NA,"Low"
"Pied Wheatear",NA,NA,NA,NA
"Brown Rock Chat","Increase","Trend Inconclusive",NA,"Low"
"Variable Wheatear","Insufficient Data","Insufficient Data",NA,"Low"
"Hume's Wheatear",NA,NA,NA,NA
"Finsch's Wheatear",NA,NA,NA,NA
"Persian Wheatear",NA,NA,NA,NA
"Bohemian Waxwing",NA,NA,NA,NA
"Hypocolius",NA,NA,NA,NA
"Thick-billed Flowerpecker","Trend Inconclusive","Rapid Decline",NA,"Moderate"
"Yellow-vented Flowerpecker",NA,NA,NA,NA
"Yellow-bellied Flowerpecker",NA,NA,NA,NA
"Pale-billed Flowerpecker","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Nilgiri Flowerpecker",NA,NA,NA,NA
"Plain Flowerpecker",NA,NA,NA,NA
"Andaman Flowerpecker",NA,NA,NA,NA
"Fire-breasted Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Scarlet-backed Flowerpecker",NA,NA,NA,NA
"Ruby-cheeked Sunbird",NA,NA,NA,NA
"Purple-rumped Sunbird",NA,NA,NA,NA
"Crimson-backed Sunbird",NA,NA,NA,NA
"Van Hasselt's Sunbird",NA,NA,NA,NA
"Purple Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Ornate Sunbird",NA,NA,NA,NA
"Loten's Sunbird",NA,NA,NA,NA
"Fire-tailed Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Mrs. Gould's Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Green-tailed Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Vigors's Sunbird",NA,NA,NA,NA
"Crimson Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Little Spiderhunter",NA,NA,NA,NA
"Streaked Spiderhunter",NA,NA,NA,NA
"Asian Fairy-bluebird",NA,NA,NA,NA
"Blue-winged Leafbird",NA,NA,NA,NA
"Jerdon's Leafbird",NA,NA,NA,NA
"Golden-fronted Leafbird","Insufficient Data","Insufficient Data",NA,"Low"
"Orange-bellied Leafbird","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Weaver","Insufficient Data","Insufficient Data",NA,"Low"
"Baya Weaver","Insufficient Data","Insufficient Data",NA,"Low"
"Finn's Weaver","Insufficient Data","Insufficient Data",NA,"High"
"Black-breasted Weaver","Insufficient Data","Trend Inconclusive",NA,"Low"
"Indian Silverbill","Insufficient Data","Insufficient Data",NA,"Low"
"Scaly-breasted Munia","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Munia",NA,NA,NA,NA
"White-rumped Munia","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"Tricolored Munia","Insufficient Data","Trend Inconclusive",NA,"Low"
"Chestnut Munia",NA,NA,NA,NA
"Green Avadavat",NA,NA,NA,NA
"Red Avadavat","Insufficient Data","Insufficient Data",NA,"Low"
"Alpine Accentor","Insufficient Data","Insufficient Data",NA,"Low"
"Altai Accentor","Insufficient Data","Insufficient Data",NA,"Moderate"
"Robin Accentor","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-breasted Accentor","Insufficient Data","Insufficient Data",NA,"Low"
"Brown Accentor",NA,NA,NA,NA
"Black-throated Accentor",NA,NA,NA,NA
"Maroon-backed Accentor",NA,NA,NA,NA
"House Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Spanish Sparrow",NA,NA,NA,NA
"Sind Sparrow",NA,NA,NA,NA
"Russet Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Eurasian Tree Sparrow",NA,NA,NA,NA
"Yellow-throated Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Rock Sparrow",NA,NA,NA,NA
"Pale Rockfinch",NA,NA,NA,NA
"Black-winged Snowfinch",NA,NA,NA,NA
"White-rumped Snowfinch",NA,NA,NA,NA
"Rufous-necked Snowfinch",NA,NA,NA,NA
"Blanford's Snowfinch",NA,NA,NA,NA
"Forest Wagtail",NA,NA,NA,NA
"Gray Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Western Yellow Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Eastern Yellow Wagtail",NA,NA,NA,NA
"Citrine Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Wagtail","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"White Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Richard's Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Paddyfield Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Long-billed Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Blyth's Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Tawny Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Nilgiri Pipit",NA,NA,NA,NA
"Upland Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Meadow Pipit",NA,NA,NA,NA
"Rosy Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Tree Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Olive-backed Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Red-throated Pipit",NA,NA,NA,NA
"Water Pipit",NA,NA,NA,NA
"Siberian Pipit",NA,NA,NA,NA
"Common Chaffinch",NA,NA,NA,NA
"Brambling",NA,NA,NA,NA
"Black-and-yellow Grosbeak","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"Collared Grosbeak","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spot-winged Grosbeak","Insufficient Data","Insufficient Data",NA,"Low"
"White-winged Grosbeak",NA,NA,NA,NA
"Hawfinch",NA,NA,NA,NA
"Common Rosefinch","Insufficient Data","Insufficient Data",NA,"Low"
"Scarlet Finch",NA,NA,NA,NA
"Blyth's Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Himalayan Beautiful Rosefinch","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Pink-rumped Rosefinch",NA,NA,NA,NA
"Dark-rumped Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Pink-browed Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spot-winged Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Vinaceous Rosefinch",NA,NA,NA,NA
"Pale Rosefinch",NA,NA,NA,NA
"Sillem's Rosefinch",NA,NA,NA,NA
"Streaked Rosefinch",NA,NA,NA,NA
"Great Rosefinch",NA,NA,NA,NA
"Red-fronted Rosefinch",NA,NA,NA,NA
"Crimson-browed Finch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Three-banded Rosefinch",NA,NA,NA,NA
"Himalayan White-browed Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chinese White-browed Rosefinch",NA,NA,NA,NA
"Brown Bullfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Orange Bullfinch",NA,NA,NA,NA
"Red-headed Bullfinch","Insufficient Data","Trend Inconclusive",NA,"Low"
"Gray-headed Bullfinch",NA,NA,NA,NA
"Crimson-winged Finch",NA,NA,NA,NA
"Trumpeter Finch",NA,NA,NA,NA
"Mongolian Finch",NA,NA,NA,NA
"Blanford's Rosefinch",NA,NA,NA,NA
"Gold-naped Finch",NA,NA,NA,NA
"Spectacled Finch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dark-breasted Rosefinch","Insufficient Data","Insufficient Data",NA,"Low"
"Plain Mountain Finch","Insufficient Data","Insufficient Data",NA,"Low"
"Black-headed Mountain Finch","Insufficient Data","Insufficient Data",NA,"Low"
"Desert Finch",NA,NA,NA,NA
"Yellow-breasted Greenfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Black-headed Greenfinch",NA,NA,NA,NA
"Twite","Insufficient Data","Insufficient Data",NA,"Low"
"Eurasian Linnet",NA,NA,NA,NA
"Red Crossbill",NA,NA,NA,NA
"Gray-crowned Goldfinch","Insufficient Data","Insufficient Data",NA,"Low"
"Fire-fronted Serin","Insufficient Data","Insufficient Data",NA,"Low"
"Tibetan Serin",NA,NA,NA,NA
"Eurasian Siskin",NA,NA,NA,NA
"Crested Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Black-headed Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Red-headed Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-eared Bunting","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Rock Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Godlewski's Bunting",NA,NA,NA,NA
"White-capped Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Yellowhammer",NA,NA,NA,NA
"Pine Bunting",NA,NA,NA,NA
"Gray-necked Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Ortolan Bunting",NA,NA,NA,NA
"Striolated Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Reed Bunting",NA,NA,NA,NA
"Yellow-breasted Bunting","Insufficient Data","Insufficient Data",NA,"High"
"Little Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Rustic Bunting",NA,NA,NA,NA
"Black-faced Bunting",NA,NA,NA,NA
"Chestnut Bunting",NA,NA,NA,NA
"Yellow-browed Bunting",NA,NA,NA,NA
"Tristram's Bunting",NA,NA,NA,NA
