"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km"
"Flavescent Bulbul","Pycnonotus flavescens",NA,NA,"X",10,NA,0.314285714285714,0.5,7,2.740887123218
"White-browed Bulbul","Pycnonotus luteolus",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-throated Bulbul","Alophoixus flaveolus",NA,NA,"X",8,NA,0.225,0.125,6.375,3.35288308773211
"Gray-eyed Bulbul","Iole propinqua",NA,NA,"",2,NA,0.666666666666667,0.5,4.5,2.94
"Cachar Bulbul","Iole cacharensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-browed Bulbul","Acritillas indica",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black Bulbul","Hypsipetes leucocephalus",NA,NA,"X",17,NA,0.294117647058824,0.352941176470588,7.29411764705882,2.46302076326547
"Square-tailed Bulbul","Hypsipetes ganeesa",NA,NA,"",NA,NA,NA,NA,NA,NA
"Nicobar Bulbul","Hypsipetes nicobariensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Ashy Bulbul","Hemixos flavala",NA,NA,"X",16,NA,0.258928571428571,0.375,6.625,2.2834560794258
"Mountain Bulbul","Ixos mcclellandii",NA,NA,"X",7,NA,0.26530612244898,0.571428571428571,8.14285714285714,3.53805973192464
"Wood Warbler","Phylloscopus sibilatrix",NA,NA,"",NA,NA,NA,NA,NA,NA
"Ashy-throated Warbler","Phylloscopus maculipennis",NA,NA,"X",4,NA,0.3,NA,9.75,5.3302751648797
"Buff-barred Warbler","Phylloscopus pulcher",NA,NA,"X",15,NA,0.219047619047619,0.6,7.06666666666667,2.89748519313636
"Yellow-browed Warbler","Phylloscopus inornatus",NA,NA,"X",18,NA,0.333333333333333,0.611111111111111,6.77777777777778,2.51819187936935
"Hume's Warbler","Phylloscopus humei",NA,NA,"X",1,NA,NA,NA,6,NA
"Brooks's Leaf Warbler","Phylloscopus subviridis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Chinese Leaf Warbler","Phylloscopus yunnanensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Pallas's Leaf Warbler","Phylloscopus proregulus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Lemon-rumped Warbler","Phylloscopus chloronotus",NA,NA,"X",10,NA,0.233333333333333,0.2,9.3,3.59095678986349
"Sichuan Leaf Warbler","Phylloscopus forresti",NA,NA,"",NA,NA,NA,NA,NA,NA
"Tytler's Leaf Warbler","Phylloscopus tytleri",NA,NA,"",NA,NA,NA,NA,NA,NA
"Sulphur-bellied Warbler","Phylloscopus griseolus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Tickell's Leaf Warbler","Phylloscopus affinis",NA,NA,"X",10,NA,0.357142857142857,0.4,9.3,3.50676324328353
"Dusky Warbler","Phylloscopus fuscatus",NA,NA,"X",12,NA,0.428571428571429,0.666666666666667,9.08333333333333,2.93958751315125
"Smoky Warbler","Phylloscopus fuligiventer",NA,NA,"",1,NA,NA,NA,6,NA
"Plain Leaf Warbler","Phylloscopus neglectus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Buff-throated Warbler","Phylloscopus subaffinis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Willow Warbler","Phylloscopus trochilus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Mountain Chiffchaff","Phylloscopus sindianus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Common Chiffchaff","Phylloscopus collybita",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-spectacled Warbler","Phylloscopus intermedius",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-cheeked Warbler","Phylloscopus poliogenys",NA,NA,"X",3,NA,0.444444444444444,NA,11.6666666666667,5.34776381095667
"Green-crowned Warbler","Phylloscopus burkii",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-crowned Warbler","Phylloscopus tephrocephalus",NA,NA,"",3,NA,0.666666666666667,NA,7,4.08006535895362
"Whistler's Warbler","Phylloscopus whistleri",NA,NA,"X",8,NA,0.333333333333333,NA,8.625,3.86603479032458
"Green Warbler","Phylloscopus nitidus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Greenish Warbler","Phylloscopus trochiloides",NA,NA,"X",4,NA,0.6875,0.75,12,5.71433285694839
"Two-barred Warbler","Phylloscopus plumbeitarsus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Large-billed Leaf Warbler","Phylloscopus magnirostris",NA,NA,"",NA,NA,NA,NA,NA,NA
"Pale-legged Leaf Warbler","Phylloscopus tenellipes",NA,NA,"",NA,NA,NA,NA,NA,NA
"Sakhalin Leaf Warbler","Phylloscopus borealoides",NA,NA,"",NA,NA,NA,NA,NA,NA
"Arctic Warbler","Phylloscopus borealis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Chestnut-crowned Warbler","Phylloscopus castaniceps",NA,NA,"X",5,NA,0.366666666666667,0.2,8.4,4.90391843325315
"Yellow-vented Warbler","Phylloscopus cantator",NA,NA,"X",2,NA,1,NA,17,0
"Western Crowned Warbler","Phylloscopus occipitalis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Blyth's Leaf Warbler","Phylloscopus reguloides",NA,NA,"X",13,NA,0.252747252747253,0.384615384615385,6.92307692307692,2.71314805836095
"Claudia's Leaf Warbler","Phylloscopus claudiae",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-hooded Warbler","Phylloscopus xanthoschistos",NA,NA,"X",18,NA,0.238095238095238,0.277777777777778,5.55555555555556,1.72289938194879
"Pale-footed Bush Warbler","Hemitesia pallidipes",NA,NA,"",NA,NA,NA,NA,NA,NA
"Asian Stubtail","Urosphena squameiceps",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-bellied Tesia","Tesia cyaniventer",NA,NA,"X",1,NA,1,NA,5,NA
"Slaty-bellied Tesia","Tesia olivea",NA,NA,"",NA,NA,NA,NA,NA,NA
"Chestnut-crowned Bush Warbler","Cettia major",NA,NA,"",1,NA,1,NA,8,NA
"Gray-sided Bush Warbler","Cettia brunnifrons",NA,NA,"",NA,NA,NA,NA,NA,NA
"Chestnut-headed Tesia","Cettia castaneocoronata",NA,NA,"X",3,NA,0.666666666666667,NA,11.3333333333333,5.80695368597952
"Cetti's Warbler","Cettia cetti",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-bellied Warbler","Abroscopus superciliaris",NA,NA,"X",1,NA,1,1,6,NA
"Rufous-faced Warbler","Abroscopus albogularis",NA,NA,"X",NA,NA,NA,NA,NA,NA
"Black-faced Warbler","Abroscopus schisticeps",NA,NA,"X",2,NA,0.5,NA,13.5,6.86
"Mountain Tailorbird","Phyllergates cucullatus",NA,NA,"X",4,NA,0.25,0.25,9,5.93419469403108
"Broad-billed Warbler","Tickellia hodgsoni",NA,NA,"",NA,NA,NA,NA,NA,NA
"Manchurian Bush Warbler","Horornis canturians",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brownish-flanked Bush Warbler","Horornis fortipes",NA,NA,"X",3,NA,0.583333333333333,NA,10,7.92124569328167
"Hume's Bush Warbler","Horornis brunnescens",NA,NA,"",NA,NA,NA,NA,NA,NA
"Aberrant Bush Warbler","Horornis flavolivaceus",NA,NA,"X",4,NA,0.5,0.5,9,6.14619665592741
"White-browed Tit-Warbler","Leptopoecile sophiae",NA,NA,"",NA,NA,NA,NA,NA,NA
"Crested Tit-Warbler","Leptopoecile elegans",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-cheeked Tit","Aegithalos leucogenys",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-throated Tit","Aegithalos concinnus",NA,NA,"X",6,NA,0.305555555555556,0.333333333333333,7.16666666666667,4.67715488067028
"White-throated Tit","Aegithalos niveogularis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-browed Tit","Aegithalos iouschistos",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eurasian Blackcap","Sylvia atricapilla",NA,NA,"",NA,NA,NA,NA,NA,NA
"Garden Warbler","Sylvia borin",NA,NA,"",NA,NA,NA,NA,NA,NA
"Barred Warbler","Curruca nisoria",NA,NA,"",NA,NA,NA,NA,NA,NA
"Lesser Whitethroat","Curruca curruca",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eastern Orphean Warbler","Curruca crassirostris",NA,NA,"",NA,NA,NA,NA,NA,NA
"Asian Desert Warbler","Curruca nana",NA,NA,"",NA,NA,NA,NA,NA,NA
"Greater Whitethroat","Curruca communis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Fire-tailed Myzornis","Myzornis pyrrhoura",NA,NA,"",NA,NA,NA,NA,NA,NA
"Golden-breasted Fulvetta","Lioparus chrysotis",NA,NA,"X",2,NA,0.5,NA,9,1.96
"Yellow-eyed Babbler","Chrysomma sinense",NA,NA,"X",1,NA,1,NA,4,NA
"Jerdon's Babbler","Chrysomma altirostre",NA,NA,"X",2,NA,1,NA,5.5,0.98
"Brown-throated Fulvetta","Fulvetta ludlowi",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-browed Fulvetta","Fulvetta vinipectus",NA,NA,"X",2,NA,0.5,0.5,7,5.88
"Manipur Fulvetta","Fulvetta manipurensis",NA,NA,"X",3,NA,0.333333333333333,0.333333333333333,6,3.92
"Black-breasted Parrotbill","Paradoxornis flavirostris",NA,NA,"X",3,NA,0.666666666666667,1,10.3333333333333,6.63060915586025
"Spot-breasted Parrotbill","Paradoxornis guttaticollis",NA,NA,"X",2,NA,0.75,1,13.5,6.86
"Great Parrotbill","Paradoxornis aemodius",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brown Parrotbill","Paradoxornis unicolor",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-headed Parrotbill","Paradoxornis gularis",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-breasted Parrotbill","Paradoxornis ruficeps",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous-headed Parrotbill","Paradoxornis bakeri",NA,NA,"X",1,NA,1,NA,5,NA
"Fulvous Parrotbill","Suthora fulvifrons",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-throated Parrotbill","Suthora nipalensis",NA,NA,"X",2,NA,0.5,NA,9,1.96
"Pale-billed Parrotbill","Suthora atrosuperciliaris",NA,NA,"",NA,NA,NA,NA,NA,NA
"Striated Yuhina","Staphida castaniceps",NA,NA,"X",4,NA,0.3125,0.5,8.75,6.11355597558955
"Black-chinned Yuhina","Yuhina nigrimenta",NA,NA,"",NA,NA,NA,NA,NA,NA
"Whiskered Yuhina","Yuhina flavicollis",NA,NA,"X",8,NA,0.25,0.5,7.625,3.22778949127727
"White-naped Yuhina","Yuhina bakeri",NA,NA,"",NA,NA,NA,NA,NA,NA
"Stripe-throated Yuhina","Yuhina gularis",NA,NA,"X",5,NA,0.233333333333333,0.2,8.4,4.7446576272688
"Rufous-vented Yuhina","Yuhina occipitalis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Chestnut-flanked White-eye","Zosterops erythropleurus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Indian White-eye","Zosterops palpebrosus",NA,NA,"X",20,NA,0.3125,0.55,6.8,2.20560167229763
"Chestnut-capped Babbler","Timalia pileata",NA,NA,"X",4,NA,0.6,0.75,12,5.71433285694839
"Tawny-bellied Babbler","Dumetia hyperythra",NA,NA,"",NA,NA,NA,NA,NA,NA
"Dark-fronted Babbler","Dumetia atriceps",NA,NA,"",NA,NA,NA,NA,NA,NA
"Pin-striped Tit-Babbler","Mixornis gularis",NA,NA,"X",3,NA,0.5,NA,8.33333333333333,8.56838633842128
"Golden Babbler","Cyanoderma chrysaeum",NA,NA,"X",9,NA,0.377777777777778,0.333333333333333,8.11111111111111,3.61471751538753
"Black-chinned Babbler","Cyanoderma pyrrhops",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous-capped Babbler","Cyanoderma ruficeps",NA,NA,"X",6,NA,0.333333333333333,0.166666666666667,8.83333333333333,5.53022643699555
"Rufous-fronted Babbler","Cyanoderma rufifrons",NA,NA,"X",7,NA,0.285714285714286,0.285714285714286,9,4.19065627318681
"Rufous-throated Wren-Babbler","Spelaeornis caudatus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Mishmi Wren-Babbler","Spelaeornis badeigularis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Bar-winged Wren-Babbler","Spelaeornis troglodytoides",NA,NA,"",NA,NA,NA,NA,NA,NA
"Naga Wren-Babbler","Spelaeornis chocolatinus",NA,NA,"X",1,NA,1,NA,10,NA
"Chin Hills Wren-Babbler","Spelaeornis oatesi",NA,NA,"",NA,NA,NA,NA,NA,NA
"Tawny-breasted Wren-Babbler","Spelaeornis longicaudatus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-crowned Scimitar-Babbler","Pomatorhinus ferruginosus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brown-crowned Scimitar-Babbler","Pomatorhinus phayrei",NA,NA,"",NA,NA,NA,NA,NA,NA
"Red-billed Scimitar-Babbler","Pomatorhinus ochraceiceps",NA,NA,"X",3,NA,1,NA,5,4.93255849771022
"Slender-billed Scimitar-Babbler","Pomatorhinus superciliaris",NA,NA,"X",2,NA,0.5,NA,7,5.88
"Streak-breasted Scimitar-Babbler","Pomatorhinus ruficollis",NA,NA,"X",8,NA,0.25,0.5,9.125,3.78534344544851
"White-browed Scimitar-Babbler","Pomatorhinus schisticeps",NA,NA,"X",6,NA,0.25,0.166666666666667,4.66666666666667,2.51342351739172
"Indian Scimitar-Babbler","Pomatorhinus horsfieldii",NA,NA,"",NA,NA,NA,NA,NA,NA
"Large Scimitar-Babbler","Erythrogenys hypoleucos",NA,NA,"X",2,NA,1,NA,5,0
"Rusty-cheeked Scimitar-Babbler","Erythrogenys erythrogenys",NA,NA,"",NA,NA,NA,NA,NA,NA
"Spot-breasted Scimitar-Babbler","Erythrogenys mcclellandi",NA,NA,"X",14,NA,0.223214285714286,0.357142857142857,6.78571428571429,2.60848909996101
"Gray-throated Babbler","Stachyris nigriceps",NA,NA,"X",5,NA,0.266666666666667,0.2,7.8,5.16340042994924
"Sikkim Wedge-billed Babbler","Stachyris humei",NA,NA,"",NA,NA,NA,NA,NA,NA
"Cachar Wedge-billed Babbler","Stachyris roberti",NA,NA,"X",1,NA,1,1,4,NA
"Snowy-throated Babbler","Stachyris oglei",NA,NA,"",NA,NA,NA,NA,NA,NA
"Indian Grassbird","Graminicola bengalensis",NA,NA,"X",2,NA,0.5,0.5,11.5,10.78
"White-hooded Babbler","Gampsorhynchus rufulus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-throated Fulvetta","Schoeniparus cinereus",NA,NA,"X",5,NA,0.35,0.4,9.2,4.48664507176576
"Rufous-winged Fulvetta","Schoeniparus castaneceps",NA,NA,"X",4,NA,0.333333333333333,0.5,5.5,2.94
"Rufous-throated Fulvetta","Schoeniparus rufogularis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rusty-capped Fulvetta","Schoeniparus dubius",NA,NA,"X",3,NA,0.444444444444444,0.666666666666667,10,7.92124569328167
"Puff-throated Babbler","Pellorneum ruficeps",NA,NA,"X",8,NA,0.291666666666667,0.5,8.25,3.98508469169728
"Marsh Babbler","Pellorneum palustre",NA,NA,"",NA,NA,NA,NA,NA,NA
"Spot-throated Babbler","Pellorneum albiventre",NA,NA,"",NA,NA,NA,NA,NA,NA
"Buff-breasted Babbler","Pellorneum tickelli",NA,NA,"",1,NA,NA,NA,2,NA
"Rufous-vented Grass Babbler","Laticilla burnesii",NA,NA,"",NA,NA,NA,NA,NA,NA
"Swamp Grass Babbler","Laticilla cinerascens",NA,NA,"",NA,NA,NA,NA,NA,NA
"Abbott's Babbler","Malacocincla abbotti",NA,NA,"",NA,NA,NA,NA,NA,NA
"Streaked Wren-Babbler","Gypsophila brevicaudata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eyebrowed Wren-Babbler","Napothera epilepidota",NA,NA,"",NA,NA,NA,NA,NA,NA
"Long-billed Wren-Babbler","Napothera malacoptila",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brown-cheeked Fulvetta","Alcippe poioicephala",NA,NA,"X",9,NA,0.25,0.222222222222222,6,3.08176716980516
"Nepal Fulvetta","Alcippe nipalensis",NA,NA,"X",13,NA,0.353846153846154,0.615384615384615,7.07692307692308,2.70405641667042
"Striated Laughingthrush","Grammatoptila striata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Himalayan Cutia","Cutia nipalensis",NA,NA,"X",1,NA,1,NA,10,NA
"Scaly Laughingthrush","Trochalopteron subunicolor",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brown-capped Laughingthrush","Trochalopteron austeni",NA,NA,"X",4,NA,0.25,NA,5.5,2.94
"Blue-winged Laughingthrush","Trochalopteron squamatum",NA,NA,"X",4,NA,0.3125,0.5,9.25,5.79085198107037
"Streaked Laughingthrush","Trochalopteron lineatum",NA,NA,"",NA,NA,NA,NA,NA,NA
"Bhutan Laughingthrush","Trochalopteron imbricatum",NA,NA,"",NA,NA,NA,NA,NA,NA
"Striped Laughingthrush","Trochalopteron virgatum",NA,NA,"X",8,NA,0.225,0.375,8,3.00918593642865
"Variegated Laughingthrush","Trochalopteron variegatum",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-faced Laughingthrush","Trochalopteron affine",NA,NA,"",NA,NA,NA,NA,NA,NA
"Elliot's Laughingthrush","Trochalopteron elliotii",NA,NA,"",NA,NA,NA,NA,NA,NA
"Chestnut-crowned Laughingthrush","Trochalopteron erythrocephalum",NA,NA,"",NA,NA,NA,NA,NA,NA
"Assam Laughingthrush","Trochalopteron chrysopterum",NA,NA,"X",7,NA,0.228571428571429,0.571428571428571,6.42857142857143,2.04483088135262
"Banasura Laughingthrush","Montecincla jerdoni",NA,NA,"",NA,NA,NA,NA,NA,NA
"Nilgiri Laughingthrush","Montecincla cachinnans",NA,NA,"",NA,NA,NA,NA,NA,NA
"Palani Laughingthrush","Montecincla fairbanki",NA,NA,"",NA,NA,NA,NA,NA,NA
"Ashambu Laughingthrush","Montecincla meridionalis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Long-tailed Sibia","Heterophasia picaoides",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous Sibia","Heterophasia capistrata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Beautiful Sibia","Heterophasia pulchella",NA,NA,"X",4,NA,0.25,0.25,7.25,2.45
"Gray Sibia","Heterophasia gracilis",NA,NA,"X",16,NA,0.2890625,0.5,5.8125,1.88692419473244
"Hoary-throated Barwing","Actinodura nipalensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Streak-throated Barwing","Actinodura waldeni",NA,NA,"X",5,NA,0.266666666666667,0.4,6.2,2.6586733533851
"Blue-winged Minla","Actinodura cyanouroptera",NA,NA,"X",8,NA,0.321428571428571,0.5,7.25,3.22380210310745
"Chestnut-tailed Minla","Actinodura strigula",NA,NA,"X",7,NA,0.214285714285714,0.285714285714286,6.57142857142857,1.90592059995513
"Rusty-fronted Barwing","Actinodura egertoni",NA,NA,"X",8,NA,0.357142857142857,0.625,7.75,3.1375308763421
"Red-billed Leiothrix","Leiothrix lutea",NA,NA,"",NA,NA,NA,NA,NA,NA
"Silver-eared Mesia","Leiothrix argentauris",NA,NA,"X",12,NA,0.297619047619048,0.416666666666667,6.41666666666667,2.31983519965004
"Red-tailed Minla","Minla ignotincta",NA,NA,"X",5,NA,0.233333333333333,0.2,5.6,2.52528335043812
"Rufous-backed Sibia","Leioptila annectens",NA,NA,"X",4,NA,0.375,0.25,9.25,5.79085198107037
"Bugun Liocichla","Liocichla bugunorum",NA,NA,"",NA,NA,NA,NA,NA,NA
"Red-faced Liocichla","Liocichla phoenicea",NA,NA,"X",7,NA,0.309523809523809,0.428571428571429,6.71428571428571,3.98282981475902
"Large Gray Babbler","Argya malcolmi",NA,NA,"",NA,NA,NA,NA,NA,NA
"Slender-billed Babbler","Argya longirostris",NA,NA,"X",4,NA,0.5,0.5,12,5.71433285694839
"Rufous Babbler","Argya subrufa",NA,NA,"",NA,NA,NA,NA,NA,NA
"Jungle Babbler","Argya striata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-billed Babbler","Argya affinis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Common Babbler","Argya caudata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Striated Babbler","Argya earlei",NA,NA,"X",1,NA,1,NA,8,NA
"Spot-breasted Laughingthrush","Garrulax merulinus",NA,NA,"",5,NA,0.3,NA,11.4,4.66298788332116
"Lesser Necklaced Laughingthrush","Garrulax monileger",NA,NA,"X",5,NA,0.25,0.2,7.2,5.488
"White-crested Laughingthrush","Garrulax leucolophus",NA,NA,"X",5,NA,0.24,0.4,5.8,5.59201430613335
"Rufous-chinned Laughingthrush","Ianthocincla rufogularis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Moustached Laughingthrush","Ianthocincla cineracea",NA,NA,"",4,NA,0.416666666666667,0.5,6.5,6.90650900720955
"Spotted Laughingthrush","Ianthocincla ocellata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Wayanad Laughingthrush","Pterorhinus delesserti",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rufous-vented Laughingthrush","Pterorhinus gularis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-throated Laughingthrush","Pterorhinus galbanus",NA,NA,"X",8,NA,0.333333333333333,0.375,10,4.31962961375162
"Rufous-necked Laughingthrush","Pterorhinus ruficollis",NA,NA,"X",15,NA,0.308333333333333,0.533333333333333,7.6,2.744
"Chestnut-backed Laughingthrush","Pterorhinus nuchalis",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-browed Laughingthrush","Pterorhinus sannio",NA,NA,"",12,NA,0.366666666666667,0.583333333333333,8.25,3.32662400531339
"Greater Necklaced Laughingthrush","Pterorhinus pectoralis",NA,NA,"X",9,NA,0.2,0.222222222222222,6.22222222222222,3.3117262664957
"Mount Victoria Babax","Pterorhinus woodi",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-throated Laughingthrush","Pterorhinus albogularis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-sided Laughingthrush","Pterorhinus caerulatus",NA,NA,"X",4,NA,0.25,NA,6,3.09903210696501
"Goldcrest","Regulus regulus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Wallcreeper","Tichodroma muraria",NA,NA,"",NA,NA,NA,NA,NA,NA
"Indian Nuthatch","Sitta castanea",NA,NA,"",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Nuthatch","Sitta cinnamoventris",NA,NA,"X",3,NA,0.5,NA,2.33333333333333,1.30666666666667
"Chestnut-vented Nuthatch","Sitta nagaensis",NA,NA,"",2,NA,0.6,1,6.5,6.86
"Kashmir Nuthatch","Sitta cashmirensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-tailed Nuthatch","Sitta himalayensis",NA,NA,"X",2,NA,0.5,0.5,7,5.88
"White-cheeked Nuthatch","Sitta leucopsis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yunnan Nuthatch","Sitta yunnanensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Velvet-fronted Nuthatch","Sitta frontalis",NA,NA,"X",9,NA,0.253968253968254,0.333333333333333,5.33333333333333,3.53344024995471
"Beautiful Nuthatch","Sitta formosa",NA,NA,"X",2,NA,1,NA,6.5,6.86
"Hodgson's Treecreeper","Certhia hodgsoni",NA,NA,"",NA,NA,NA,NA,NA,NA
"Bar-tailed Treecreeper","Certhia himalayana",NA,NA,"",NA,NA,NA,NA,NA,NA
"Rusty-flanked Treecreeper","Certhia nipalensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Sikkim Treecreeper","Certhia discolor",NA,NA,"",NA,NA,NA,NA,NA,NA
"Hume's Treecreeper","Certhia manipurensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Indian Spotted Creeper","Salpornis spilonota",NA,NA,"",NA,NA,NA,NA,NA,NA
"Eurasian Wren","Troglodytes troglodytes",NA,NA,"",NA,NA,NA,NA,NA,NA
"Spotted Elachura","Elachura formosa",NA,NA,"X",5,NA,0.25,0.2,10.8,5.41754778474542
"White-throated Dipper","Cinclus cinclus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brown Dipper","Cinclus pallasii",NA,NA,"X",2,NA,0.5,NA,3.5,2.94
"Asian Glossy Starling","Aplonis panayensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Golden-crested Myna","Ampeliceps coronatus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Common Hill Myna","Gracula religiosa",NA,NA,"X",4,NA,0.375,NA,2.75,2.31564965686378
"Southern Hill Myna","Gracula indica",NA,NA,"",NA,NA,NA,NA,NA,NA
"European Starling","Sturnus vulgaris",NA,NA,"X",1,NA,NA,NA,17,NA
"Rosy Starling","Pastor roseus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Daurian Starling","Agropsar sturninus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Chestnut-cheeked Starling","Agropsar philippensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Indian Pied Starling","Gracupica contra",NA,NA,"X",8,0.125,0.464285714285714,0.75,9.875,4.38953585245638
"White-shouldered Starling","Sturnia sinensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Brahminy Starling","Sturnia pagodarum",NA,NA,"",NA,NA,NA,NA,NA,NA
"Chestnut-tailed Starling","Sturnia malabarica",NA,NA,"X",10,0.1,0.36,0.5,8.3,3.8767503000437
"Malabar Starling","Sturnia blythii",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-headed Starling","Sturnia erythropygia",NA,NA,"",NA,NA,NA,NA,NA,NA
"Red-billed Starling","Spodiopsar sericeus",NA,NA,"",NA,NA,NA,NA,NA,NA
"White-cheeked Starling","Spodiopsar cineraceus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Common Myna","Acridotheres tristis",NA,NA,"X",15,0.0666666666666667,0.333333333333333,0.466666666666667,7.13333333333333,2.93137995565987
"Bank Myna","Acridotheres ginginianus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Jungle Myna","Acridotheres fuscus",NA,NA,"X",7,NA,0.357142857142857,0.714285714285714,10,5.06069823904436
"Collared Myna","Acridotheres albocinctus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Great Myna","Acridotheres grandis",NA,NA,"X",11,0.0909090909090909,0.363636363636364,0.545454545454545,9.27272727272727,3.19437811948553
"Spot-winged Starling","Saroglossa spilopterus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Grandala","Grandala coelicolor",NA,NA,"",NA,NA,NA,NA,NA,NA
"Long-tailed Thrush","Zoothera dixoni",NA,NA,"",NA,NA,NA,NA,NA,NA
"Alpine Thrush","Zoothera mollissima",NA,NA,"",NA,NA,NA,NA,NA,NA
"Himalayan Thrush","Zoothera salimalii",NA,NA,"",NA,NA,NA,NA,NA,NA
"Dark-sided Thrush","Zoothera marginata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Long-billed Thrush","Zoothera monticola",NA,NA,"",NA,NA,NA,NA,NA,NA
"Scaly Thrush","Zoothera dauma",NA,NA,"X",1,NA,1,1,8,NA
"Nilgiri Thrush","Zoothera neilgherriensis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Purple Cochoa","Cochoa purpurea",NA,NA,"X",1,NA,1,NA,10,NA
"Green Cochoa","Cochoa viridis",NA,NA,"",NA,NA,NA,NA,NA,NA
"Siberian Thrush","Geokichla sibirica",NA,NA,"",NA,NA,NA,NA,NA,NA
