"eBird.English.Name.2024","eBird.Scientific.Name.2024","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","rangemean","rangelci","rangerci"
"Scaly-breasted Cupwing","Pnoepyga albiventer","scbcup3","Passeriformes","Pnoepygidae (Cupwings)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Scaly-breasted Cupwing","Pnoepyga albiventer","Scaly-breasted Cupwing","Pnoepyga albiventer","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Immaculate Cupwing","Pnoepyga immaculata","immwrb1","Passeriformes","Pnoepygidae (Cupwings)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Immaculate Cupwing","Pnoepyga immaculata","Nepal Cupwing","Pnoepyga immaculata","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygmy Cupwing","Pnoepyga pusilla","pywbab1","Passeriformes","Pnoepygidae (Cupwings)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Pygmy Cupwing","Pnoepyga pusilla","Pygmy Cupwing","Pnoepyga pusilla","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-throated Martin","Riparia chinensis","gytmar1","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Grey-throated Martin","Riparia chinensis","Asian Plain Martin","Riparia chinensis","Least Concern","Schedule-II","","",NA,"","","X",87,0.0114942528735632,0.214080459770115,0.413793103448276,9.83908045977011,1.39713648043077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113806,113546,114066
"Bank Swallow","Riparia riparia","banswa","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Sand Martin","Riparia riparia","Collared Sand Martin","Riparia riparia","Least Concern","Schedule-II","","",NA,"","","X",2,NA,0.5,0.5,7,3.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1587,1501,1673
"Pale Martin","Riparia diluta","pasmar1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident & Winter Migrant",NA,NA,NA,"Pale Martin","Riparia diluta","Pale Sand Martin","Riparia diluta","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Crag-Martin","Ptyonoprogne rupestris","eurcrm1","Passeriformes","Hirundinidae (Swallows)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Alpine & Cold Desert","Summer Migrant & Winter Migrant",NA,NA,NA,"Eurasian Crag-Martin","Ptyonoprogne rupestris","Eurasian Crag Martin","Ptyonoprogne rupestris","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dusky Crag-Martin","Ptyonoprogne concolor","duscrm1","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Strong Increase","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Dusky Crag-Martin","Ptyonoprogne concolor","Dusky Crag Martin","Ptyonoprogne concolor","Least Concern","Schedule-II","","",NA,"","","X",178,0.0224719101123595,0.263342696629214,0.47752808988764,8.0561797752809,0.814996217436858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180330,180081,180579
"Hill Swallow","Hirundo domicola","pacswa3","Passeriformes","Hirundinidae (Swallows)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","No","Yes","No","Western Ghats & Sri Lanka","Non-specialized","Resident",NA,NA,NA,"Hill Swallow","Hirundo domicola","","","Not recognized","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacific Swallow","Hirundo javanica","pacswa1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,1,"Pacific Swallow","Hirundo javanica","Tahiti Swallow","Hirundo tahitica","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barn Swallow","Hirundo rustica","barswa","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Within-India Migrant & Winter Migrant",NA,NA,NA,"Barn Swallow","Hirundo rustica","Barn Swallow","Hirundo rustica","Least Concern","Schedule-II","","",NA,"","X","X",200,0.045,0.274375,0.43,7.89,0.773438178706874,NA,NA,NA,-4.9439810481944,-2.18494857951787,0.574083889158666,53.5890639186491,74.8568681889437,105.091669674182,50.1727765863086,73.5670621220248,108.58257893528,46.9278916009922,72.3168672853167,112.38372900611,43.8666027845067,71.1050210195485,116.474037718886,40.9906215110973,69.9303087695204,120.845315356113,38.2960111798356,68.7915621703841,125.49735439056,35.7758227327347,67.6876572167987,130.435233240542,169552,169368,169736
"Wire-tailed Swallow","Hirundo smithii","witswa1","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Wire-tailed Swallow","Hirundo smithii","Wire-tailed Swallow","Hirundo smithii","Least Concern","Schedule-II","","",NA,"","X","X",265,0.0188679245283019,0.291509433962264,0.471698113207547,7.10188679245283,0.632185640945462,NA,NA,NA,0.317160279496213,3.14634807594284,5.97553587238946,103.999185857783,127.04770317805,155.545583659903,104.154627274776,130.984878122831,165.202045781146,104.245951882226,135.059819784076,175.627387989519,104.297312652019,139.277798135898,186.847385905536,104.324110146952,143.644299925248,198.900364124672,104.336534706751,148.165038156941,211.833952874376,104.341555521349,152.84596201681,225.703422243943,242013,241831,242195
"Western House-Martin","Delichon urbicum","comhom1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Northern House-Martin","Delichon urbicum","Northern House Martin","Delichon urbicum","Least Concern","Schedule-II","","",NA,"","","",9,0.111111111111111,0.222222222222222,0.222222222222222,20.4444444444444,2.26583100063901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian House-Martin","Delichon lagopodum","comhom2","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,NA,NA,"Siberian House-Martin","Delichon lagopodum","Eastern House Martin","Delichon lagopodum","Least Concern","Schedule-II","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian House-Martin","Delichon dasypus","ashmar1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant & Localized Summer Migrant",1,NA,NA,"Asian House-Martin","Delichon dasypus","Asian House Martin","Delichon dasypus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nepal House-Martin","Delichon nipalense","nephom1","Passeriformes","Hirundinidae (Swallows)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Nepal House-Martin","Delichon nipalense","Nepal House Martin","Delichon nipalense","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European Red-rumped Swallow","Cecropis rufula","rerswa8","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",NA,NA,NA,"European Red-rumped Swallow","Cecropis rufula","","","Not recognized","Schedule-II","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Red-rumped Swallow","Cecropis daurica","y00621","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",NA,NA,NA,"Eastern Red-rumped Swallow","Cecropis daurica","Red-rumped Swallow","Cecropis daurica","Least Concern","Schedule-II","","",NA,"","","X",203,0.0246305418719212,0.269704433497537,0.507389162561576,7.90147783251231,0.767886012425992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161172,160954,161390
"Streak-throated Swallow","Petrochelidon fluvicola","sttswa2","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Strong Increase","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Local Migrant",NA,NA,NA,"Streak-throated Swallow","Petrochelidon fluvicola","Streak-throated Swallow","Petrochelidon fluvicola","Least Concern","Schedule-II","","",NA,"","","X",98,0.0306122448979592,0.230867346938776,0.387755102040816,10.3061224489796,1.24877506992161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113888,113607,114169
"White-throated Bulbul","Alophoixus flaveolus","whtbul1","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"White-throated Bulbul","Alophoixus flaveolus","White-throated Bulbul","Alophoixus flaveolus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Striated Bulbul","Alcurus striatus","strbul2","Passeriformes","Pycnonotidae (Bulbuls)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Striated Bulbul","Alcurus striatus","Striated Bulbul","Alcurus striatus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cachar Bulbul","Iole cacharensis","cacbul1","Passeriformes","Pycnonotidae (Bulbuls)","High","Data Deficient","Data Deficient","Very Restricted","Diurnal","Diurnal","Omnivore","No","No","No","Northern Myanmar Lowlands","Forest","Resident",NA,NA,NA,"Cachar Bulbul","Iole cacharensis","","","Not recognized","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-eyed Bulbul","Iole propinqua","gyebul1","Passeriformes","Pycnonotidae (Bulbuls)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident",NA,1,NA,"Grey-eyed Bulbul","Iole propinqua","Grey-eyed Bulbul","Iole propinqua","Least Concern","Recent addition","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy Bulbul","Hemixos flavala","ashbul1","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Ashy Bulbul","Hemixos flavala","Ashy Bulbul","Hemixos flavala","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-browed Bulbul","Acritillas indica","yebbul3","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","Yes","No","Western Ghats & Sri Lanka","Forest & Plantation","Resident",NA,NA,NA,"Yellow-browed Bulbul","Acritillas indica","Yellow-browed Bulbul","Acritillas indica","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mountain Bulbul","Ixos mcclellandii","moubul2","Passeriformes","Pycnonotidae (Bulbuls)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Mountain Bulbul","Ixos mcclellandii","Mountain Bulbul","Ixos mcclellandii","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicobar Bulbul","Hypsipetes nicobariensis","nicbul2","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","Yes","Yes","No","Nicobar Islands","Forest & Plantation","Resident",NA,NA,1,"Nicobar Bulbul","Hypsipetes nicobariensis","Nicobar Bulbul","Ixos nicobariensis","Near Threatened","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Bulbul","Hypsipetes leucocephalus","blabul1","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Black Bulbul","Hypsipetes leucocephalus","Black Bulbul","Hypsipetes leucocephalus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Square-tailed Bulbul","Hypsipetes ganeesa","sqtbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","No","Yes","No","Western Ghats & Sri Lanka","Forest & Plantation","Local Migrant",NA,NA,NA,"Square-tailed Bulbul","Hypsipetes ganeesa","Square-tailed Bulbul","Hypsipetes ganeesa","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-headed Bulbul","Microtarsus priocephalus","gyhbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,NA,"Grey-headed Bulbul","Microtarsus priocephalus","Grey-headed Bulbul","Brachypodius priocephalus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-headed Bulbul","Microtarsus melanocephalos","blhbul1","Passeriformes","Pycnonotidae (Bulbuls)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Black-headed Bulbul","Microtarsus melanocephalos","Black-headed Bulbul","Brachypodius atriceps","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Bulbul","Microtarsus fuscoflavescens","andbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Andaman Islands","Forest","Resident",NA,NA,1,"Andaman Bulbul","Microtarsus fuscoflavescens","Andaman Bulbul","Brachypodius fuscoflavescens","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-crested Bulbul","Rubigula flaviventris","blcbul2","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Black-crested Bulbul","Rubigula flaviventris","Black-crested Bulbul","Rubigula flaviventris","Least Concern","Schedule-II","","",NA,"","","X",6,NA,0.354166666666667,0.166666666666667,20.8333333333333,1.98703575989742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9769,9658,9880
"Flame-throated Bulbul","Rubigula gularis","bkcbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Moderate Decline","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,NA,"Flame-throated Bulbul","Rubigula gularis","Flame-throated Bulbul","Rubigula gularis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crested Finchbill","Spizixos canifrons","crefin1","Passeriformes","Pycnonotidae (Bulbuls)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Crested Finchbill","Spizixos canifrons","Crested Finchbill","Spizixos canifrons","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-browed Bulbul","Pycnonotus luteolus","whbbul2","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Fruit & Nect","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"White-browed Bulbul","Pycnonotus luteolus","White-browed Bulbul","Pycnonotus luteolus","Least Concern","Schedule-II","","",NA,"","","X",28,NA,0.285714285714286,0.571428571428571,12.1071428571429,2.84663479034976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44880,44727,45033
"Flavescent Bulbul","Pycnonotus flavescens","flabul1","Passeriformes","Pycnonotidae (Bulbuls)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"Flavescent Bulbul","Pycnonotus flavescens","Flavescent Bulbul","Pycnonotus flavescens","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-throated Bulbul","Pycnonotus xantholaemus","yetbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Data Deficient","Moderate Decline","Moderate","Diurnal","Diurnal","Omnivore","Yes","Yes","No","Southern Deccan Plateau","Forest","Resident",NA,NA,NA,"Yellow-throated Bulbul","Pycnonotus xantholaemus","Yellow-throated Bulbul","Pycnonotus xantholaemus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-whiskered Bulbul","Pycnonotus jocosus","rewbul","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Very Large","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Red-whiskered Bulbul","Pycnonotus jocosus","Red-whiskered Bulbul","Pycnonotus jocosus","Least Concern","Schedule-II","","",NA,"","","X",39,0.0256410256410256,0.307692307692308,0.564102564102564,11.3333333333333,2.43250206717129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40682,40579,40785
"Red-vented Bulbul","Pycnonotus cafer","revbul","Passeriformes","Pycnonotidae (Bulbuls)","Low","Stable","Stable","Very Large","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Red-vented Bulbul","Pycnonotus cafer","Red-vented Bulbul","Pycnonotus cafer","Least Concern","Schedule-II","","",NA,"","X","X",389,0.0231362467866324,0.366645244215938,0.555269922879177,5.84318766066838,0.485464680362168,NA,NA,NA,0.181886187852049,1.28546454245738,2.38904289706271,105.291695452699,112.153346676203,119.487495333287,105.62348956803,113.540697154086,122.085317460895,105.934240727041,114.94777230134,124.772572215501,106.231578594335,116.374881548994,127.543277402883,106.520369769082,117.822339580326,130.394256908072,106.803841164522,119.290466426037,133.324018484551,107.084208065149,120.779587561254,136.332126898881,279722,279663,279781
"White-eared Bulbul","Pycnonotus leucotis","whebul1","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"White-eared Bulbul","Pycnonotus leucotis","White-eared Bulbul","Pycnonotus leucotis","Least Concern","Schedule-II","","",NA,"","","X",8,NA,0.2,NA,7.375,1.65391202909949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7851,7765,7937
"Himalayan Bulbul","Pycnonotus leucogenys","whcbul2","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","Yes","Himalayas","Non-specialized","Local Migrant",NA,NA,NA,"Himalayan Bulbul","Pycnonotus leucogenys","Himalayan Bulbul","Pycnonotus leucogenys","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
