"eBird.English.Name.2024","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Pale-billed Parrotbill","Insufficient Data","Insufficient Data",NA,"Moderate"
"Striated Yuhina",NA,NA,NA,NA
"Black-chinned Yuhina",NA,NA,NA,NA
"Whiskered Yuhina","Insufficient Data","Trend Inconclusive",NA,"Low"
"White-naped Yuhina","Insufficient Data","Trend Inconclusive",NA,"Low"
"Stripe-throated Yuhina",NA,NA,NA,NA
"Rufous-vented Yuhina","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Chestnut-flanked White-eye",NA,NA,NA,NA
"Indian White-eye","Trend Inconclusive","Stable",NA,"Low"
"Chestnut-capped Babbler",NA,NA,NA,NA
"Tawny-bellied Babbler","Insufficient Data","Stable",NA,"Low"
"Dark-fronted Babbler","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Pin-striped Tit-Babbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Golden Babbler",NA,NA,NA,NA
"Black-chinned Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-capped Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-fronted Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-throated Wren-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Mishmi Wren-Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Bar-winged Wren-Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Naga Wren-Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Chin Hills Wren-Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Tawny-breasted Wren-Babbler",NA,NA,NA,NA
"Black-crowned Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Brown-crowned Scimitar-Babbler",NA,NA,NA,NA
"Red-billed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Slender-billed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Streak-breasted Scimitar-Babbler",NA,NA,NA,NA
"White-browed Scimitar-Babbler",NA,NA,NA,NA
"Indian Scimitar-Babbler","Decline","Trend Inconclusive",NA,"Moderate"
"Large Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rusty-cheeked Scimitar-Babbler",NA,NA,NA,NA
"Spot-breasted Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-throated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Sikkim Wedge-billed Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Cachar Wedge-billed Babbler","Insufficient Data","Trend Inconclusive",NA,"High"
"Snowy-throated Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Indian Grassbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-hooded Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-winged Fulvetta",NA,NA,NA,NA
"Rufous-throated Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rusty-capped Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Puff-throated Babbler","Decline","Trend Inconclusive",NA,"Moderate"
"Marsh Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Spot-throated Babbler",NA,NA,NA,NA
"Buff-breasted Babbler",NA,NA,NA,NA
"Rufous-vented Grass Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Swamp Grass Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Abbott's Babbler",NA,NA,NA,NA
"Streaked Wren-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Eyebrowed Wren-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Long-billed Wren-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Brown-cheeked Fulvetta","Rapid Decline","Stable",NA,"Moderate"
"Nepal Fulvetta",NA,NA,NA,NA
"Striated Laughingthrush","Insufficient Data","Trend Inconclusive",NA,"Low"
"Himalayan Cutia","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Scaly Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Brown-capped Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Blue-winged Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Streaked Laughingthrush","Insufficient Data","Trend Inconclusive",NA,"Low"
"Bhutan Laughingthrush","Insufficient Data","Insufficient Data",NA,"High"
"Striped Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Variegated Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Black-faced Laughingthrush","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Elliot's Laughingthrush",NA,NA,NA,NA
"Chestnut-crowned Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Assam Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Banasura Laughingthrush","Insufficient Data","Insufficient Data",NA,"High"
"Nilgiri Laughingthrush","Insufficient Data","Insufficient Data",NA,"High"
"Palani Laughingthrush","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Ashambu Laughingthrush","Insufficient Data","Insufficient Data",NA,"High"
"Long-tailed Sibia","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Rufous Sibia","Insufficient Data","Trend Inconclusive",NA,"Low"
"Beautiful Sibia","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Gray Sibia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Hoary-throated Barwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Streak-throated Barwing","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Blue-winged Minla",NA,NA,NA,NA
"Chestnut-tailed Minla","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rusty-fronted Barwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-billed Leiothrix",NA,NA,NA,NA
"Silver-eared Mesia",NA,NA,NA,NA
"Red-tailed Minla",NA,NA,NA,NA
"Rufous-backed Sibia","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Bugun Liocichla","Insufficient Data","Insufficient Data",NA,"High"
"Red-faced Liocichla",NA,NA,NA,NA
"Large Gray Babbler","Stable","Stable",NA,"Low"
"Slender-billed Babbler","Insufficient Data","Trend Inconclusive",NA,"High"
"Rufous Babbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Jungle Babbler","Stable","Stable",NA,"Low"
"Yellow-billed Babbler","Stable","Stable",NA,"Low"
"Common Babbler","Stable","Stable",NA,"Low"
"Striated Babbler","Insufficient Data","Trend Inconclusive",NA,"Low"
"Spot-breasted Laughingthrush",NA,NA,NA,NA
"Lesser Necklaced Laughingthrush",NA,NA,NA,NA
"White-crested Laughingthrush","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rufous-chinned Laughingthrush","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Moustached Laughingthrush",NA,NA,NA,NA
"Spotted Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Wayanad Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-vented Laughingthrush","Insufficient Data","Insufficient Data",NA,"High"
"Yellow-throated Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-necked Laughingthrush",NA,NA,NA,NA
"Chestnut-backed Laughingthrush","Insufficient Data","Insufficient Data",NA,"High"
"White-browed Laughingthrush",NA,NA,NA,NA
"Greater Necklaced Laughingthrush",NA,NA,NA,NA
"Mount Victoria Babax","Insufficient Data","Insufficient Data",NA,"High"
"White-throated Laughingthrush",NA,NA,NA,NA
"Gray-sided Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Goldcrest","Insufficient Data","Insufficient Data",NA,"Low"
"Wallcreeper","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Nuthatch","Insufficient Data","Trend Inconclusive",NA,"Low"
"Chestnut-bellied Nuthatch","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Chestnut-vented Nuthatch",NA,NA,NA,NA
"Kashmir Nuthatch","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-tailed Nuthatch","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-cheeked Nuthatch","Insufficient Data","Trend Inconclusive",NA,"Low"
"Yunnan Nuthatch",NA,NA,NA,NA
"Velvet-fronted Nuthatch","Decline","Trend Inconclusive",NA,"Moderate"
"Beautiful Nuthatch","Insufficient Data","Trend Inconclusive",NA,"High"
"Hodgson's Treecreeper","Insufficient Data","Insufficient Data",NA,"Low"
"Bar-tailed Treecreeper","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rusty-flanked Treecreeper","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sikkim Treecreeper","Insufficient Data","Insufficient Data",NA,"Moderate"
"Hume's Treecreeper",NA,NA,NA,NA
"Indian Spotted Creeper","Insufficient Data","Insufficient Data",NA,"Moderate"
"Eurasian Wren",NA,NA,NA,NA
"Spotted Elachura","Insufficient Data","Insufficient Data",NA,"Low"
"White-throated Dipper","Insufficient Data","Insufficient Data",NA,"Low"
"Brown Dipper",NA,NA,NA,NA
"Asian Glossy Starling","Insufficient Data","Insufficient Data",NA,"Moderate"
"Golden-crested Myna",NA,NA,NA,NA
"Common Hill Myna","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Southern Hill Myna","Trend Inconclusive","Stable",NA,"Low"
"European Starling",NA,NA,NA,NA
"Rosy Starling","Insufficient Data","Decline",NA,"Moderate"
"Daurian Starling",NA,NA,NA,NA
"Chestnut-cheeked Starling",NA,NA,NA,NA
"Indian Pied Starling","Stable","Stable",NA,"Low"
"White-shouldered Starling",NA,NA,NA,NA
"Brahminy Starling","Stable","Stable",NA,"Low"
"Chestnut-tailed Starling","Trend Inconclusive","Stable",NA,"Low"
"Malabar Starling","Insufficient Data","Trend Inconclusive",NA,"Low"
"White-headed Starling","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-billed Starling",NA,NA,NA,NA
"White-cheeked Starling",NA,NA,NA,NA
"Common Myna","Stable","Trend Inconclusive",NA,"Low"
"Bank Myna","Decline","Rapid Decline",NA,"High"
"Jungle Myna","Stable","Decline",NA,"Low"
"Collared Myna",NA,NA,NA,NA
"Great Myna","Insufficient Data","Trend Inconclusive",NA,"Low"
"Spot-winged Starling",NA,NA,NA,NA
"Grandala","Insufficient Data","Insufficient Data",NA,"Moderate"
"Long-tailed Thrush",NA,NA,NA,NA
"Alpine Thrush",NA,NA,NA,NA
"Himalayan Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dark-sided Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Long-billed Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Scaly Thrush",NA,NA,NA,NA
"Nilgiri Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Purple Cochoa","Insufficient Data","Insufficient Data",NA,"Moderate"
"Green Cochoa","Insufficient Data","Insufficient Data",NA,"Moderate"
"Siberian Thrush",NA,NA,NA,NA
"Pied Thrush","Insufficient Data","Insufficient Data",NA,"High"
"Orange-headed Thrush","Decline","Rapid Decline",NA,"High"
"Chinese Thrush",NA,NA,NA,NA
"Mistle Thrush",NA,NA,NA,NA
"Song Thrush",NA,NA,NA,NA
"Chinese Blackbird",NA,NA,NA,NA
"Gray-winged Blackbird","Insufficient Data","Trend Inconclusive",NA,"Low"
"Indian Blackbird","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Japanese Thrush",NA,NA,NA,NA
"Tickell's Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Black-breasted Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-sided Thrush",NA,NA,NA,NA
"Eyebrowed Thrush",NA,NA,NA,NA
"White-backed Thrush",NA,NA,NA,NA
"Tibetan Blackbird","Insufficient Data","Insufficient Data",NA,"High"
"Fieldfare",NA,NA,NA,NA
"White-collared Blackbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chestnut Thrush",NA,NA,NA,NA
"Black-throated Thrush",NA,NA,NA,NA
"Red-throated Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dusky Thrush",NA,NA,NA,NA
"Naumann's Thrush",NA,NA,NA,NA
"Dark-sided Flycatcher",NA,NA,NA,NA
"Ferruginous Flycatcher",NA,NA,NA,NA
"Asian Brown Flycatcher","Trend Inconclusive","Stable",NA,"Low"
"Brown-breasted Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Flycatcher",NA,NA,NA,NA
"Rufous-tailed Scrub-Robin",NA,NA,NA,NA
"Indian Robin","Stable","Stable",NA,"Low"
"Oriental Magpie-Robin","Stable","Trend Inconclusive",NA,"Low"
"White-rumped Shama","Stable","Stable",NA,"Low"
"Andaman Shama","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-gorgeted Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Nilgiri Sholakili","Insufficient Data","Insufficient Data",NA,"High"
"White-bellied Sholakili","Insufficient Data","Trend Inconclusive",NA,"High"
"White-tailed Flycatcher",NA,NA,NA,NA
"White-bellied Blue Flycatcher","Rapid Decline","Decline",NA,"High"
"Pale-chinned Flycatcher",NA,NA,NA,NA
"Pale Blue Flycatcher",NA,NA,NA,NA
"Blue-throated Flycatcher","Insufficient Data","Trend Inconclusive",NA,"Low"
"Large Blue Flycatcher","Insufficient Data","Insufficient Data",NA,"High"
"Hill Blue Flycatcher",NA,NA,NA,NA
"Tickell's Blue Flycatcher","Stable","Trend Inconclusive",NA,"Low"
"Nicobar Jungle Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Large Niltava",NA,NA,NA,NA
"Small Niltava","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rufous-bellied Niltava","Insufficient Data","Trend Inconclusive",NA,"Low"
"Chinese Vivid Niltava",NA,NA,NA,NA
"Blue-and-white Flycatcher",NA,NA,NA,NA
"Zappey's Flycatcher",NA,NA,NA,NA
"Nilgiri Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Verditer Flycatcher","Stable","Stable",NA,"Low"
"Rusty-bellied Shortwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gould's Shortwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Lesser Shortwing",NA,NA,NA,NA
"Himalayan Shortwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Indian Blue Robin","Decline","Trend Inconclusive",NA,"Moderate"
"Siberian Blue Robin",NA,NA,NA,NA
"White-bellied Redstart","Insufficient Data","Insufficient Data",NA,"Moderate"
"Bluethroat","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Malabar Whistling-Thrush","Decline","Stable",NA,"Moderate"
"Blue Whistling-Thrush","Stable","Trend Inconclusive",NA,"Low"
"Little Forktail",NA,NA,NA,NA
"White-crowned Forktail",NA,NA,NA,NA
"Spotted Forktail",NA,NA,NA,NA
"Black-backed Forktail",NA,NA,NA,NA
"Slaty-backed Forktail",NA,NA,NA,NA
"Firethroat",NA,NA,NA,NA
"Siberian Rubythroat",NA,NA,NA,NA
"Himalayan Rubythroat","Insufficient Data","Insufficient Data",NA,"Low"
"Chinese Rubythroat","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-tailed Robin",NA,NA,NA,NA
"Blue-fronted Robin","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-flanked Bluetail",NA,NA,NA,NA
"Himalayan Bluetail","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rufous-breasted Bush-Robin","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-browed Bush-Robin","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Golden Bush-Robin",NA,NA,NA,NA
"Yellow-rumped Flycatcher",NA,NA,NA,NA
"Mugimaki Flycatcher",NA,NA,NA,NA
"Slaty-backed Flycatcher",NA,NA,NA,NA
"Black-and-orange Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Slaty-blue Flycatcher","Insufficient Data","Trend Inconclusive",NA,"Low"
"Snowy-browed Flycatcher",NA,NA,NA,NA
"Pygmy Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-gorgeted Flycatcher","Insufficient Data","Trend Inconclusive",NA,"Low"
"Sapphire Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Little Pied Flycatcher",NA,NA,NA,NA
"Ultramarine Flycatcher","Insufficient Data","Trend Inconclusive",NA,"Low"
"Rusty-tailed Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Taiga Flycatcher",NA,NA,NA,NA
"Kashmir Flycatcher","Insufficient Data","Insufficient Data",NA,"High"
"Red-breasted Flycatcher","Trend Inconclusive","Stable",NA,"Low"
"Blue-fronted Redstart","Insufficient Data","Decline",NA,"Moderate"
"Plumbeous Redstart","Decline","Trend Inconclusive",NA,"Moderate"
"Rufous-backed Redstart",NA,NA,NA,NA
"White-capped Redstart","Decline","Trend Inconclusive",NA,"Moderate"
"Blue-capped Redstart",NA,NA,NA,NA
"Common Redstart",NA,NA,NA,NA
"Hodgson's Redstart","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-throated Redstart",NA,NA,NA,NA
"White-winged Redstart",NA,NA,NA,NA
"Black Redstart","Stable","Trend Inconclusive",NA,"Low"
"Daurian Redstart",NA,NA,NA,NA
"Chestnut-bellied Rock-Thrush","Insufficient Data","Trend Inconclusive",NA,"Low"
"Blue-capped Rock-Thrush","Rapid Decline","Rapid Decline",NA,"High"
"Rufous-tailed Rock-Thrush",NA,NA,NA,NA
"Blue Rock-Thrush","Rapid Decline","Decline",NA,"High"
"Whinchat",NA,NA,NA,NA
"White-browed Bushchat","Insufficient Data","Insufficient Data",NA,"High"
"White-throated Bushchat","Insufficient Data","Insufficient Data",NA,"High"
"Siberian Stonechat","Stable","Stable",NA,"Low"
"Amur Stonechat",NA,NA,NA,NA
"White-tailed Stonechat","Insufficient Data","Insufficient Data",NA,"Low"
"Pied Bushchat","Trend Inconclusive","Stable",NA,"Low"
"Jerdon's Bushchat","Insufficient Data","Insufficient Data",NA,"High"
"Gray Bushchat","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Northern Wheatear",NA,NA,NA,NA
"Isabelline Wheatear",NA,NA,NA,NA
"Desert Wheatear","Decline","Trend Inconclusive",NA,"Moderate"
"Pied Wheatear",NA,NA,NA,NA
"Brown Rock Chat","Stable","Stable",NA,"Low"
"Variable Wheatear","Insufficient Data","Trend Inconclusive",NA,"Low"
"Hume's Wheatear",NA,NA,NA,NA
"Finsch's Wheatear",NA,NA,NA,NA
"Persian Wheatear",NA,NA,NA,NA
"Bohemian Waxwing",NA,NA,NA,NA
"Hypocolius","Insufficient Data","Insufficient Data",NA,"Moderate"
"Thick-billed Flowerpecker","Trend Inconclusive","Decline",NA,"Moderate"
"Yellow-vented Flowerpecker",NA,NA,NA,NA
"Yellow-bellied Flowerpecker",NA,NA,NA,NA
"Pale-billed Flowerpecker","Trend Inconclusive","Rapid Decline",NA,"Moderate"
"Nilgiri Flowerpecker","Decline","Stable",NA,"Moderate"
"Plain Flowerpecker",NA,NA,NA,NA
"Andaman Flowerpecker","Insufficient Data","Insufficient Data",NA,"Moderate"
"Fire-breasted Flowerpecker","Insufficient Data","Trend Inconclusive",NA,"Low"
"Scarlet-backed Flowerpecker",NA,NA,NA,NA
"Ruby-cheeked Sunbird",NA,NA,NA,NA
"Purple-rumped Sunbird","Stable","Stable",NA,"Low"
"Crimson-backed Sunbird","Decline","Stable",NA,"Moderate"
"Van Hasselt's Sunbird",NA,NA,NA,NA
"Purple Sunbird","Trend Inconclusive","Stable",NA,"Low"
"Ornate Sunbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"Loten's Sunbird","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Fire-tailed Sunbird",NA,NA,NA,NA
"Black-throated Sunbird",NA,NA,NA,NA
"Mrs. Gould's Sunbird",NA,NA,NA,NA
"Green-tailed Sunbird",NA,NA,NA,NA
"Vigors's Sunbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"Crimson Sunbird","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Little Spiderhunter","Rapid Decline","Trend Inconclusive",NA,"Moderate"
"Streaked Spiderhunter",NA,NA,NA,NA
"Asian Fairy-bluebird","Trend Inconclusive","Stable",NA,"Low"
"Blue-winged Leafbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"Jerdon's Leafbird","Trend Inconclusive","Stable",NA,"Low"
"Golden-fronted Leafbird","Decline","Decline",NA,"Moderate"
"Orange-bellied Leafbird","Insufficient Data","Trend Inconclusive",NA,"Low"
"Streaked Weaver","Insufficient Data","Insufficient Data",NA,"Low"
"Baya Weaver","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Finn's Weaver","Insufficient Data","Insufficient Data",NA,"High"
"Black-breasted Weaver","Insufficient Data","Insufficient Data",NA,"Moderate"
"Indian Silverbill","Trend Inconclusive","Stable",NA,"Low"
"Scaly-breasted Munia","Stable","Stable",NA,"Low"
"Black-throated Munia","Insufficient Data","Trend Inconclusive",NA,"Low"
"White-rumped Munia","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Tricolored Munia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chestnut Munia",NA,NA,NA,NA
"Green Avadavat","Insufficient Data","Rapid Decline",NA,"High"
"Red Avadavat","Insufficient Data","Trend Inconclusive",NA,"Low"
"Alpine Accentor",NA,NA,NA,NA
"Altai Accentor","Insufficient Data","Insufficient Data",NA,"Moderate"
"Robin Accentor",NA,NA,NA,NA
"Rufous-breasted Accentor",NA,NA,NA,NA
"Brown Accentor",NA,NA,NA,NA
"Black-throated Accentor",NA,NA,NA,NA
"Maroon-backed Accentor",NA,NA,NA,NA
"House Sparrow","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Spanish Sparrow",NA,NA,NA,NA
"Sind Sparrow","Insufficient Data","Insufficient Data",NA,"Moderate"
"Russet Sparrow","Insufficient Data","Trend Inconclusive",NA,"Low"
"Eurasian Tree Sparrow",NA,NA,NA,NA
"Yellow-throated Sparrow","Stable","Stable",NA,"Low"
"Rock Sparrow",NA,NA,NA,NA
"Pale Rockfinch",NA,NA,NA,NA
"Black-winged Snowfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-rumped Snowfinch",NA,NA,NA,NA
"Rufous-necked Snowfinch",NA,NA,NA,NA
"Blanford's Snowfinch",NA,NA,NA,NA
"Forest Wagtail","Decline","Rapid Decline",NA,"High"
"Gray Wagtail","Decline","Decline",NA,"Moderate"
"Western Yellow Wagtail","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Eastern Yellow Wagtail",NA,NA,NA,NA
"Citrine Wagtail","Trend Inconclusive","Stable",NA,"Low"
"White-browed Wagtail","Trend Inconclusive","Decline",NA,"Moderate"
"White Wagtail","Decline","Trend Inconclusive",NA,"Moderate"
"Richard's Pipit",NA,NA,NA,NA
"Paddyfield Pipit","Stable","Stable",NA,"Low"
"Long-billed Pipit","Insufficient Data","Rapid Decline",NA,"Moderate"
"Blyth's Pipit",NA,NA,NA,NA
"Tawny Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Nilgiri Pipit","Insufficient Data","Trend Inconclusive",NA,"High"
"Upland Pipit","Insufficient Data","Trend Inconclusive",NA,"Low"
"Meadow Pipit",NA,NA,NA,NA
"Rosy Pipit",NA,NA,NA,NA
"Tree Pipit","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Olive-backed Pipit","Decline","Trend Inconclusive",NA,"Moderate"
"Red-throated Pipit",NA,NA,NA,NA
"Water Pipit",NA,NA,NA,NA
"Siberian Pipit",NA,NA,NA,NA
"Common Chaffinch",NA,NA,NA,NA
"Brambling",NA,NA,NA,NA
"Black-and-yellow Grosbeak","Insufficient Data","Insufficient Data",NA,"Moderate"
"Collared Grosbeak","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spot-winged Grosbeak",NA,NA,NA,NA
"White-winged Grosbeak",NA,NA,NA,NA
"Hawfinch",NA,NA,NA,NA
"Common Rosefinch","Stable","Rapid Decline",NA,"Moderate"
"Scarlet Finch",NA,NA,NA,NA
"Blyth's Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Himalayan Beautiful Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Pink-rumped Rosefinch",NA,NA,NA,NA
"Dark-rumped Rosefinch","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Pink-browed Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spot-winged Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Vinaceous Rosefinch",NA,NA,NA,NA
"Pale Rosefinch",NA,NA,NA,NA
"Sillem's Rosefinch",NA,NA,NA,NA
"Streaked Rosefinch",NA,NA,NA,NA
"Great Rosefinch",NA,NA,NA,NA
"Red-fronted Rosefinch",NA,NA,NA,NA
"Crimson-browed Finch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Three-banded Rosefinch",NA,NA,NA,NA
"Himalayan White-browed Rosefinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chinese White-browed Rosefinch",NA,NA,NA,NA
"Brown Bullfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Orange Bullfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Red-headed Bullfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-headed Bullfinch",NA,NA,NA,NA
"Crimson-winged Finch",NA,NA,NA,NA
"Trumpeter Finch",NA,NA,NA,NA
"Mongolian Finch",NA,NA,NA,NA
"Blanford's Rosefinch",NA,NA,NA,NA
"Gold-naped Finch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spectacled Finch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dark-breasted Rosefinch",NA,NA,NA,NA
"Plain Mountain Finch",NA,NA,NA,NA
"Black-headed Mountain Finch","Insufficient Data","Insufficient Data",NA,"Low"
"Desert Finch",NA,NA,NA,NA
"Yellow-breasted Greenfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Black-headed Greenfinch",NA,NA,NA,NA
"Twite","Trend Inconclusive","Trend Inconclusive",NA,"Moderate"
"Eurasian Linnet",NA,NA,NA,NA
"Red Crossbill",NA,NA,NA,NA
"Gray-crowned Goldfinch",NA,NA,NA,NA
"Fire-fronted Serin",NA,NA,NA,NA
"Tibetan Serin","Insufficient Data","Insufficient Data",NA,"Moderate"
"Eurasian Siskin",NA,NA,NA,NA
"Crested Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Black-headed Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Red-headed Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-eared Bunting","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rock Bunting",NA,NA,NA,NA
"Godlewski's Bunting",NA,NA,NA,NA
"White-capped Bunting",NA,NA,NA,NA
"Yellowhammer",NA,NA,NA,NA
"Pine Bunting",NA,NA,NA,NA
"Gray-necked Bunting",NA,NA,NA,NA
"Ortolan Bunting",NA,NA,NA,NA
"Striolated Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Reed Bunting",NA,NA,NA,NA
"Yellow-breasted Bunting","Insufficient Data","Insufficient Data",NA,"High"
"Little Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Rustic Bunting",NA,NA,NA,NA
"Black-faced Bunting","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chestnut Bunting",NA,NA,NA,NA
