"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km"
"Broad-billed Warbler","Tickellia hodgsoni","","X","X",11,0.0909090909090909,0.295454545454545,0.454545454545455,12.7272727272727,3.04894031177939
"Manchurian Bush Warbler","Horornis canturians","","","",NA,NA,NA,NA,NA,NA
"Brownish-flanked Bush Warbler","Horornis fortipes","","","X",13,0.153846153846154,0.451923076923077,0.769230769230769,11.6923076923077,2.91378848127476
"Hume's Bush Warbler","Horornis brunnescens","","","X",10,0.1,0.342857142857143,0.5,12,3.62585284986703
"Aberrant Bush Warbler","Horornis flavolivaceus","","","X",9,0.222222222222222,0.263888888888889,0.444444444444444,13,3.71022011925618
"White-browed Tit-Warbler","Leptopoecile sophiae","","","",NA,NA,NA,NA,NA,NA
"Crested Tit-Warbler","Leptopoecile elegans","","","",NA,NA,NA,NA,NA,NA
"White-cheeked Tit","Aegithalos leucogenys","","","",NA,NA,NA,NA,NA,NA
"Black-throated Tit","Aegithalos concinnus","X","X","X",12,0.25,0.770833333333333,1,12.0833333333333,3.05608368254985
"White-throated Tit","Aegithalos niveogularis","","","",NA,NA,NA,NA,NA,NA
"Black-browed Tit","Aegithalos iouschistos","","","",10,0.1,0.35,0.6,12.1,3.49945240160673
"Eurasian Blackcap","Sylvia atricapilla","","","",NA,NA,NA,NA,NA,NA
"Garden Warbler","Sylvia borin","","","",NA,NA,NA,NA,NA,NA
"Barred Warbler","Curruca nisoria","","","",NA,NA,NA,NA,NA,NA
"Lesser Whitethroat","Curruca curruca","","","",NA,NA,NA,NA,NA,NA
"Eastern Orphean Warbler","Curruca crassirostris","","","",NA,NA,NA,NA,NA,NA
"Asian Desert Warbler","Curruca nana","","","",NA,NA,NA,NA,NA,NA
"Greater Whitethroat","Curruca communis","","","",NA,NA,NA,NA,NA,NA
"Fire-tailed Myzornis","Myzornis pyrrhoura","","X","X",8,0.125,0.515625,0.625,12.625,4.20597491671075
"Golden-breasted Fulvetta","Lioparus chrysotis","","X","X",12,0.166666666666667,0.458333333333333,0.666666666666667,12.0833333333333,3.05608368254985
"Yellow-eyed Babbler","Chrysomma sinense","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Babbler","Chrysomma altirostre","","","",NA,NA,NA,NA,NA,NA
"Brown-throated Fulvetta","Fulvetta ludlowi","","","",NA,NA,NA,NA,NA,NA
"White-browed Fulvetta","Fulvetta vinipectus","X","X","X",13,0.0769230769230769,0.653846153846154,1,11.6923076923077,2.91378848127476
"Manipur Fulvetta","Fulvetta manipurensis","","","",NA,NA,NA,NA,NA,NA
"Black-breasted Parrotbill","Paradoxornis flavirostris","","","",NA,NA,NA,NA,NA,NA
"Spot-breasted Parrotbill","Paradoxornis guttaticollis","","","",NA,NA,NA,NA,NA,NA
"Great Parrotbill","Conostoma aemodium","","","X",6,0.333333333333333,0.433333333333333,0.5,12,5.16091981465837
"Brown Parrotbill","Cholornis unicolor","","X","X",10,0.1,0.425,0.7,12.1,3.49945240160673
"Gray-headed Parrotbill","Psittiparus gularis","","","X",1,NA,1,NA,11,NA
"White-breasted Parrotbill","Psittiparus ruficeps","","","",NA,NA,NA,NA,NA,NA
"Rufous-headed Parrotbill","Psittiparus bakeri","","","",NA,NA,NA,NA,NA,NA
"Fulvous Parrotbill","Suthora fulvifrons","","","X",4,0.25,0.458333333333333,0.75,14.5,6.32587279880545
"Black-throated Parrotbill","Suthora nipalensis","","X","X",11,0.181818181818182,0.5,0.818181818181818,12.7272727272727,3.04894031177939
"Pale-billed Parrotbill","Suthora atrosuperciliaris","","","X",NA,NA,NA,NA,NA,NA
"Striated Yuhina","Staphida castaniceps","","","",NA,NA,NA,NA,NA,NA
"Black-chinned Yuhina","Yuhina nigrimenta","","","X",11,0.0909090909090909,0.465909090909091,0.818181818181818,12.7272727272727,3.04894031177939
"Whiskered Yuhina","Yuhina flavicollis","","","X",14,0.214285714285714,0.75,0.857142857142857,11.2857142857143,2.81289339129111
"White-naped Yuhina","Yuhina bakeri","","X","X",11,0.181818181818182,0.363636363636364,0.727272727272727,12.7272727272727,3.04894031177939
"Stripe-throated Yuhina","Yuhina gularis","","","X",14,0.214285714285714,0.642857142857143,0.928571428571429,11.2857142857143,2.81289339129111
"Rufous-vented Yuhina","Yuhina occipitalis","X","X","X",13,0.307692307692308,0.596153846153846,0.923076923076923,11.6923076923077,2.91378848127476
"Chestnut-flanked White-eye","Zosterops erythropleurus","","","",NA,NA,NA,NA,NA,NA
"Indian White-eye","Zosterops palpebrosus","","","X",12,0.25,0.625,0.75,12.25,2.93628553231336
"Chestnut-capped Babbler","Timalia pileata","","","",NA,NA,NA,NA,NA,NA
"Tawny-bellied Babbler","Dumetia hyperythra","","","",NA,NA,NA,NA,NA,NA
"Dark-fronted Babbler","Dumetia atriceps","","","",NA,NA,NA,NA,NA,NA
"Pin-striped Tit-Babbler","Mixornis gularis","","","X",7,0.285714285714286,0.342857142857143,0.428571428571429,14.2857142857143,4.20621761998433
"Golden Babbler","Cyanoderma chrysaeum","","","X",13,0.0769230769230769,0.375,0.538461538461538,11.6923076923077,2.91378848127476
"Black-chinned Babbler","Cyanoderma pyrrhops","","","",NA,NA,NA,NA,NA,NA
"Rufous-capped Babbler","Cyanoderma ruficeps","X","X","X",13,0.0769230769230769,0.605769230769231,0.923076923076923,11.6923076923077,2.91378848127476
"Buff-chested Babbler","Cyanoderma ambiguum","","","",NA,NA,NA,NA,NA,NA
"Rufous-throated Wren-Babbler","Spelaeornis caudatus","","","X",8,NA,0.416666666666667,0.875,13.75,4.00226186049839
"Mishmi Wren-Babbler","Spelaeornis badeigularis","","","",NA,NA,NA,NA,NA,NA
"Bar-winged Wren-Babbler","Spelaeornis troglodytoides","","","",NA,NA,NA,NA,NA,NA
"Naga Wren-Babbler","Spelaeornis chocolatinus","","","",NA,NA,NA,NA,NA,NA
"Chin Hills Wren-Babbler","Spelaeornis oatesi","","","",NA,NA,NA,NA,NA,NA
"Tawny-breasted Wren-Babbler","Spelaeornis longicaudatus","","","",NA,NA,NA,NA,NA,NA
"Black-crowned Scimitar-Babbler","Pomatorhinus ferruginosus","","","X",6,0.166666666666667,0.277777777777778,0.166666666666667,13,4.44074468229523
"Brown-crowned Scimitar-Babbler","Pomatorhinus phayrei","","","",NA,NA,NA,NA,NA,NA
"Red-billed Scimitar-Babbler","Pomatorhinus ochraceiceps","","","",NA,NA,NA,NA,NA,NA
"Slender-billed Scimitar-Babbler","Pomatorhinus superciliaris","","X","X",12,0.166666666666667,0.53125,0.916666666666667,12.0833333333333,3.05608368254985
"Streak-breasted Scimitar-Babbler","Pomatorhinus ruficollis","","","X",12,0.0833333333333333,0.5625,0.75,12.0833333333333,3.05608368254985
"White-browed Scimitar-Babbler","Pomatorhinus schisticeps","","","X",11,0.0909090909090909,0.402597402597403,0.545454545454545,12.2727272727273,3.32298342502264
"Indian Scimitar-Babbler","Pomatorhinus horsfieldii","","","",NA,NA,NA,NA,NA,NA
"Large Scimitar-Babbler","Erythrogenys hypoleucos","","","",NA,NA,NA,NA,NA,NA
"Rusty-cheeked Scimitar-Babbler","Erythrogenys erythrogenys","","","X",9,0.111111111111111,0.416666666666667,0.777777777777778,13.3333333333333,3.63760605038228
"Spot-breasted Scimitar-Babbler","Erythrogenys mcclellandi","","","",NA,NA,NA,NA,NA,NA
"Gray-throated Babbler","Stachyris nigriceps","","X","X",13,0.153846153846154,0.519230769230769,0.692307692307692,11.6923076923077,2.91378848127476
"Sikkim Wedge-billed Babbler","Stachyris humei","","","",NA,NA,NA,NA,NA,NA
"Cachar Wedge-billed Babbler","Stachyris roberti","","","",NA,NA,NA,NA,NA,NA
"Snowy-throated Babbler","Stachyris oglei","","","",NA,NA,NA,NA,NA,NA
"Indian Grassbird","Graminicola bengalensis","","","",NA,NA,NA,NA,NA,NA
"White-hooded Babbler","Gampsorhynchus rufulus","","","",NA,NA,NA,NA,NA,NA
"Yellow-throated Fulvetta","Schoeniparus cinereus","","","X",4,NA,0.4,0.5,16.75,5.79085198107037
"Rufous-winged Fulvetta","Schoeniparus castaneceps","","","X",12,0.0833333333333333,0.666666666666667,1,12.0833333333333,3.05608368254985
"Rufous-throated Fulvetta","Schoeniparus rufogularis","","","",NA,NA,NA,NA,NA,NA
"Rusty-capped Fulvetta","Schoeniparus dubius","","","",NA,NA,NA,NA,NA,NA
"Puff-throated Babbler","Pellorneum ruficeps","","","X",10,NA,0.2875,0.9,12.4,3.66333036093298
"Marsh Babbler","Pellorneum palustre","","","",NA,NA,NA,NA,NA,NA
"Spot-throated Babbler","Pellorneum albiventre","","","",NA,NA,NA,NA,NA,NA
"Buff-breasted Babbler","Pellorneum tickelli","","","",NA,NA,NA,NA,NA,NA
"Rufous-vented Grass Babbler","Laticilla burnesii","","","",NA,NA,NA,NA,NA,NA
"Swamp Grass Babbler","Laticilla cinerascens","","","",NA,NA,NA,NA,NA,NA
"Abbott's Babbler","Malacocincla abbotti","","","X",1,NA,1,NA,10,NA
"Streaked Wren-Babbler","Gypsophila brevicaudata","","","",NA,NA,NA,NA,NA,NA
"Eyebrowed Wren-Babbler","Napothera epilepidota","","","",NA,NA,NA,NA,NA,NA
"Long-billed Wren-Babbler","Napothera malacoptila","","","X",3,0.333333333333333,0.666666666666667,0.666666666666667,16,7.92124569328167
"Brown-cheeked Fulvetta","Alcippe poioicephala","","","",NA,NA,NA,NA,NA,NA
"Nepal Fulvetta","Alcippe nipalensis","","","X",10,0.2,0.5375,0.8,13,3.31852175925768
"Striated Laughingthrush","Grammatoptila striata","X","X","X",13,0.153846153846154,0.759615384615385,0.923076923076923,11.6923076923077,2.91378848127476
"Himalayan Cutia","Cutia nipalensis","","X","X",11,NA,0.409090909090909,0.727272727272727,12.2727272727273,3.32298342502264
"Scaly Laughingthrush","Trochalopteron subunicolor","","X","X",10,0.2,0.5375,0.8,12.5,3.33456110721903
"Brown-capped Laughingthrush","Trochalopteron austeni","","","",NA,NA,NA,NA,NA,NA
"Blue-winged Laughingthrush","Trochalopteron squamatum","X","X","X",13,0.230769230769231,0.451923076923077,0.692307692307692,11.6923076923077,2.91378848127476
"Streaked Laughingthrush","Trochalopteron lineatum","","X","X",9,0.111111111111111,0.361111111111111,0.555555555555556,13.3333333333333,3.25029229454829
"Bhutan Laughingthrush","Trochalopteron imbricatum","","","",NA,NA,NA,NA,NA,NA
"Striped Laughingthrush","Trochalopteron virgatum","","","",NA,NA,NA,NA,NA,NA
"Variegated Laughingthrush","Trochalopteron variegatum","","","",NA,NA,NA,NA,NA,NA
"Black-faced Laughingthrush","Trochalopteron affine","X","X","X",14,0.142857142857143,0.642857142857143,0.714285714285714,10.6428571428571,2.84407616472717
"Elliot's Laughingthrush","Trochalopteron elliotii","","","",NA,NA,NA,NA,NA,NA
"Chestnut-crowned Laughingthrush","Trochalopteron erythrocephalum","X","X","X",14,0.142857142857143,0.678571428571429,1,11.2857142857143,2.81289339129111
"Assam Laughingthrush","Trochalopteron chrysopterum","","","",NA,NA,NA,NA,NA,NA
"Banasura Laughingthrush","Montecincla jerdoni","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Laughingthrush","Montecincla cachinnans","","","",NA,NA,NA,NA,NA,NA
"Palani Laughingthrush","Montecincla fairbanki","","","",NA,NA,NA,NA,NA,NA
"Ashambu Laughingthrush","Montecincla meridionalis","","","",NA,NA,NA,NA,NA,NA
"Long-tailed Sibia","Heterophasia picaoides","","","",NA,NA,NA,NA,NA,NA
"Rufous Sibia","Heterophasia capistrata","X","X","X",13,0.153846153846154,0.836538461538462,0.923076923076923,11.6923076923077,2.91378848127476
"Beautiful Sibia","Heterophasia pulchella","","","",NA,NA,NA,NA,NA,NA
"Gray Sibia","Heterophasia gracilis","","","",NA,NA,NA,NA,NA,NA
"Hoary-throated Barwing","Actinodura nipalensis","","X","X",13,0.230769230769231,0.528846153846154,0.846153846153846,11.6923076923077,2.91378848127476
"Streak-throated Barwing","Actinodura waldeni","","","",NA,NA,NA,NA,NA,NA
"Blue-winged Minla","Actinodura cyanouroptera","","","X",12,0.166666666666667,0.666666666666667,0.916666666666667,12.0833333333333,3.05608368254985
"Chestnut-tailed Minla","Actinodura strigula","","","X",14,0.285714285714286,0.607142857142857,0.857142857142857,11.2857142857143,2.81289339129111
"Rusty-fronted Barwing","Actinodura egertoni","X","X","X",12,0.166666666666667,0.614583333333333,0.916666666666667,11.8333333333333,3.15333717726718
"Red-billed Leiothrix","Leiothrix lutea","","","X",13,0.153846153846154,0.740384615384615,0.923076923076923,11.6923076923077,2.91378848127476
"Silver-eared Mesia","Leiothrix argentauris","","","X",9,0.111111111111111,0.402777777777778,0.666666666666667,12.6666666666667,3.71022011925618
"Red-tailed Minla","Minla ignotincta","","","X",13,0.230769230769231,0.701923076923077,0.923076923076923,11.6923076923077,2.91378848127476
"Rufous-backed Sibia","Leioptila annectens","","","",NA,NA,NA,NA,NA,NA
"Bugun Liocichla","Liocichla bugunorum","","","",NA,NA,NA,NA,NA,NA
"Red-faced Liocichla","Liocichla phoenicea","","","X",10,0.1,0.3625,0.6,13,3.31852175925768
"Large Gray Babbler","Argya malcolmi","","","",NA,NA,NA,NA,NA,NA
"Slender-billed Babbler","Argya longirostris","","","",NA,NA,NA,NA,NA,NA
"Rufous Babbler","Argya subrufa","","","",NA,NA,NA,NA,NA,NA
"Jungle Babbler","Argya striata","","X","X",7,0.142857142857143,0.339285714285714,0.571428571428571,14,4.54658846462561
"Yellow-billed Babbler","Argya affinis","","","",NA,NA,NA,NA,NA,NA
"Common Babbler","Argya caudata","","","",NA,NA,NA,NA,NA,NA
"Striated Babbler","Argya earlei","","","",NA,NA,NA,NA,NA,NA
"Spot-breasted Laughingthrush","Garrulax merulinus","","","",NA,NA,NA,NA,NA,NA
"Lesser Necklaced Laughingthrush","Garrulax monileger","","","X",11,0.0909090909090909,0.375,0.636363636363636,12.1818181818182,3.21320663193392
"White-crested Laughingthrush","Garrulax leucolophus","","","X",11,0.181818181818182,0.647727272727273,0.818181818181818,12.7272727272727,3.04894031177939
"Rufous-chinned Laughingthrush","Ianthocincla rufogularis","","","X",6,NA,0.4,0.833333333333333,13.3333333333333,5.51283270600918
"Moustached Laughingthrush","Ianthocincla cineracea","","","",NA,NA,NA,NA,NA,NA
"Spotted Laughingthrush","Ianthocincla ocellata","","X","X",11,NA,0.465909090909091,0.545454545454545,12,3.17143615302709
"Wayanad Laughingthrush","Pterorhinus delesserti","","","",NA,NA,NA,NA,NA,NA
"Rufous-vented Laughingthrush","Pterorhinus gularis","","","",NA,NA,NA,NA,NA,NA
"Yellow-throated Laughingthrush","Pterorhinus galbanus","","","",NA,NA,NA,NA,NA,NA
"Rufous-necked Laughingthrush","Pterorhinus ruficollis","","","X",11,NA,0.306818181818182,0.363636363636364,11.4545454545455,3.44955582240682
"Chestnut-backed Laughingthrush","Pterorhinus nuchalis","","","",NA,NA,NA,NA,NA,NA
"White-browed Laughingthrush","Pterorhinus sannio","","","",NA,NA,NA,NA,NA,NA
"Greater Necklaced Laughingthrush","Pterorhinus pectoralis","","","X",7,NA,0.428571428571429,0.857142857142857,13.8571428571429,4.61504785096175
"Mount Victoria Babax","Pterorhinus woodi","","","",NA,NA,NA,NA,NA,NA
"White-throated Laughingthrush","Pterorhinus albogularis","","","X",14,0.0714285714285714,0.508928571428571,0.785714285714286,11.2857142857143,2.81289339129111
"Gray-sided Laughingthrush","Pterorhinus caerulatus","","X","X",11,0.181818181818182,0.272727272727273,0.636363636363636,12,3.34298723245597
"Goldcrest","Regulus regulus","","","X",6,NA,0.444444444444444,0.5,12.3333333333333,2.93636812708791
"Wallcreeper","Tichodroma muraria","","","X",10,0.1,0.425,0.6,12.5,3.58143484591798
"Indian Nuthatch","Sitta castanea","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Nuthatch","Sitta cinnamoventris","","","X",11,0.0909090909090909,0.602272727272727,0.818181818181818,12.4545454545455,3.18641704014384
"Chestnut-vented Nuthatch","Sitta nagaensis","","","",NA,NA,NA,NA,NA,NA
"Kashmir Nuthatch","Sitta cashmirensis","","","",NA,NA,NA,NA,NA,NA
"White-tailed Nuthatch","Sitta himalayensis","X","X","X",13,0.0769230769230769,0.663461538461538,1,11.6923076923077,2.91378848127476
"White-cheeked Nuthatch","Sitta leucopsis","","","",NA,NA,NA,NA,NA,NA
"Yunnan Nuthatch","Sitta yunnanensis","","","",NA,NA,NA,NA,NA,NA
"Velvet-fronted Nuthatch","Sitta frontalis","","X","X",9,0.111111111111111,0.625,0.666666666666667,13.4444444444444,3.58011035073736
"Beautiful Nuthatch","Sitta formosa","","","",NA,NA,NA,NA,NA,NA
"Hodgson's Treecreeper","Certhia hodgsoni","","X","X",11,0.0909090909090909,0.352272727272727,0.545454545454545,11.5454545454545,3.34678392559605
"Bar-tailed Treecreeper","Certhia himalayana","","","",NA,NA,NA,NA,NA,NA
"Rusty-flanked Treecreeper","Certhia nipalensis","","X","X",13,0.307692307692308,0.413461538461538,0.615384615384615,11,2.97745373922598
"Sikkim Treecreeper","Certhia discolor","","X","X",12,0.166666666666667,0.59375,0.916666666666667,11.8333333333333,3.15333717726718
"Hume's Treecreeper","Certhia manipurensis","","","",NA,NA,NA,NA,NA,NA
"Indian Spotted Creeper","Salpornis spilonota","","","",NA,NA,NA,NA,NA,NA
"Eurasian Wren","Troglodytes troglodytes","","","X",12,0.333333333333333,0.40625,0.416666666666667,11.0833333333333,3.18661769329682
"Spotted Elachura","Elachura formosa","","","X",11,0.0909090909090909,0.363636363636364,0.818181818181818,12.2727272727273,3.32298342502264
"White-throated Dipper","Cinclus cinclus","","","X",8,0.125,0.4375,0.5,7.125,2.49680295578165
"Brown Dipper","Cinclus pallasii","","","X",15,0.2,0.308333333333333,0.466666666666667,10.5333333333333,2.96858694406016
"Asian Glossy Starling","Aplonis panayensis","","","",NA,NA,NA,NA,NA,NA
"Golden-crested Myna","Ampeliceps coronatus","","","",NA,NA,NA,NA,NA,NA
"Common Hill Myna","Gracula religiosa","","","X",9,NA,0.388888888888889,0.555555555555556,13.2222222222222,3.67812418643854
"Southern Hill Myna","Gracula indica","","","",NA,NA,NA,NA,NA,NA
"European Starling","Sturnus vulgaris","","","",NA,NA,NA,NA,NA,NA
"Rosy Starling","Pastor roseus","","","X",NA,NA,NA,NA,NA,NA
"Daurian Starling","Agropsar sturninus","","","",NA,NA,NA,NA,NA,NA
"Chestnut-cheeked Starling","Agropsar philippensis","","","",NA,NA,NA,NA,NA,NA
"Indian Pied Starling","Gracupica contra","","","X",1,NA,1,1,15,NA
"White-shouldered Starling","Sturnia sinensis","","","",NA,NA,NA,NA,NA,NA
"Brahminy Starling","Sturnia pagodarum","","","",NA,NA,NA,NA,NA,NA
"Chestnut-tailed Starling","Sturnia malabarica","","","X",7,0.142857142857143,0.309523809523809,0.142857142857143,13.5714285714286,4.68250645132141
"Malabar Starling","Sturnia blythii","","","",NA,NA,NA,NA,NA,NA
"White-headed Starling","Sturnia erythropygia","","","",NA,NA,NA,NA,NA,NA
"Red-billed Starling","Spodiopsar sericeus","","","",NA,NA,NA,NA,NA,NA
"White-cheeked Starling","Spodiopsar cineraceus","","","",NA,NA,NA,NA,NA,NA
"Common Myna","Acridotheres tristis","","","X",12,0.0833333333333333,0.708333333333333,0.916666666666667,11.8333333333333,3.15333717726718
"Bank Myna","Acridotheres ginginianus","","","",NA,NA,NA,NA,NA,NA
"Jungle Myna","Acridotheres fuscus","","","X",NA,NA,NA,NA,NA,NA
"Collared Myna","Acridotheres albocinctus","","","",NA,NA,NA,NA,NA,NA
"Great Myna","Acridotheres grandis","","","",NA,NA,NA,NA,NA,NA
"Spot-winged Starling","Saroglossa spilopterus","","","X",1,NA,1,NA,13,NA
"Grandala","Grandala coelicolor","","","X",10,0.1,0.3,0.5,8.9,3.16647690659509
"Long-tailed Thrush","Zoothera dixoni","","","",7,NA,0.333333333333333,0.714285714285714,14.5714285714286,3.89324200806132
"Alpine Thrush","Zoothera mollissima","","","X",11,NA,0.467532467532468,0.636363636363636,11.8181818181818,3.29901122176362
"Himalayan Thrush","Zoothera salimalii","","","X",2,NA,0.5,0.5,16,5.88
"Dark-sided Thrush","Zoothera marginata","","","X",2,NA,0.5,0.5,12,1.96
"Long-billed Thrush","Zoothera monticola","","","X",11,0.0909090909090909,0.428571428571429,0.818181818181818,11.8181818181818,3.29901122176362
"Scaly Thrush","Zoothera dauma","","","X",10,0.1,0.375,0.7,12.5,3.33456110721903
"Nilgiri Thrush","Zoothera neilgherriensis","","","",NA,NA,NA,NA,NA,NA
"Purple Cochoa","Cochoa purpurea","","","X",7,NA,0.342857142857143,0.857142857142857,14.2857142857143,4.45953659774944
"Green Cochoa","Cochoa viridis","","","X",1,NA,1,1,13,NA
"Siberian Thrush","Geokichla sibirica","","","",NA,NA,NA,NA,NA,NA
"Pied Thrush","Geokichla wardii","","","",NA,NA,NA,NA,NA,NA
"Orange-headed Thrush","Geokichla citrina","","X","X",6,NA,0.375,0.666666666666667,14,5.45053881128585
"Chinese Thrush","Turdus mupinensis","","","",NA,NA,NA,NA,NA,NA
"Mistle Thrush","Turdus viscivorus","","","",NA,NA,NA,NA,NA,NA
"Song Thrush","Turdus philomelos","","","",NA,NA,NA,NA,NA,NA
"Chinese Blackbird","Turdus mandarinus","","","",NA,NA,NA,NA,NA,NA
"Gray-winged Blackbird","Turdus boulboul","","","X",14,0.142857142857143,0.607142857142857,0.785714285714286,11.2857142857143,2.81289339129111
"Indian Blackbird","Turdus simillimus","","","",NA,NA,NA,NA,NA,NA
"Japanese Thrush","Turdus cardis","","","",NA,NA,NA,NA,NA,NA
"Tickell's Thrush","Turdus unicolor","","","X",11,0.0909090909090909,0.477272727272727,0.909090909090909,12.7272727272727,3.04894031177939
"Black-breasted Thrush","Turdus dissimilis","","","",NA,NA,NA,NA,NA,NA
"Gray-sided Thrush","Turdus feae","","","",NA,NA,NA,NA,NA,NA
"Eyebrowed Thrush","Turdus obscurus","","","",1,NA,1,NA,13,NA
"White-backed Thrush","Turdus kessleri","","","",NA,NA,NA,NA,NA,NA
"Tibetan Blackbird","Turdus maximus","","","X",NA,NA,NA,NA,NA,NA
"Fieldfare","Turdus pilaris","","","",NA,NA,NA,NA,NA,NA
"White-collared Blackbird","Turdus albocinctus","X","X","X",14,0.142857142857143,0.571428571428571,0.928571428571429,10.6428571428571,2.84407616472717
"Chestnut Thrush","Turdus rubrocanus","","","X",7,0.142857142857143,0.257142857142857,0.142857142857143,13.2857142857143,4.50037035513005
"Black-throated Thrush","Turdus atrogularis","","","X",11,0.181818181818182,0.560606060606061,0.818181818181818,12,3.17143615302709
"Red-throated Thrush","Turdus ruficollis","","","X",7,0.142857142857143,0.309523809523809,0.142857142857143,13.4285714285714,4.58379755224857
"Dusky Thrush","Turdus eunomus","","","",NA,NA,NA,NA,NA,NA
"Naumann's Thrush","Turdus naumanni","","","",NA,NA,NA,NA,NA,NA
"Dark-sided Flycatcher","Muscicapa sibirica","","","X",13,0.0769230769230769,0.480769230769231,0.769230769230769,11.6923076923077,2.91378848127476
"Ferruginous Flycatcher","Muscicapa ferruginea","","","",11,0.0909090909090909,0.318181818181818,0.545454545454545,12.4545454545455,3.18641704014384
"Asian Brown Flycatcher","Muscicapa dauurica","","","X",5,0.2,0.4,NA,13.2,3.30305071108513
"Brown-breasted Flycatcher","Muscicapa muttui","","","",NA,NA,NA,NA,NA,NA
"Spotted Flycatcher","Muscicapa striata","","","",NA,NA,NA,NA,NA,NA
"Rufous-tailed Scrub-Robin","Cercotrichas galactotes","","","",NA,NA,NA,NA,NA,NA
"Indian Robin","Copsychus fulicatus","","","",NA,NA,NA,NA,NA,NA
"Oriental Magpie-Robin","Copsychus saularis","","","X",11,0.181818181818182,0.602272727272727,0.727272727272727,12.7272727272727,3.04894031177939
"White-rumped Shama","Copsychus malabaricus","","","X",1,NA,1,1,15,NA
"Andaman Shama","Copsychus albiventris","","","",NA,NA,NA,NA,NA,NA
"White-gorgeted Flycatcher","Anthipes monileger","","","X",9,0.111111111111111,0.388888888888889,0.666666666666667,13.8888888888889,3.15777777777778
"Nilgiri Sholakili","Sholicola major","","","",NA,NA,NA,NA,NA,NA
"White-bellied Sholakili","Sholicola albiventris","","","",NA,NA,NA,NA,NA,NA
"White-tailed Flycatcher","Leucoptilon concretum","","","",NA,NA,NA,NA,NA,NA
"White-bellied Blue Flycatcher","Cyornis pallidipes","","","",NA,NA,NA,NA,NA,NA
"Pale-chinned Flycatcher","Cyornis poliogenys","","","X",1,NA,1,NA,11,NA
"Pale Blue Flycatcher","Cyornis unicolor","","","",11,0.0909090909090909,0.376623376623377,0.545454545454545,12.4545454545455,3.18641704014384
"Blue-throated Flycatcher","Cyornis rubeculoides","","","X",9,0.111111111111111,0.402777777777778,0.777777777777778,13.4444444444444,3.58011035073736
"Large Blue Flycatcher","Cyornis magnirostris","","","",NA,NA,NA,NA,NA,NA
"Hill Blue Flycatcher","Cyornis whitei","","","",NA,NA,NA,NA,NA,NA
"Tickell's Blue Flycatcher","Cyornis tickelliae","","","",NA,NA,NA,NA,NA,NA
"Nicobar Jungle Flycatcher","Cyornis nicobaricus","","","",NA,NA,NA,NA,NA,NA
"Large Niltava","Niltava grandis","","","X",10,0.2,0.7125,1,13,3.31852175925768
"Small Niltava","Niltava macgrigoriae","","","X",14,0.142857142857143,0.580357142857143,0.857142857142857,11.2857142857143,2.81289339129111
"Rufous-bellied Niltava","Niltava sundara","","","X",13,0.0769230769230769,0.673076923076923,1,11.6923076923077,2.91378848127476
"Chinese Vivid Niltava","Niltava oatesi","","","",NA,NA,NA,NA,NA,NA
"Blue-and-white Flycatcher","Cyanoptila cyanomelana","","","",NA,NA,NA,NA,NA,NA
"Zappey's Flycatcher","Cyanoptila cumatilis","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Flycatcher","Eumyias albicaudatus","","","",NA,NA,NA,NA,NA,NA
"Verditer Flycatcher","Eumyias thalassinus","","","X",13,0.0769230769230769,0.826923076923077,0.923076923076923,11.6923076923077,2.91378848127476
"Rusty-bellied Shortwing","Brachypteryx hyperythra","","","X",2,NA,0.5,NA,21.5,4.9
"Gould's Shortwing","Heteroxenicus stellatus","","","X",3,0.333333333333333,0.666666666666667,NA,8,2.99394945403782
"Lesser Shortwing","Brachypteryx leucophris","","","X",10,NA,0.375,0.7,12,3.62585284986703
"Himalayan Shortwing","Brachypteryx cruralis","","","X",11,0.181818181818182,0.337662337662338,0.909090909090909,12.7272727272727,3.04894031177939
"Indian Blue Robin","Larvivora brunnea","","","X",8,NA,0.296875,0.5,13.625,3.62803321373992
"Siberian Blue Robin","Larvivora cyane","","","",NA,NA,NA,NA,NA,NA
"White-bellied Redstart","Luscinia phaenicuroides","","","X",5,NA,0.4,0.6,12.4,6.24745196059962
"Bluethroat","Luscinia svecica","","","",NA,NA,NA,NA,NA,NA
"Malabar Whistling-Thrush","Myophonus horsfieldii","","","",NA,NA,NA,NA,NA,NA
"Blue Whistling-Thrush","Myophonus caeruleus","","","X",15,0.2,0.816666666666667,0.8,10.9333333333333,2.70821105364983
"Little Forktail","Enicurus scouleri","","","X",13,0.0769230769230769,0.557692307692308,0.769230769230769,11.2307692307692,3.27033718834064
"White-crowned Forktail","Enicurus leschenaulti","","","",NA,NA,NA,NA,NA,NA
"Spotted Forktail","Enicurus maculatus","","","X",12,0.0833333333333333,0.520833333333333,0.75,12.0833333333333,3.05608368254985
"Black-backed Forktail","Enicurus immaculatus","","","X",3,NA,1,1,11,5.98789890807563
"Slaty-backed Forktail","Enicurus schistaceus","","","X",10,0.1,0.6875,0.9,13,3.31852175925768
